ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.200137460908447906e+01,1.200049754730034124e+02,1.729799720631378079e+02
3.200137460891276930e+01,1.200049744147384416e+02,1.729799659938669834e+02
3.200137460874105244e+01,1.200049733564734993e+02,1.729799599245961588e+02
3.200137460856933558e+01,1.200049722982085285e+02,1.729799538553253342e+02
3.200137460839762582e+01,1.200049712399435862e+02,1.729799477860545096e+02
3.200137460822591606e+01,1.200049701816786296e+02,1.729799417167836850e+02
3.200137460805419920e+01,1.200049691234136873e+02,1.729799356475128604e+02
3.200137460788248944e+01,1.200049680651487165e+02,1.729799295782420359e+02
3.200137460771077969e+01,1.200049670068837742e+02,1.729799235089712113e+02
3.200137460753906993e+01,1.200049659486188034e+02,1.729799174397003867e+02
3.200137460736735306e+01,1.200049648903538753e+02,1.729799113704295621e+02
3.200137460719564331e+01,1.200049638320889045e+02,1.729799053011587375e+02
3.200137460702393355e+01,1.200049627738239337e+02,1.729798992318879129e+02
3.200137460685221669e+01,1.200049617155589914e+02,1.729798931626170884e+02
3.200137460668050693e+01,1.200049606572940206e+02,1.729798870933462638e+02
3.200137460650879717e+01,1.200049595990290783e+02,1.729798810240754392e+02
3.200137460633708741e+01,1.200049585407641217e+02,1.729798749548046146e+02
3.200137460616537055e+01,1.200049574824991794e+02,1.729798688855337900e+02
3.200137460599365369e+01,1.200049564242342086e+02,1.729798628162629655e+02
3.200137460582194393e+01,1.200049553659692663e+02,1.729798567469921409e+02
3.200137460565023417e+01,1.200049543077042955e+02,1.729798506777213163e+02
3.200137460547851731e+01,1.200049532494393674e+02,1.729798446084504917e+02
3.200137460530680755e+01,1.200049521911743966e+02,1.729798385391796671e+02
3.200137460513509780e+01,1.200049511329094543e+02,1.729798324699088425e+02
3.200137460496338093e+01,1.200049500746444835e+02,1.729798264006380180e+02
3.200137460479167117e+01,1.200049490163795411e+02,1.729798203313671934e+02
3.200137460461996142e+01,1.200049479581145704e+02,1.729798142620963688e+02
3.200137460444825166e+01,1.200049468998496138e+02,1.729798081928255442e+02
3.200137460427653480e+01,1.200049458415846715e+02,1.729798021235547196e+02
3.200137460410482504e+01,1.200049447833197007e+02,1.729797960542838950e+02
3.200137460393311528e+01,1.200049437250547584e+02,1.729797899850130705e+02
3.200137460376139842e+01,1.200049426667897876e+02,1.729797839157422459e+02
3.200137460358968866e+01,1.200049416085248595e+02,1.729797778464714213e+02
3.200137460341797180e+01,1.200049405502598887e+02,1.729797717772005967e+02
3.200137460324626204e+01,1.200049394919949464e+02,1.729797657079297721e+02
3.200137460307454518e+01,1.200049384337299756e+02,1.729797596386589476e+02
3.200137460290283542e+01,1.200049373754650333e+02,1.729797535693881230e+02
3.200137460273112566e+01,1.200049363172000625e+02,1.729797475001172984e+02
3.200137460255940880e+01,1.200049352589351344e+02,1.729797414308464738e+02
3.200137460238769904e+01,1.200049342006701636e+02,1.729797353615756492e+02
3.200137460221598928e+01,1.200049331424052212e+02,1.729797292923048246e+02
3.200137460204427953e+01,1.200049320841402505e+02,1.729797232230340001e+02
3.200137460187256266e+01,1.200049310258752797e+02,1.729797171537631755e+02
3.200137460170085291e+01,1.200049299676103516e+02,1.729797110844923509e+02
3.200137460152914315e+01,1.200049289093453808e+02,1.729797050152215263e+02
3.200137460135742629e+01,1.200049278510804385e+02,1.729796989459507017e+02
3.200137460118571653e+01,1.200049267928154677e+02,1.729796928766798771e+02
3.200137460101400677e+01,1.200049257345505254e+02,1.729796868074090526e+02
3.200137460084228991e+01,1.200049246762855546e+02,1.729796807381382280e+02
3.200137460067057305e+01,1.200049236180206265e+02,1.729796746688674034e+02
3.200137460049886329e+01,1.200049225597556557e+02,1.729796685995965788e+02
3.200137460032715353e+01,1.200049215014907134e+02,1.729796625303257542e+02
3.200137460015544377e+01,1.200049204432257426e+02,1.729796564610549297e+02
3.200137459998372691e+01,1.200049193849608002e+02,1.729796503917841051e+02
3.200137459981201715e+01,1.200049183266958295e+02,1.729796443225132805e+02
3.200137459964030739e+01,1.200049172684309013e+02,1.729796382532424559e+02
3.200137459946859053e+01,1.200049162101659306e+02,1.729796321839716313e+02
3.200137459929688077e+01,1.200049151519009598e+02,1.729796261147008067e+02
3.200137459912517102e+01,1.200049140936360175e+02,1.729796200454299822e+02
3.200137459895346126e+01,1.200049130353710467e+02,1.729796139761591576e+02
3.200137459878174440e+01,1.200049119771061186e+02,1.729796079068883330e+02
3.200137459861003464e+01,1.200049109188411478e+02,1.729796018376175084e+02
3.200137459843832488e+01,1.200049098605762055e+02,1.729795957683466838e+02
3.200137459826660802e+01,1.200049088023112347e+02,1.729795896990758592e+02
3.200137459809489116e+01,1.200049077440462924e+02,1.729795836298050347e+02
3.200137459792318140e+01,1.200049066857813216e+02,1.729795775605342101e+02
3.200137459775147164e+01,1.200049056275163935e+02,1.729795714912633855e+02
3.200137459757975478e+01,1.200049045692514227e+02,1.729795654219925609e+02
3.200137459740804502e+01,1.200049035109864803e+02,1.729795593527217363e+02
3.200137459723633526e+01,1.200049024527215096e+02,1.729795532834509117e+02
3.200137459706462550e+01,1.200049013944565672e+02,1.729795472141800872e+02
3.200137459689290864e+01,1.200049003361916107e+02,1.729795411449092626e+02
3.200137459672119888e+01,1.200048992779266399e+02,1.729795350756384380e+02
3.200137459654948913e+01,1.200048982196616976e+02,1.729795290063676134e+02
3.200137459637777226e+01,1.200048971613967268e+02,1.729795229370967888e+02
3.200137459620606251e+01,1.200048961031317845e+02,1.729795168678259643e+02
3.200137459603435275e+01,1.200048950448668137e+02,1.729795107985551397e+02
3.200137459586264299e+01,1.200048939866018856e+02,1.729795047292843151e+02
3.200137459569091902e+01,1.200048929283369148e+02,1.729794986600134905e+02
3.200137459551920927e+01,1.200048918700719724e+02,1.729794925907426659e+02
3.200137459534749951e+01,1.200048908118070017e+02,1.729794865214718413e+02
3.200137459517578975e+01,1.200048897535420593e+02,1.729794804522010168e+02
3.200137459500407289e+01,1.200048886952771028e+02,1.729794743829301922e+02
3.200137459483236313e+01,1.200048876370121604e+02,1.729794683136593676e+02
3.200137459466065337e+01,1.200048865787471897e+02,1.729794622443885430e+02
3.200137459448893651e+01,1.200048855204822473e+02,1.729794561751177184e+02
3.200137459431722675e+01,1.200048844622172766e+02,1.729794501058468938e+02
3.200137459414551699e+01,1.200048834039523058e+02,1.729794440365760693e+02
3.200137459397380724e+01,1.200048823456873777e+02,1.729794379673052447e+02
3.200137459380209037e+01,1.200048812874224069e+02,1.729794318980344201e+02
3.200137459363038062e+01,1.200048802291574646e+02,1.729794258287635955e+02
3.200137459345867086e+01,1.200048791708924938e+02,1.729794197594927709e+02
3.200137459328695400e+01,1.200048781126275514e+02,1.729794136902219464e+02
3.200137459311523713e+01,1.200048770543625949e+02,1.729794076209511218e+02
3.200137459294352738e+01,1.200048759960976525e+02,1.729794015516802972e+02
3.200137459277181762e+01,1.200048749378326818e+02,1.729793954824094726e+02
3.200137459260010075e+01,1.200048738795677394e+02,1.729793894131386480e+02
3.200137459242839100e+01,1.200048728213027687e+02,1.729793833438678234e+02
3.200137459225668124e+01,1.200048717630378263e+02,1.729793772745969989e+02
3.200137459208496438e+01,1.200048707047728698e+02,1.729793712053261743e+02
3.200137459191325462e+01,1.200048696465079274e+02,1.729793651360553497e+02
3.200137459174154486e+01,1.200048685882429567e+02,1.729793590667845251e+02
3.200137459156983510e+01,1.200048675299780143e+02,1.729793529975137005e+02
3.200137459139811824e+01,1.200048664717130436e+02,1.729793469282428759e+02
3.200137459122640848e+01,1.200048654134480870e+02,1.729793408589720514e+02
3.200137459105469873e+01,1.200048643551831447e+02,1.729793347897012268e+02
3.200137459088298186e+01,1.200048632969181739e+02,1.729793287204304022e+02
3.200137459071127211e+01,1.200048622386532315e+02,1.729793226511595776e+02
3.200137459053955524e+01,1.200048611803882608e+02,1.729793165818887530e+02
3.200137459036784549e+01,1.200048601221233184e+02,1.729793105126179285e+02
3.200137459019612862e+01,1.200048590638583619e+02,1.729793044433471039e+02
3.200137459002441886e+01,1.200048580055934195e+02,1.729792983740762793e+02
3.200137458985270911e+01,1.200048569473284488e+02,1.729792923048054547e+02
3.200137458968099935e+01,1.200048558890635064e+02,1.729792862355346301e+02
3.200137458950928249e+01,1.200048548307985357e+02,1.729792801662638055e+02
3.200137458933757273e+01,1.200048537725335933e+02,1.729792740969929810e+02
3.200137458916586297e+01,1.200048527142686368e+02,1.729792680277221564e+02
3.200137458899414611e+01,1.200048516560036944e+02,1.729792619584513318e+02
3.200137458882243635e+01,1.200048505977387236e+02,1.729792558891805072e+02
3.200137458865072659e+01,1.200048495394737529e+02,1.729792498199096826e+02
3.200137458847901684e+01,1.200048484812088105e+02,1.729792437506388580e+02
3.200137458830729997e+01,1.200048474229438540e+02,1.729792376813680335e+02
3.200137458813559022e+01,1.200048463646789116e+02,1.729792316120972089e+02
3.200137458796387335e+01,1.200048453064139409e+02,1.729792255428263843e+02
3.200137458779216360e+01,1.200048442481489985e+02,1.729792194735555597e+02
3.200137458762044673e+01,1.200048431898840278e+02,1.729792134042847351e+02
3.200137458744873697e+01,1.200048421316190854e+02,1.729792073350139106e+02
3.200137458727702722e+01,1.200048410733541289e+02,1.729792012657430860e+02
3.200137458710531035e+01,1.200048400150891865e+02,1.729791951964722614e+02
3.200137458693360060e+01,1.200048389568242158e+02,1.729791891272014368e+02
3.200137458676189084e+01,1.200048378985592734e+02,1.729791830579306122e+02
3.200137458659018108e+01,1.200048368402943026e+02,1.729791769886597876e+02
3.200137458641846422e+01,1.200048357820293603e+02,1.729791709193889631e+02
3.200137458624675446e+01,1.200048347237644037e+02,1.729791648501181385e+02
3.200137458607504470e+01,1.200048336654994614e+02,1.729791587808473139e+02
3.200137458590332784e+01,1.200048326072344906e+02,1.729791527115764893e+02
3.200137458573161808e+01,1.200048315489695199e+02,1.729791466423056647e+02
3.200137458555990833e+01,1.200048304907045775e+02,1.729791405730348401e+02
3.200137458538819146e+01,1.200048294324396210e+02,1.729791345037640156e+02
3.200137458521647460e+01,1.200048283741746786e+02,1.729791284344931910e+02
3.200137458504476484e+01,1.200048273159097079e+02,1.729791223652223664e+02
3.200137458487305508e+01,1.200048262576447655e+02,1.729791162959515418e+02
3.200137458470134533e+01,1.200048251993797948e+02,1.729791102266807172e+02
3.200137458452962846e+01,1.200048241411148524e+02,1.729791041574098927e+02
3.200137458435791871e+01,1.200048230828498959e+02,1.729790980881390681e+02
3.200137458418620895e+01,1.200048220245849535e+02,1.729790920188682435e+02
3.200137458401449209e+01,1.200048209663199827e+02,1.729790859495974189e+02
3.200137458384278233e+01,1.200048199080550404e+02,1.729790798803265943e+02
3.200137458367107257e+01,1.200048188497900696e+02,1.729790738110557697e+02
3.200137458349936281e+01,1.200048177915251273e+02,1.729790677417849452e+02
3.200137458332764595e+01,1.200048167332601707e+02,1.729790616725141206e+02
3.200137458315593619e+01,1.200048156749952284e+02,1.729790556032432960e+02
3.200137458298422644e+01,1.200048146167302576e+02,1.729790495339724714e+02
3.200137458281250247e+01,1.200048135584652869e+02,1.729790434647016468e+02
3.200137458264079271e+01,1.200048125002003445e+02,1.729790373954308222e+02
3.200137458246908295e+01,1.200048114419353880e+02,1.729790313261599977e+02
3.200137458229737319e+01,1.200048103836704456e+02,1.729790252568891731e+02
3.200137458212565633e+01,1.200048093254054749e+02,1.729790191876183485e+02
3.200137458195394657e+01,1.200048082671405325e+02,1.729790131183475239e+02
3.200137458178223682e+01,1.200048072088755617e+02,1.729790070490766993e+02
3.200137458161051995e+01,1.200048061506106194e+02,1.729790009798058747e+02
3.200137458143881020e+01,1.200048050923456628e+02,1.729789949105350502e+02
3.200137458126710044e+01,1.200048040340807205e+02,1.729789888412642256e+02
3.200137458109539068e+01,1.200048029758157497e+02,1.729789827719934010e+02
3.200137458092367382e+01,1.200048019175508074e+02,1.729789767027225764e+02
3.200137458075196406e+01,1.200048008592858366e+02,1.729789706334517518e+02
3.200137458058025430e+01,1.200047998010208943e+02,1.729789645641809273e+02
3.200137458040853744e+01,1.200047987427559377e+02,1.729789584949101027e+02
3.200137458023682058e+01,1.200047976844909954e+02,1.729789524256392781e+02
3.200137458006511082e+01,1.200047966262260246e+02,1.729789463563684535e+02
3.200137457989340106e+01,1.200047955679610538e+02,1.729789402870976289e+02
3.200137457972168420e+01,1.200047945096961115e+02,1.729789342178268043e+02
3.200137457954997444e+01,1.200047934514311549e+02,1.729789281485559798e+02
3.200137457937826468e+01,1.200047923931662126e+02,1.729789220792851552e+02
3.200137457920655493e+01,1.200047913349012418e+02,1.729789160100143306e+02
3.200137457903483806e+01,1.200047902766362995e+02,1.729789099407435060e+02
3.200137457886312831e+01,1.200047892183713287e+02,1.729789038714726814e+02
3.200137457869141855e+01,1.200047881601063864e+02,1.729788978022018568e+02
3.200137457851970169e+01,1.200047871018414298e+02,1.729788917329310323e+02
3.200137457834799193e+01,1.200047860435764875e+02,1.729788856636602077e+02
3.200137457817628217e+01,1.200047849853115167e+02,1.729788795943893831e+02
3.200137457800457241e+01,1.200047839270465744e+02,1.729788735251185585e+02
3.200137457783285555e+01,1.200047828687816036e+02,1.729788674558477339e+02
3.200137457766113869e+01,1.200047818105166613e+02,1.729788613865769094e+02
3.200137457748942893e+01,1.200047807522517047e+02,1.729788553173060848e+02
3.200137457731771917e+01,1.200047796939867624e+02,1.729788492480352602e+02
3.200137457714600231e+01,1.200047786357217916e+02,1.729788431787644356e+02
3.200137457697429255e+01,1.200047775774568208e+02,1.729788371094936110e+02
3.200137457680258279e+01,1.200047765191918785e+02,1.729788310402227864e+02
3.200137457663086593e+01,1.200047754609269219e+02,1.729788249709519619e+02
3.200137457645915617e+01,1.200047744026619796e+02,1.729788189016811373e+02
3.200137457628744642e+01,1.200047733443970088e+02,1.729788128324103127e+02
3.200137457611573666e+01,1.200047722861320665e+02,1.729788067631394881e+02
3.200137457594401980e+01,1.200047712278670957e+02,1.729788006938686635e+02
3.200137457577231004e+01,1.200047701696021534e+02,1.729787946245978389e+02
3.200137457560060028e+01,1.200047691113371968e+02,1.729787885553270144e+02
3.200137457542888342e+01,1.200047680530722545e+02,1.729787824860561898e+02
3.200137457525717366e+01,1.200047669948072837e+02,1.729787764167853652e+02
3.200137457508545680e+01,1.200047659365423414e+02,1.729787703475145406e+02
3.200137457491374704e+01,1.200047648782773706e+02,1.729787642782437160e+02
3.200137457474203018e+01,1.200047638200124283e+02,1.729787582089728915e+02
3.200137457457032042e+01,1.200047627617474717e+02,1.729787521397020669e+02
3.200137457439861066e+01,1.200047617034825294e+02,1.729787460704312423e+02
3.200137457422690090e+01,1.200047606452175586e+02,1.729787400011604177e+02
3.200137457405518404e+01,1.200047595869525878e+02,1.729787339318895931e+02
3.200137457388347428e+01,1.200047585286876455e+02,1.729787278626187685e+02
3.200137457371176453e+01,1.200047574704226889e+02,1.729787217933479440e+02
3.200137457354004766e+01,1.200047564121577466e+02,1.729787157240771194e+02
3.200137457336833791e+01,1.200047553538927758e+02,1.729787096548062948e+02
3.200137457319662815e+01,1.200047542956278335e+02,1.729787035855354702e+02
3.200137457302491839e+01,1.200047532373628627e+02,1.729786975162646456e+02
3.200137457285320153e+01,1.200047521790979204e+02,1.729786914469938210e+02
3.200137457268149177e+01,1.200047511208329638e+02,1.729786853777229965e+02
3.200137457250977491e+01,1.200047500625680215e+02,1.729786793084521719e+02
3.200137457233805804e+01,1.200047490043030507e+02,1.729786732391813473e+02
3.200137457216634829e+01,1.200047479460381084e+02,1.729786671699105227e+02
3.200137457199463853e+01,1.200047468877731376e+02,1.729786611006396981e+02
3.200137457182292877e+01,1.200047458295082095e+02,1.729786550313688736e+02
3.200137457165121191e+01,1.200047447712432387e+02,1.729786489620980490e+02
3.200137457147950215e+01,1.200047437129782963e+02,1.729786428928272244e+02
3.200137457130779239e+01,1.200047426547133256e+02,1.729786368235563998e+02
3.200137457113607553e+01,1.200047415964483832e+02,1.729786307542855752e+02
3.200137457096436577e+01,1.200047405381834125e+02,1.729786246850147506e+02
3.200137457079265602e+01,1.200047394799184559e+02,1.729786186157439261e+02
3.200137457062094626e+01,1.200047384216535136e+02,1.729786125464731015e+02
3.200137457044922940e+01,1.200047373633885428e+02,1.729786064772022769e+02
3.200137457027751964e+01,1.200047363051236005e+02,1.729786004079314523e+02
3.200137457010580988e+01,1.200047352468586297e+02,1.729785943386606277e+02
3.200137456993409302e+01,1.200047341885937016e+02,1.729785882693898031e+02
3.200137456976237615e+01,1.200047331303287308e+02,1.729785822001189786e+02
3.200137456959066640e+01,1.200047320720637885e+02,1.729785761308481540e+02
3.200137456941895664e+01,1.200047310137988177e+02,1.729785700615773294e+02
3.200137456924723978e+01,1.200047299555338753e+02,1.729785639923065048e+02
3.200137456907553002e+01,1.200047288972689046e+02,1.729785579230356802e+02
3.200137456890382026e+01,1.200047278390039764e+02,1.729785518537648557e+02
3.200137456873211050e+01,1.200047267807390057e+02,1.729785457844940311e+02
3.200137456856039364e+01,1.200047257224740633e+02,1.729785397152232065e+02
3.200137456838868388e+01,1.200047246642090926e+02,1.729785336459523819e+02
3.200137456821697413e+01,1.200047236059441502e+02,1.729785275766815573e+02
3.200137456804525726e+01,1.200047225476791937e+02,1.729785215074107327e+02
3.200137456787354751e+01,1.200047214894142513e+02,1.729785154381399082e+02
3.200137456770183775e+01,1.200047204311492806e+02,1.729785093688690836e+02
3.200137456753012799e+01,1.200047193728843098e+02,1.729785032995982590e+02
3.200137456735840402e+01,1.200047183146193674e+02,1.729784972303274344e+02
3.200137456718669426e+01,1.200047172563543967e+02,1.729784911610566098e+02
3.200137456701498451e+01,1.200047161980894685e+02,1.729784850917857852e+02
3.200137456684327475e+01,1.200047151398244978e+02,1.729784790225149607e+02
3.200137456667155789e+01,1.200047140815595554e+02,1.729784729532441361e+02
3.200137456649984813e+01,1.200047130232945847e+02,1.729784668839733115e+02
3.200137456632813837e+01,1.200047119650296423e+02,1.729784608147024869e+02
3.200137456615642151e+01,1.200047109067646858e+02,1.729784547454316623e+02
3.200137456598471175e+01,1.200047098484997434e+02,1.729784486761608377e+02
3.200137456581300199e+01,1.200047087902347727e+02,1.729784426068900132e+02
3.200137456564129224e+01,1.200047077319698303e+02,1.729784365376191886e+02
3.200137456546957537e+01,1.200047066737048596e+02,1.729784304683483640e+02
3.200137456529786562e+01,1.200047056154399172e+02,1.729784243990775394e+02
3.200137456512615586e+01,1.200047045571749607e+02,1.729784183298067148e+02
3.200137456495443899e+01,1.200047034989100183e+02,1.729784122605358903e+02
3.200137456478272213e+01,1.200047024406450475e+02,1.729784061912650657e+02
3.200137456461101237e+01,1.200047013823801052e+02,1.729784001219942411e+02
3.200137456443930262e+01,1.200047003241151344e+02,1.729783940527234165e+02
3.200137456426758575e+01,1.200046992658501779e+02,1.729783879834525919e+02
3.200137456409587600e+01,1.200046982075852355e+02,1.729783819141817673e+02
3.200137456392416624e+01,1.200046971493202648e+02,1.729783758449109428e+02
3.200137456375245648e+01,1.200046960910553224e+02,1.729783697756401182e+02
3.200137456358073962e+01,1.200046950327903517e+02,1.729783637063692936e+02
3.200137456340902986e+01,1.200046939745254093e+02,1.729783576370984690e+02
3.200137456323732010e+01,1.200046929162604528e+02,1.729783515678276444e+02
3.200137456306560324e+01,1.200046918579955104e+02,1.729783454985568198e+02
3.200137456289389348e+01,1.200046907997305397e+02,1.729783394292859953e+02
3.200137456272218373e+01,1.200046897414655973e+02,1.729783333600151707e+02
3.200137456255047397e+01,1.200046886832006265e+02,1.729783272907443461e+02
3.200137456237875710e+01,1.200046876249356842e+02,1.729783212214735215e+02
3.200137456220704024e+01,1.200046865666707276e+02,1.729783151522026969e+02
3.200137456203533048e+01,1.200046855084057853e+02,1.729783090829318724e+02
3.200137456186361362e+01,1.200046844501408145e+02,1.729783030136610478e+02
3.200137456169190386e+01,1.200046833918758722e+02,1.729782969443902232e+02
3.200137456152019411e+01,1.200046823336109014e+02,1.729782908751193986e+02
3.200137456134848435e+01,1.200046812753459591e+02,1.729782848058485740e+02
3.200137456117676749e+01,1.200046802170810025e+02,1.729782787365777494e+02
3.200137456100505773e+01,1.200046791588160602e+02,1.729782726673069249e+02
3.200137456083334797e+01,1.200046781005510894e+02,1.729782665980361003e+02
3.200137456066163111e+01,1.200046770422861186e+02,1.729782605287652757e+02
3.200137456048992135e+01,1.200046759840211763e+02,1.729782544594944511e+02
3.200137456031821159e+01,1.200046749257562197e+02,1.729782483902236265e+02
3.200137456014650184e+01,1.200046738674912774e+02,1.729782423209528019e+02
3.200137455997478497e+01,1.200046728092263066e+02,1.729782362516819774e+02
3.200137455980307521e+01,1.200046717509613643e+02,1.729782301824111528e+02
3.200137455963135835e+01,1.200046706926963935e+02,1.729782241131403282e+02
3.200137455945964859e+01,1.200046696344314512e+02,1.729782180438695036e+02
3.200137455928793173e+01,1.200046685761664946e+02,1.729782119745986790e+02
3.200137455911622197e+01,1.200046675179015523e+02,1.729782059053278545e+02
3.200137455894451222e+01,1.200046664596365815e+02,1.729781998360570299e+02
3.200137455877279535e+01,1.200046654013716392e+02,1.729781937667862053e+02
3.200137455860108560e+01,1.200046643431066684e+02,1.729781876975153807e+02
3.200137455842937584e+01,1.200046632848417261e+02,1.729781816282445561e+02
3.200137455825766608e+01,1.200046622265767695e+02,1.729781755589737315e+02
3.200137455808594922e+01,1.200046611683118272e+02,1.729781694897029070e+02
3.200137455791423946e+01,1.200046601100468564e+02,1.729781634204320824e+02
3.200137455774252970e+01,1.200046590517819141e+02,1.729781573511612578e+02
3.200137455757081284e+01,1.200046579935169433e+02,1.729781512818904332e+02
3.200137455739910308e+01,1.200046569352519867e+02,1.729781452126196086e+02
3.200137455722739332e+01,1.200046558769870444e+02,1.729781391433487840e+02
3.200137455705567646e+01,1.200046548187220736e+02,1.729781330740779595e+02
3.200137455688395960e+01,1.200046537604571313e+02,1.729781270048071349e+02
3.200137455671224984e+01,1.200046527021921605e+02,1.729781209355363103e+02
3.200137455654054008e+01,1.200046516439272182e+02,1.729781148662654857e+02
3.200137455636883033e+01,1.200046505856622616e+02,1.729781087969946611e+02
3.200137455619711346e+01,1.200046495273973193e+02,1.729781027277238366e+02
3.200137455602540371e+01,1.200046484691323485e+02,1.729780966584530120e+02
3.200137455585369395e+01,1.200046474108674062e+02,1.729780905891821874e+02
3.200137455568197709e+01,1.200046463526024354e+02,1.729780845199113628e+02
3.200137455551026733e+01,1.200046452943374931e+02,1.729780784506405382e+02
3.200137455533855757e+01,1.200046442360725365e+02,1.729780723813697136e+02
3.200137455516684781e+01,1.200046431778075942e+02,1.729780663120988891e+02
3.200137455499513095e+01,1.200046421195426234e+02,1.729780602428280645e+02
3.200137455482342119e+01,1.200046410612776810e+02,1.729780541735572399e+02
3.200137455465171143e+01,1.200046400030127103e+02,1.729780481042864153e+02
3.200137455447999457e+01,1.200046389447477679e+02,1.729780420350155907e+02
3.200137455430827771e+01,1.200046378864828114e+02,1.729780359657447661e+02
3.200137455413656795e+01,1.200046368282178690e+02,1.729780298964739416e+02
3.200137455396485819e+01,1.200046357699528983e+02,1.729780238272031170e+02
3.200137455379314133e+01,1.200046347116879275e+02,1.729780177579322924e+02
3.200137455362143157e+01,1.200046336534229852e+02,1.729780116886614678e+02
3.200137455344972182e+01,1.200046325951580286e+02,1.729780056193906432e+02
3.200137455327801206e+01,1.200046315368930863e+02,1.729779995501198187e+02
3.200137455310629520e+01,1.200046304786281155e+02,1.729779934808489941e+02
3.200137455293458544e+01,1.200046294203631732e+02,1.729779874115781695e+02
3.200137455276287568e+01,1.200046283620982024e+02,1.729779813423073449e+02
3.200137455259115882e+01,1.200046273038332600e+02,1.729779752730365203e+02
3.200137455241944906e+01,1.200046262455683035e+02,1.729779692037656957e+02
3.200137455224773930e+01,1.200046251873033611e+02,1.729779631344948712e+02
3.200137455207602954e+01,1.200046241290383904e+02,1.729779570652240466e+02
3.200137455190430558e+01,1.200046230707734480e+02,1.729779509959532220e+02
3.200137455173259582e+01,1.200046220125084773e+02,1.729779449266823974e+02
3.200137455156088606e+01,1.200046209542435349e+02,1.729779388574115728e+02
3.200137455138917630e+01,1.200046198959785784e+02,1.729779327881407482e+02
3.200137455121745944e+01,1.200046188377136360e+02,1.729779267188699237e+02
3.200137455104574968e+01,1.200046177794486653e+02,1.729779206495990991e+02
3.200137455087403993e+01,1.200046167211837229e+02,1.729779145803282745e+02
3.200137455070232306e+01,1.200046156629187522e+02,1.729779085110574499e+02
3.200137455053061331e+01,1.200046146046538098e+02,1.729779024417866253e+02
3.200137455035890355e+01,1.200046135463888533e+02,1.729778963725158007e+02
3.200137455018719379e+01,1.200046124881239109e+02,1.729778903032449762e+02
3.200137455001547693e+01,1.200046114298589401e+02,1.729778842339741516e+02
3.200137454984376717e+01,1.200046103715939694e+02,1.729778781647033270e+02
3.200137454967205741e+01,1.200046093133290270e+02,1.729778720954325024e+02
3.200137454950034055e+01,1.200046082550640705e+02,1.729778660261616778e+02
3.200137454932862369e+01,1.200046071967991281e+02,1.729778599568908533e+02
3.200137454915691393e+01,1.200046061385341574e+02,1.729778538876200287e+02
3.200137454898520417e+01,1.200046050802692150e+02,1.729778478183492041e+02
3.200137454881348731e+01,1.200046040220042443e+02,1.729778417490783795e+02
3.200137454864177755e+01,1.200046029637393019e+02,1.729778356798075549e+02
3.200137454847006779e+01,1.200046019054743454e+02,1.729778296105367303e+02
3.200137454829835093e+01,1.200046008472094030e+02,1.729778235412659058e+02
3.200137454812664117e+01,1.200045997889444322e+02,1.729778174719950812e+02
3.200137454795493142e+01,1.200045987306794899e+02,1.729778114027242566e+02
3.200137454778322166e+01,1.200045976724145191e+02,1.729778053334534320e+02
3.200137454761150479e+01,1.200045966141495910e+02,1.729777992641826074e+02
3.200137454743979504e+01,1.200045955558846202e+02,1.729777931949117828e+02
3.200137454726808528e+01,1.200045944976196779e+02,1.729777871256409583e+02
3.200137454709636842e+01,1.200045934393547071e+02,1.729777810563701337e+02
3.200137454692465866e+01,1.200045923810897648e+02,1.729777749870993091e+02
3.200137454675294180e+01,1.200045913228247940e+02,1.729777689178284845e+02
3.200137454658123204e+01,1.200045902645598659e+02,1.729777628485576599e+02
3.200137454640951518e+01,1.200045892062948951e+02,1.729777567792868354e+02
3.200137454623780542e+01,1.200045881480299528e+02,1.729777507100160108e+02
3.200137454606609566e+01,1.200045870897649820e+02,1.729777446407451862e+02
3.200137454589438590e+01,1.200045860315000112e+02,1.729777385714743616e+02
3.200137454572266904e+01,1.200045849732350831e+02,1.729777325022035370e+02
3.200137454555095928e+01,1.200045839149701123e+02,1.729777264329327124e+02
3.200137454537924953e+01,1.200045828567051700e+02,1.729777203636618879e+02
3.200137454520753266e+01,1.200045817984401992e+02,1.729777142943910633e+02
3.200137454503582290e+01,1.200045807401752569e+02,1.729777082251202387e+02
3.200137454486411315e+01,1.200045796819102861e+02,1.729777021558494141e+02
3.200137454469240339e+01,1.200045786236453580e+02,1.729776960865785895e+02
3.200137454452068653e+01,1.200045775653803872e+02,1.729776900173077649e+02
3.200137454434897677e+01,1.200045765071154449e+02,1.729776839480369404e+02
3.200137454417725991e+01,1.200045754488504741e+02,1.729776778787661158e+02
3.200137454400555015e+01,1.200045743905855318e+02,1.729776718094952912e+02
3.200137454383383329e+01,1.200045733323205752e+02,1.729776657402244666e+02
3.200137454366212353e+01,1.200045722740556329e+02,1.729776596709536420e+02
3.200137454349041377e+01,1.200045712157906621e+02,1.729776536016828175e+02
3.200137454331869691e+01,1.200045701575257198e+02,1.729776475324119929e+02
3.200137454314698715e+01,1.200045690992607490e+02,1.729776414631411683e+02
3.200137454297527739e+01,1.200045680409958067e+02,1.729776353938703437e+02
3.200137454280356764e+01,1.200045669827308501e+02,1.729776293245995191e+02
