gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
7.050765069489136304e-03,1.681348146873759553e-02,-2.077547629902191939e-02
1.380276903353391121e-02,2.992259656401541346e-02,-4.915454861207826931e-02
-2.499894287066276033e-02,2.461921999372279971e-02,-1.327027376150374284e-02
2.188178398391029539e-02,-5.305762556356841131e-02,6.627753830735216845e-02
-2.275247581896542790e-02,2.640391940151626607e-02,1.775599280149102108e-02
3.827102297785354990e-02,1.459870671007485431e-02,-2.954954149658652746e-02
5.243178125315711702e-02,-2.358833679384306908e-02,1.947084689990008499e-02
8.658731131660529073e-03,-2.520474795538604068e-02,1.200695761180537932e-02
6.846301130548884672e-02,2.394892329509390808e-02,3.616283718477580206e-02
-2.249458648728285340e-02,1.342420712000311732e-02,2.726902223320054955e-02
-3.654798177845437757e-02,1.267083161330005703e-02,3.082912224227626202e-02
-3.877463310425312282e-02,1.707945635629848705e-02,-3.735358388998617774e-02
-6.470073486577226918e-02,4.781852292218540662e-02,3.361706166240175514e-02
-6.486737829311690906e-02,2.195848222097147862e-02,2.458597639522883474e-02
-4.001293852027776321e-02,4.335730387491659732e-02,4.236406516214964724e-02
1.520471232963763013e-02,8.620029708469105836e-03,2.956105348543214620e-02
-3.551296952696600395e-02,-2.537254988406839259e-02,2.000213893771540536e-03
-3.183485924795996513e-02,6.972246422895397172e-03,1.411830863131221386e-02
8.175000286949689679e-03,-2.430765606108348936e-02,4.382452683935415469e-03
-5.882310835627126144e-02,-1.921751538776951193e-02,8.479804969434966838e-03
-1.686077571364321195e-02,-2.668305365568264878e-02,-5.327931964947385177e-03
2.630440860699940001e-02,5.068218944770185724e-02,5.587479897296478148e-02
5.514339784513064280e-02,-2.514965851062344465e-02,-1.058972670818846690e-01
-6.532503997162449061e-02,-4.804673304112722781e-02,3.745678457742398354e-02
-3.972559299530665361e-02,-5.295664607657581124e-02,-1.906233619894424566e-02
2.262421260431514772e-02,2.466225200468323553e-02,-4.989679593431217697e-02
-9.634108372712643642e-02,-7.665245553656709239e-03,4.494109880142165003e-02
-3.663735570272341497e-04,-2.546152069718185182e-02,1.001809932827303108e-02
1.621987794308608899e-02,-1.502908793598023429e-02,-1.223571351012192956e-02
-1.895248987928470352e-02,2.784827053588864038e-02,-8.548862214971947315e-02
5.499937820562449814e-02,-1.033372575611091713e-02,7.779014881793626379e-02
-5.430151201415550632e-02,-5.678746158745402034e-02,-2.814665850458269308e-02
-4.057700066483337087e-03,3.281558315964080291e-02,2.155287441782480218e-02
-7.673216566945373351e-02,5.635884234726961511e-02,7.398004630529111253e-03
-1.176667024501413042e-02,-5.299456364017132021e-02,-5.958258211209249006e-02
1.438224542687533136e-01,-1.781353854900321124e-02,6.442953682793955972e-02
-6.444859388788646941e-03,7.163505020323009120e-02,-2.492881594613538185e-02
-2.270855315537134364e-02,2.822295993948609888e-02,2.306567691151839225e-02
-3.346154090988621294e-02,1.348987428501607216e-02,-1.160074365038901885e-02
-4.865759113860021468e-02,-2.699295211808471276e-02,-4.954716728573947682e-02
-2.785407952583850502e-02,1.497110995622943225e-02,3.196834110536300039e-02
3.549186443949829683e-02,-3.217045845627980460e-02,-7.046713545744265339e-02
-9.835409020795263246e-02,-2.268802320551148444e-02,1.252320448663052019e-02
-1.932955784568224020e-02,-2.061156038873943747e-02,2.893879192899947994e-02
1.068548272295991031e-02,-6.791078528307067930e-02,-7.409637771075591739e-02
2.729543696523802770e-02,-3.964831598209347246e-02,2.235814016198007029e-02
-3.526780990275382721e-02,4.040539601900784705e-02,4.826566633169364177e-03
6.596790878168999617e-02,1.191444855114424939e-02,1.064866615359320520e-02
-3.611160547516583524e-02,-5.444281113891043938e-02,-5.612768449224840236e-03
-1.541300088171410065e-02,2.474434373065494477e-02,-2.132972373741217828e-02
-2.409643086175820154e-02,-8.087343102029675990e-02,4.026385031328673370e-02
-2.871547512865964876e-03,-1.280721509989461888e-02,5.230083248144186577e-03
-4.219414486376497214e-02,1.423933248123012644e-03,4.081505935041942340e-02
1.445839398269796287e-02,5.420494207587899654e-02,-5.510569535512079009e-03
-1.732903702253923289e-02,-6.883954325552954501e-02,-4.969553208991187715e-02
-6.837190222409054649e-04,-3.353886662700759219e-03,2.669719727818444660e-02
2.096560554667047105e-02,2.553223890751306346e-02,-2.563864979884902112e-02
2.606032035820704529e-02,1.250242193416396634e-02,1.035573001300466589e-01
5.598571014659026700e-03,2.070781626611415543e-02,-1.206540925263042963e-02
7.219037871144257622e-03,-2.863315352799791617e-04,1.462498958162672218e-02
3.279457292165439963e-02,-1.825571870444480868e-02,-1.747862272378859425e-02
-5.758248296339685095e-03,-3.432984699115100569e-02,1.045437746573182891e-02
-4.424032762636183856e-03,1.671170486426657581e-02,6.496492084897319275e-02
-2.465263849141830638e-02,4.773512371378842850e-02,-6.398212702951081021e-02
-5.712038919269551984e-03,-2.557135228637111637e-02,2.459052920002638767e-02
-2.335056709706369998e-02,-2.929890684596235268e-03,2.995291104447615413e-02
-2.550710188196004397e-02,-3.103001560412023060e-02,-3.205170751861460832e-02
-1.031710211199315247e-01,-4.344333981679258244e-02,-5.422812509981709411e-02
4.619102009868919501e-02,1.020719423470510187e-02,-2.111631578854236994e-04
8.138701429494177991e-03,-5.703802003952399696e-02,2.158109999033206577e-02
-2.812070135698776282e-03,-1.735442536420583187e-02,-3.514356651016169175e-02
1.047045883822282988e-02,-3.632637932275850634e-02,5.501470344873093943e-02
3.462727928750088807e-02,2.931635829448262301e-02,-1.898914569090889501e-02
8.504089347980627045e-02,2.725507813082717404e-02,-3.981851061093816257e-02
8.366679048658935691e-02,2.469366276603245439e-02,4.365489450111487146e-02
-5.863001974995122462e-03,-2.632340145146407854e-03,1.137826769339481993e-02
2.124285424765598104e-02,-3.175541023799672430e-02,-4.849263836121211254e-04
-5.568995597471543268e-02,-3.273409085281854536e-02,2.957264139144638940e-02
-8.359457858774595185e-02,5.039666508783860466e-02,3.124779086490983918e-02
1.310598301698032847e-02,-9.552623455647694592e-03,1.120884219371287051e-02
-2.183938654688696857e-02,-7.325130253403447367e-02,1.585597450702908376e-02
-9.232650019329477487e-03,3.463013324460555153e-02,2.930106198624052305e-02
1.811013679527916781e-02,-3.900421679759066146e-02,-3.288356779792209195e-02
-3.490710355647873991e-02,4.367844943549956116e-02,2.444428217361183098e-02
-1.155699588303739887e-02,3.884156647702139559e-02,-3.567582048983831966e-02
8.137891012659707879e-02,-1.189792742587206069e-02,-6.861244359797238901e-02
4.666793868799424400e-02,-2.028239962387253653e-02,-3.391749004688339453e-02
-8.686638928644184118e-03,1.853176813516124385e-02,-6.965453707859703067e-03
-1.301023833307271560e-02,-7.170218020532886927e-02,3.275284553958449779e-02
3.960251694669795347e-03,-1.514654341325231306e-04,5.498970641412427585e-02
-6.264072727181120744e-03,-6.922948965377377639e-02,1.905051993615822226e-02
-4.644623266057013034e-02,-6.460003052898499569e-03,1.833514153159872262e-02
-8.145628955643928470e-02,-2.427567042024627794e-02,7.251553717469910731e-02
-4.959715347111123829e-02,-3.144810631618202845e-02,-2.999316565887688926e-02
2.136553008742110571e-02,5.476803250511105836e-02,-5.018462165161480205e-04
1.616611833861483424e-02,1.822845691253493269e-03,2.106944556391216958e-02
-4.639071570029994901e-02,-7.847177091494116422e-03,-7.386880682461957615e-02
8.741676270554651906e-02,1.729561671987319207e-02,4.376686671584160970e-02
2.582882309279547345e-02,-6.196229972809785130e-03,3.038049514677702151e-02
1.514795495272678282e-02,-1.837099318337957060e-02,2.158069347960674469e-02
1.015171979564334290e-02,9.734308035930720748e-03,-4.183208236098686500e-03
-1.559652521036014074e-02,-2.834074206738793067e-02,1.266023153554958203e-01
2.452447222416228798e-02,-2.441752297933719867e-02,-8.479322591234187551e-03
4.623773473442660369e-03,-6.034311779791309838e-02,-1.900813980209058521e-02
1.629113856491744977e-02,3.415462741693355009e-02,7.272419739914302850e-02
-1.952855531346889967e-02,-5.382365637929764635e-03,-4.629323055403908316e-02
3.359912451136778250e-02,2.941370461736706951e-02,2.531764786216493188e-02
-4.303426610017994230e-02,1.422699748247100750e-02,-7.376677161659721087e-03
-6.129035573547644139e-02,1.581563426836160233e-02,3.226327595217566395e-03
-2.997457006690583750e-02,6.841061311262261468e-02,1.711276706909181308e-02
-2.973782155416731035e-02,-8.268914809100011420e-03,8.420625498616447768e-02
-4.543417640555327125e-02,-4.544168225494705365e-02,-2.352695568510623433e-02
2.540999069121108525e-03,-4.027376664297020736e-02,-3.507251250768195910e-02
1.843358840592533229e-02,5.680767156746385077e-02,-1.686126297533710591e-03
1.199376441058435869e-02,-2.538045968758604123e-02,1.436079031337273533e-03
3.744770896815016042e-02,-2.804909229082808153e-02,-1.208136090062136874e-04
-3.006698272097210398e-02,-1.609562233273170717e-02,-2.615658459435217867e-02
1.055490019768231952e-01,-8.293214701656921595e-02,-1.890405479216502455e-02
-4.088796393170850835e-02,-6.806472467085363486e-03,-8.857109480333111295e-02
2.003191236858543542e-02,6.992756765491814352e-02,-5.104881607271849475e-02
-3.692762692009015496e-02,3.421765116773552856e-02,1.348486352381036112e-02
1.301209183062454755e-01,-2.617038638684925393e-04,3.351433076227057495e-02
2.128441025675376075e-02,-4.612637348547241750e-02,-9.626777523185161417e-03
9.095506538472408753e-03,-2.957643372750134309e-02,-2.817126346947194156e-03
-2.559476714199543021e-02,-9.106919897965764024e-03,4.789281208553639729e-02
4.147587681292975309e-02,-9.954168746474222063e-02,2.123757642961409536e-02
-1.907111955116416388e-02,-1.839915933679044362e-03,6.560856131574037409e-02
3.827458408152083214e-02,4.247692620546836967e-03,4.293133474270036803e-02
6.268884455283205148e-02,-2.627888727902596977e-02,-2.669843065284484979e-02
1.071270639849593448e-01,2.682561699590712070e-02,-4.351962122649749576e-02
5.557115517031086666e-02,6.971242968353409675e-02,-2.184476239590024335e-02
8.962787672077565529e-04,2.375462772989074545e-02,2.278996315979461493e-02
2.644136294818781596e-02,1.330952771616538688e-01,5.793183368276207112e-02
2.564516562218389657e-03,7.198815076245791700e-02,2.768120669016291280e-02
-7.065807346625126162e-02,-3.655792108458497981e-03,-1.802588168836141995e-04
3.006970164739172259e-03,1.085537681050471577e-03,2.821845616762563499e-02
-4.327578292999461479e-02,-1.201365692154805764e-02,-5.472674232711743393e-03
-1.106567826960357971e-02,1.771175838962458365e-02,3.855649207800417727e-02
2.952704545338051545e-02,3.645629455580342432e-02,3.319479248690727219e-02
-6.666405706165751122e-02,-8.579909975790982885e-03,2.393721210217809522e-02
1.123340394315644128e-02,-2.976350653335988264e-02,-4.815364079010780313e-02
2.472142783613291359e-02,1.316353270080540365e-02,7.691093058601651718e-03
3.804590578695257741e-02,-1.293850095620362010e-02,3.401164702891738834e-02
-2.127955150819350189e-02,-1.045008211189669099e-02,-3.636789631519959931e-02
2.865428084415738708e-02,-2.546416657136203743e-02,-1.228688916508054348e-02
-8.833379730392799944e-02,2.763914404976402367e-02,1.247995771220165168e-02
-2.668996302415950830e-02,-7.371148565076668727e-03,-3.486324911450688208e-02
5.282648635504415616e-03,-1.674806748936598366e-02,5.855248390502341971e-02
-3.363766588648155892e-02,-2.372456172929947489e-03,1.946273413058586133e-03
2.967896158003319532e-02,3.391305580193743150e-03,-1.457350541390386722e-01
-4.224191868474499317e-03,3.643375502935287946e-02,1.394953162146098102e-02
-8.240634938243538571e-03,-5.653057849114451888e-02,1.490880427225495198e-03
-1.431863185725000369e-02,-4.903650633542181586e-02,-2.037374875944329006e-02
2.884551828575297391e-02,7.517693849361453684e-02,-5.360065365161529455e-02
4.523554516501328976e-02,7.078911741442389660e-02,-7.138345293027033300e-02
-2.349530662344213872e-02,4.979930993244490595e-02,5.667807263552510078e-03
3.241359574676585392e-02,3.816934186117550316e-03,-2.212705685355828567e-02
-3.276148575028946935e-02,-1.149584803599819176e-02,3.221083291958935779e-02
1.040745725707315286e-02,-8.132923997338755220e-03,-1.241894778915047896e-02
-3.749687499561674131e-02,-5.580870559341661458e-02,1.091626950637129001e-01
9.867107959740885337e-02,3.172191889861651626e-02,-1.572890019723198821e-02
-4.704049146020063132e-02,-6.195675697558006290e-02,7.774738544033554539e-05
-7.752054353828150002e-02,-7.750299247583060380e-02,1.258970496808900323e-02
2.226772453392005663e-02,-1.436271081358861737e-02,-7.570142136186867876e-02
3.238915393833854267e-02,4.480873335207166686e-02,-1.234177362867992268e-02
-5.434650590670966203e-03,7.681444416961279685e-03,6.748344542562445536e-02
1.812137864165105569e-02,-1.259362280938488843e-01,2.360374180451213846e-02
-5.537039004231618378e-02,-1.180192355744304547e-02,-1.822341817910934705e-02
1.892974783342242506e-02,-2.098772874164188743e-02,-4.454597572815791745e-02
9.141814248965759527e-04,-2.378808702863845735e-03,-3.409336896910709208e-02
7.969263505146888596e-03,3.577805491163592311e-02,1.317132318233778417e-02
7.152968593120938301e-02,1.288376486474920694e-02,4.558216927398399095e-04
-4.328667430869918842e-02,-5.560916271870284915e-03,9.091778968132941882e-03
2.215507450806291148e-02,-3.293759953280651909e-02,2.977598779155057190e-02
-8.766000030007368993e-02,-2.118051794669621388e-02,3.467435421651833549e-02
3.355270573149368024e-02,2.392110164391172619e-02,-1.426681130755937388e-01
8.531577197275761523e-05,2.746132815944630698e-02,1.242066988997463442e-02
-2.263727911075915505e-02,1.404799262392751949e-02,1.030526016415827563e-02
-7.383499788571054601e-02,-1.553633623241087655e-02,-1.462720670096411164e-02
-2.388700161525770041e-02,-1.661529141583817024e-02,-4.781677314371310383e-02
-3.733433110189073034e-02,1.334708711840123206e-02,7.962741062905695152e-03
-1.937221780517634634e-02,4.396323199810218268e-02,-2.448808596109079000e-02
-8.815633682491846868e-02,-2.348377436411393238e-02,4.353333772837592736e-02
2.663397739802420700e-02,2.934366350030661111e-02,-2.321174359267090537e-02
4.601105356606675911e-02,3.415506299898989073e-02,3.854434335450139526e-02
-4.080872445426835665e-02,4.010037441974875771e-02,3.488180231293148970e-02
1.919936608736416347e-02,6.481916211660544019e-03,3.072136427864432303e-03
1.141070710019900965e-02,-3.445331061334396677e-02,-6.899994170302822805e-02
-2.925899702256941001e-02,-4.348152912863838260e-02,3.844477639485234521e-02
-6.266955927112054237e-02,8.153891100748486553e-02,-9.272735043367541161e-03
1.696454672881865869e-02,-5.261602750321241195e-02,1.732499039266164817e-02
-3.061658259010440267e-02,-6.257486764770001098e-02,-1.930422824685844654e-02
-5.328633648232809772e-02,5.073427361176259531e-02,1.378936642323051395e-02
-3.140507056799258373e-02,-4.100666330330824533e-03,3.586222005966078347e-03
-3.295623837379103686e-03,-4.941914929070605894e-02,-5.748682371977660230e-03
6.886055924262317329e-02,-2.308850854493646118e-02,-7.985035595612993697e-02
-3.402126356969709803e-02,1.430856583978770517e-02,6.471131862248535871e-02
8.276165905054274838e-03,-9.140205137964729776e-02,-3.026568218916909914e-02
1.002154814293514627e-02,-2.848879962795937762e-02,-6.919514517910978213e-02
-8.460475906923101141e-02,-5.775075887279421116e-03,-3.307785695944358978e-02
6.218154359741735748e-02,6.879792518950637696e-03,4.629264090785592707e-03
-2.079425439931345543e-02,3.823981606516701354e-02,-4.304655153013393909e-02
-1.612435007631602205e-02,2.149123783901860443e-02,-1.623219254414120724e-02
-4.933125751403953652e-02,-1.440811993011510868e-02,4.492347183118353127e-02
4.592346770188242971e-02,1.002565336326392692e-01,6.739155683337379188e-02
1.039130202845995297e-02,2.102755802650507766e-02,-4.669473818439605350e-02
-7.373806940799051968e-02,1.244421063508167370e-03,3.627563134564784977e-03
-4.021695917008434075e-03,4.546209634770857072e-02,-6.387309695087606265e-02
6.568026392915293776e-02,1.140088873795292237e-02,-4.576090724782495150e-02
-6.557342883665745470e-02,1.818112259535029085e-02,-1.022350377380582681e-01
1.393197805021381339e-02,-1.950410618749966532e-02,-4.152137330383115499e-02
2.291579247023785293e-03,-6.234279299479979219e-02,2.401618350093655610e-02
-1.673193510379494126e-02,6.396137783843156011e-02,-4.631515941565338135e-02
7.464424379741575744e-02,-2.236266465219727273e-02,5.714200134495141942e-02
6.450594366302167537e-02,-3.581775673559815104e-02,1.974831983568193713e-03
3.123771828487156930e-03,2.826355397796632887e-03,8.335812894725359856e-02
-4.268206610917724825e-02,4.442899706721287895e-02,8.857711097446785767e-03
-8.627883557892117306e-03,-9.324208300172623365e-03,1.136104512038521239e-02
3.386347999340377085e-02,-1.344249530340841658e-01,3.146031420864509737e-02
2.166319041875508500e-02,-2.052514339763663112e-02,-5.493858106040146877e-02
-5.287920526669508126e-02,4.587852936420781791e-02,1.991304756027251904e-02
1.883665123876119424e-02,1.089810030728931012e-01,1.078807568398164676e-03
-6.721900097282614006e-02,4.120428808213093437e-03,7.746386247944078533e-03
-2.087315618045919308e-02,9.600778438696287720e-02,-1.082561227217201799e-01
6.250852612066334912e-02,-3.466383533868225286e-02,6.392341542517327238e-03
9.895825429915384996e-03,3.875981723175619259e-02,3.411370282655661057e-02
6.081405578833473657e-02,-1.397571642949107205e-02,-5.650873597072011978e-02
2.067986372416558919e-03,3.940081891924838986e-02,1.450009022104688239e-02
3.731474226168529640e-02,-2.721075725646321039e-02,-4.166367340639513805e-03
-2.480373314438852686e-02,-2.189279249295009860e-02,1.735401057076350895e-02
-1.875990057409893108e-02,-2.530479122121648619e-02,4.354899818776768877e-02
2.178892497870911493e-02,-6.888853418962821717e-02,1.370004676835108286e-02
1.855117083804595779e-02,-1.509647950373928238e-02,-3.036725970187560686e-02
3.502475677678650035e-02,-3.600664062767519602e-02,-2.367437272990718239e-02
-1.962188793244158333e-02,-4.825329326855581913e-02,2.206744597211593092e-02
-2.462464261229882490e-02,4.889382855378975740e-02,-5.979725823924916979e-03
-1.982079175883656730e-02,-9.349191297601187889e-02,-1.120707981083231448e-02
-2.013292881700185985e-02,-6.280615324115126907e-02,2.586553867500622841e-02
-1.311847511376591953e-02,6.209701760711987262e-02,4.510450421992796659e-03
-2.307778296564740733e-02,-9.979409620824952754e-02,-1.259632276096271826e-02
3.871903474513676419e-02,5.219773254942278694e-03,-7.703917011190913877e-03
-9.761159136254396809e-03,-6.713052853014718491e-02,5.588822761361116748e-02
-1.636365666639334748e-02,3.511525685977596317e-02,1.594145401378685087e-02
8.057211316160607997e-03,-3.748034213725557565e-03,5.148267711084936887e-02
2.225025262880802462e-02,-5.177834716664757309e-02,-3.223665803919108230e-02
3.434760002843347329e-03,-3.216977775058226657e-02,-3.585743049312142133e-02
1.106239764908419215e-01,-5.045333020353312548e-02,-3.361976690036772714e-02
8.195897775327158977e-03,6.156505278302747824e-02,-1.063850413552041990e-01
-2.869176027019357950e-02,-1.260299798417391544e-02,1.319303685221371279e-02
-6.444647358454136388e-02,3.157629350630256071e-02,-8.275544972794757204e-03
-1.282247410079764144e-02,2.440656156440702135e-02,5.808462762230647697e-02
-9.223200918860845893e-03,2.574647206150315268e-02,2.570101247204834710e-02
-3.251525429032739445e-02,-3.086768017564934727e-02,-3.034222188911024284e-02
2.233127251726801585e-02,6.087331285825018506e-02,-2.087004717119189667e-02
1.053457363444589186e-02,-4.874094219282455037e-02,4.924646263932538903e-02
2.734995246763083712e-02,-4.715610230860000675e-03,7.595764567040110687e-03
-3.074370400323577293e-02,-8.653602266817312857e-03,-2.549066664644398725e-02
2.428712277575854547e-02,-1.122889840151333231e-02,-7.149679334691973198e-02
3.377080264386851140e-03,-7.087609196710523141e-02,8.435407831449363153e-03
5.909427099370072149e-03,-1.484082511675880768e-02,7.729289922840140714e-02
-5.334351962930519025e-02,-3.048890355756155024e-02,-4.042651781225319041e-02
-1.170239872224112599e-03,-3.834286320740027537e-02,-2.961163138424020499e-02
1.615020797693924454e-02,3.450085492162795198e-02,4.913964667838011113e-02
-4.081257553998270809e-02,6.451186078406290214e-02,-1.815238328793089898e-02
-7.349510443954411498e-02,6.229884737667841510e-02,5.983602704128438560e-02
-2.008169611302578622e-02,-3.457379248073741418e-02,4.000586409696300222e-02
5.396488340000136358e-02,6.114902110165115930e-03,1.063064860383979189e-02
4.839200133912858331e-02,3.478778744408698997e-02,-2.903608910352082143e-02
3.972084147451460621e-03,8.176272535281048706e-03,-3.039438467166539343e-02
1.332355568846906990e-03,-6.524939901793784525e-02,-4.655194338769330815e-03
8.152457241811111172e-03,1.108285533451445343e-02,9.163509317437281559e-03
-1.087214633206731382e-02,4.744089799046676686e-02,-1.644500218419843798e-02
3.019192641755439124e-02,4.526846522513006121e-03,-3.091437020597126786e-02
-2.525109295526732286e-02,5.244233933835435596e-02,5.785315380191946577e-02
5.469311095038988102e-02,-8.200083975597113883e-03,-3.784510160543139851e-02
-2.038185661455958406e-02,-5.299202246922222331e-02,2.963773365748114362e-03
9.001788483803585886e-03,1.888504110637610062e-02,1.042092429637056158e-02
2.286031616317639806e-02,8.617329455040892427e-02,-3.272141245960426964e-02
4.370359226959442261e-02,-1.945618607812085732e-02,-3.686538753099273535e-02
8.118707065620105884e-03,3.890391930901614895e-03,-3.117599651107874278e-02
2.302758428191633774e-02,-3.980211693007158075e-02,-7.348499144937774286e-02
6.438443284012038137e-02,-1.449837803349039679e-03,-3.611212481927416479e-02
7.050500655949416828e-02,6.538784268313968528e-02,-5.134030982799343140e-02
3.028022243895400062e-02,-4.213786547794286935e-02,-2.106305559405951752e-02
1.438802383913280383e-04,-6.519494511729768960e-02,-4.936602399074464104e-02
1.700057646731066574e-02,-1.848537536758344119e-02,-1.027144114133314232e-02
3.078598184410561225e-02,-6.277409041093388875e-02,-2.844919903769982383e-02
-2.286542578757630451e-02,-5.073333723650809424e-02,-4.208748766431982986e-03
-2.586716460299690393e-02,2.407835316048412277e-02,-6.801083477323047188e-02
-1.128871168370909964e-02,-8.639689363108030151e-02,-1.022372370258777495e-02
-7.013664814374055353e-03,3.795823901433639791e-02,-4.440945232907066859e-02
3.349872748214418640e-03,8.500391712406224487e-02,1.448896982691353676e-02
-2.602904227747391327e-03,5.182612726767221560e-03,-2.281471487934401757e-02
-6.678443129123955158e-02,-3.078808754269824269e-02,-4.576549400552386293e-02
-2.205761766592805387e-02,-4.162722938701922393e-02,-3.914669064543532112e-02
5.535733320407663222e-02,-5.379866635235159428e-02,2.724882600587715670e-02
4.826943956974346500e-02,-5.767748362984554365e-03,6.584252078771879457e-02
2.925949546005017846e-02,7.958205480055596803e-02,1.352839785098536654e-02
4.136776207569267672e-02,-4.680928610959455768e-03,6.071270486293520174e-02
-8.612543008318439275e-02,-5.028379670714200333e-02,5.542127629952003920e-02
-4.299293233107515100e-02,-5.665818468478852482e-02,4.573036673959691295e-02
-1.048525598574684067e-02,-2.098435651008472361e-02,1.375787294122143498e-02
8.360357859114165777e-03,-5.300204918143526511e-02,1.139304265592833501e-02
-6.315346126182133646e-02,2.017280557238203698e-03,-4.859384870650652194e-02
3.356728997887954008e-02,1.693933169661453880e-02,-4.316138500921096188e-02
3.021485958927165594e-02,-1.971572904879402566e-02,-2.361206658738605052e-02
-2.617185506840449122e-02,-1.345591972062552648e-02,4.524201800067580159e-02
-7.885559185345639155e-02,-5.756551143196163983e-02,2.247617071508719103e-02
-2.773868847397284107e-02,-6.432723909438838039e-03,1.091278411122497717e-02
-1.684263832746461451e-02,-5.225747854518653090e-03,6.802146172164386106e-02
5.377896247645111427e-02,-9.540789444909238831e-03,-5.494570996768646798e-02
-2.405268388293410262e-02,-9.126712289589838933e-02,1.362118299027785875e-02
-2.073897380423071410e-02,-2.265662486646562862e-02,5.644885788334751131e-02
-3.572633887290633387e-02,-5.482878803939419260e-02,-1.205992672512125850e-02
-9.315840916685301509e-02,-8.450292131270501286e-03,3.013416634871278477e-02
1.438997231914872915e-02,-6.295654419812575509e-02,-3.818778544351819799e-03
-1.829706550447878291e-02,4.989449604510963476e-02,-9.977755205480642528e-03
-6.207487815412959103e-02,-3.148246243014278349e-03,-2.647354405489558624e-02
-4.065623947016898387e-02,-1.858054685389753935e-02,-3.927560150238299658e-02
-2.312268710489632020e-02,-7.866529925338444640e-02,4.777503985453659952e-02
-4.567415587810980809e-02,-2.528795312684147326e-02,9.398979723816067167e-02
2.802108189267791746e-03,1.398800554410135032e-02,5.420245262861420055e-02
-4.756263743837439023e-02,6.781650402003348323e-03,-2.021694522196834654e-02
9.781726090110440253e-02,-5.271080921019133392e-02,9.602405788559373670e-03
1.854012257084806242e-02,-2.810021528318564291e-02,4.256438159152138578e-02
-4.015744041957100552e-02,-5.579210879415185537e-02,3.626824397536473205e-02
-2.490112279470720058e-03,-6.567553801493164478e-02,2.651229807797624537e-03
2.669953548976986002e-02,2.464104811147289908e-02,-9.243364083717678370e-02
-3.014367221158834736e-02,-7.404189264275051752e-02,-8.071134287105370675e-02
1.841920640318637364e-02,5.014498828143355846e-02,-3.102704473100027435e-02
-5.328621578021829064e-02,-6.257491264034076295e-03,-1.139820670746768093e-02
-7.145965800274034496e-02,-2.233546273007201363e-02,-1.959087421650530444e-03
7.742402356883205938e-02,-1.216217110169330595e-02,6.174920893601090754e-02
9.992376662382795177e-03,8.644393612673285585e-03,5.375147878422169984e-02
5.597473241027984409e-02,-5.095409324434157367e-02,6.312559071587854620e-02
1.708679770596688297e-02,3.000742922204000310e-02,-3.003022657808173193e-02
3.515964966932487532e-03,-1.824405276904057446e-02,-2.817043932934576445e-02
2.183914020669969550e-03,1.335756849560436506e-02,-4.230968358029937870e-02
4.016293556341528348e-02,-2.245786345279541726e-02,-4.319673670049009769e-03
5.494084355988739649e-02,-5.921711989869384019e-02,5.181920985839301441e-02
9.070092192526495178e-02,1.312067786990214410e-02,-1.068454953434131924e-02
-1.029521920182045920e-02,3.253015984650750592e-02,-2.217808314616622617e-02
-4.363491425068827950e-03,-2.448328631868803770e-02,-3.743341012703041600e-03
-1.095269797574690597e-02,2.884805223126905675e-03,3.349553563242670118e-02
1.809787381849144172e-02,-1.560084720381640054e-02,-2.746574324150925436e-02
-9.117009941545710025e-03,-2.462564608107311107e-02,-3.888177772929286846e-02
-2.193813736185687077e-02,-2.644302267826187380e-02,-6.615553827111354812e-02
-8.449512832103378557e-02,-8.916368623785375647e-02,1.449877472577787429e-02
1.643518900936476179e-02,1.890259203114284456e-02,1.188358647184901834e-01
-3.360260526378737456e-02,-2.034686430205892224e-02,3.557102956744774558e-02
-7.130939517979627273e-03,-4.459982173108210241e-02,2.104273321827920123e-02
3.367148221776294914e-02,-6.603190581835668982e-02,-1.029254755808323672e-02
-4.194785035146136876e-02,1.981581412398847677e-02,-6.393027830503981469e-03
-3.940129814319210527e-02,2.555005669646403035e-02,-3.624550081594631046e-02
3.392788145067783534e-02,8.753767060657573554e-03,6.887937713588949441e-03
4.752942856668235933e-02,-1.107072834043731913e-02,-5.511111837854093531e-02
-8.118726859713332189e-02,-3.929897081235096679e-02,-1.354537223036226222e-02
9.474655031416728823e-03,1.996499551179423820e-02,-2.684010576033114479e-02
-3.840482235256061083e-02,4.068832679204970049e-02,-4.961734002358839796e-02
-2.726866737823030115e-02,6.318683628268945141e-02,1.995017276239526016e-02
-5.145531047963560617e-02,4.907358423129742214e-02,4.536576254622142444e-03
2.492386655606566512e-02,-1.021315583365391549e-01,-5.953347281023851217e-02
6.336252074670443990e-02,-4.625945023442839393e-02,-1.170809295060724030e-02
-1.282653768136594041e-01,-2.109556218400428923e-02,-1.007215147312217340e-01
-2.167386258863188489e-02,-3.141801310577973377e-02,4.563219502765152730e-02
8.087632337059998122e-02,3.648028108662940833e-02,-1.234050729913623717e-02
5.636448035286291403e-02,-2.379041614993720327e-02,6.493405577204091651e-03
2.895920340364085271e-02,1.416219813040708007e-02,-4.728412331006046770e-03
-3.830943349750910720e-02,-4.761520377519109365e-02,-6.799731588481641720e-02
4.088978230285299220e-02,-1.283516956515890969e-02,2.718272513951032823e-02
5.292594214922024393e-02,-9.429834037373168582e-03,1.701213257198435150e-02
