ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.200171673255134408e+01,1.200025119107383915e+02,1.730222809500559720e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171673337432310e+01,1.200025224934273211e+02,1.730222202573477261e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171673419730212e+01,1.200025330761162508e+02,1.730221595646394803e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171673502027403e+01,1.200025436588051804e+02,1.730220988719312345e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171673584326015e+01,1.200025542414941100e+02,1.730220381792229887e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171673666623207e+01,1.200025648241830112e+02,1.730219774865147428e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171673748921108e+01,1.200025754068719408e+02,1.730219167938064970e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171673831219010e+01,1.200025859895608704e+02,1.730218561010982512e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171673913516912e+01,1.200025965722498000e+02,1.730217954083900054e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171673995814814e+01,1.200026071549387296e+02,1.730217347156817596e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171674078112716e+01,1.200026177376276593e+02,1.730216740229735137e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171674160410618e+01,1.200026283203165889e+02,1.730216133302652679e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171674242707809e+01,1.200026389030055185e+02,1.730215526375570221e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171674325006421e+01,1.200026494856944481e+02,1.730214919448487763e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171674407303612e+01,1.200026600683833777e+02,1.730214312521405304e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171674489602225e+01,1.200026706510723074e+02,1.730213705594322846e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171674571899416e+01,1.200026812337612370e+02,1.730213098667240388e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171674654197318e+01,1.200026918164501666e+02,1.730212491740157930e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171674736495930e+01,1.200027023991390962e+02,1.730211884813075471e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171674818793122e+01,1.200027129818280258e+02,1.730211277885993013e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171674901091023e+01,1.200027235645169554e+02,1.730210670958910555e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171674983388925e+01,1.200027341472058851e+02,1.730210064031828097e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171675065686827e+01,1.200027447298948147e+02,1.730209457104745638e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171675147984018e+01,1.200027553125837443e+02,1.730208850177663180e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171675230282631e+01,1.200027658952726597e+02,1.730208243250580722e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171675312579822e+01,1.200027764779615893e+02,1.730207636323498264e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171675394878434e+01,1.200027870606505189e+02,1.730207029396415805e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171675477175626e+01,1.200027976433394485e+02,1.730206422469333347e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171675559473528e+01,1.200028082260283782e+02,1.730205815542250889e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171675641772140e+01,1.200028188087173078e+02,1.730205208615168431e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171675724069331e+01,1.200028293914062658e+02,1.730204601688085972e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171675806367233e+01,1.200028399740951954e+02,1.730203994761003514e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171675888665135e+01,1.200028505567841250e+02,1.730203387833921056e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171675970963037e+01,1.200028611394730547e+02,1.730202780906838598e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171676053260228e+01,1.200028717221619843e+02,1.730202173979756139e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171676135558840e+01,1.200028823048509139e+02,1.730201567052673681e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171676217856032e+01,1.200028928875398435e+02,1.730200960125591223e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171676300153933e+01,1.200029034702287731e+02,1.730200353198508765e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171676382451835e+01,1.200029140529177312e+02,1.730199746271426307e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171676464749737e+01,1.200029246356066608e+02,1.730199139344343848e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171676547048349e+01,1.200029352182955762e+02,1.730198532417261390e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171676629345541e+01,1.200029458009845058e+02,1.730197925490178932e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171676711643443e+01,1.200029563836734354e+02,1.730197318563096474e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171676793941344e+01,1.200029669663623935e+02,1.730196711636014015e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171676876239246e+01,1.200029775490513231e+02,1.730196104708931557e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171676958536437e+01,1.200029881317402527e+02,1.730195497781849099e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171677040835050e+01,1.200029987144291823e+02,1.730194890854766641e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171677123132241e+01,1.200030092971181119e+02,1.730194283927684182e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171677205430143e+01,1.200030198798070700e+02,1.730193677000601724e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171677287728045e+01,1.200030304624959996e+02,1.730193070073519266e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171677370025947e+01,1.200030410451849292e+02,1.730192463146436808e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171677452323848e+01,1.200030516278738588e+02,1.730191856219354349e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171677534621750e+01,1.200030622105628026e+02,1.730191249292271891e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171677616919652e+01,1.200030727932517323e+02,1.730190642365189433e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171677699217554e+01,1.200030833759406619e+02,1.730190035438106975e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171677781515456e+01,1.200030939586295915e+02,1.730189428511024516e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171677863812647e+01,1.200031045413185495e+02,1.730188821583942058e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171677946111259e+01,1.200031151240074792e+02,1.730188214656859600e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171678028408451e+01,1.200031257066964088e+02,1.730187607729777142e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171678110706353e+01,1.200031362893853668e+02,1.730187000802694683e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171678193004254e+01,1.200031468720742964e+02,1.730186393875612225e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171678275302156e+01,1.200031574547632260e+02,1.730185786948529767e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171678357600058e+01,1.200031680374521699e+02,1.730185180021447309e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171678439897960e+01,1.200031786201410995e+02,1.730184573094364850e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171678522195862e+01,1.200031892028300291e+02,1.730183966167282392e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171678604493763e+01,1.200031997855189871e+02,1.730183359240199934e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171678686791665e+01,1.200032103682079168e+02,1.730182752313117476e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171678769088857e+01,1.200032209508968748e+02,1.730182145386035018e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171678851387469e+01,1.200032315335858044e+02,1.730181538458952559e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171678933684660e+01,1.200032421162747340e+02,1.730180931531870101e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171679015982562e+01,1.200032526989636779e+02,1.730180324604787643e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171679098280464e+01,1.200032632816526075e+02,1.730179717677705185e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171679180578366e+01,1.200032738643415655e+02,1.730179110750622726e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171679262876268e+01,1.200032844470304951e+02,1.730178503823540268e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171679345174169e+01,1.200032950297194247e+02,1.730177896896457810e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171679427472071e+01,1.200033056124083828e+02,1.730177289969375352e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171679509769973e+01,1.200033161950973124e+02,1.730176683042292893e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171679592067875e+01,1.200033267777862704e+02,1.730176076115210435e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171679674365066e+01,1.200033373604751858e+02,1.730175469188127977e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171679756663679e+01,1.200033479431641439e+02,1.730174862261045519e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171679838960870e+01,1.200033585258530735e+02,1.730174255333963060e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171679921258772e+01,1.200033691085420315e+02,1.730173648406880602e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171680003557384e+01,1.200033796912309612e+02,1.730173041479798144e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171680085854575e+01,1.200033902739199192e+02,1.730172434552715686e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171680168152477e+01,1.200034008566088488e+02,1.730171827625633227e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171680250450379e+01,1.200034114392977926e+02,1.730171220698550769e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171680332748281e+01,1.200034220219867223e+02,1.730170613771468311e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171680415046183e+01,1.200034326046756803e+02,1.730170006844385853e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171680497344084e+01,1.200034431873646099e+02,1.730169399917303394e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171680579641276e+01,1.200034537700535680e+02,1.730168792990220936e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171680661939888e+01,1.200034643527424976e+02,1.730168186063138478e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171680744237079e+01,1.200034749354314556e+02,1.730167579136056020e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171680826534981e+01,1.200034855181203994e+02,1.730166972208973561e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171680908833594e+01,1.200034961008093291e+02,1.730166365281891103e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171680991130785e+01,1.200035066834982871e+02,1.730165758354808645e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171681073428687e+01,1.200035172661872167e+02,1.730165151427726187e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171681155726588e+01,1.200035278488761747e+02,1.730164544500643728e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171681238024490e+01,1.200035384315651044e+02,1.730163937573561270e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171681320322392e+01,1.200035490142540482e+02,1.730163330646478812e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171681402620294e+01,1.200035595969430062e+02,1.730162723719396354e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171681484917485e+01,1.200035701796319358e+02,1.730162116792313896e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171681567216098e+01,1.200035807623208939e+02,1.730161509865231437e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171681649513289e+01,1.200035913450098519e+02,1.730160902938148979e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171681731811191e+01,1.200036019276987815e+02,1.730160296011066521e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171681814109803e+01,1.200036125103877254e+02,1.730159689083984063e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171681896406994e+01,1.200036230930766834e+02,1.730159082156901604e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171681978704896e+01,1.200036336757656130e+02,1.730158475229819146e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171682061002798e+01,1.200036442584545711e+02,1.730157868302736688e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171682143300700e+01,1.200036548411435291e+02,1.730157261375654230e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171682225598602e+01,1.200036654238324587e+02,1.730156654448571771e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171682307896504e+01,1.200036760065214025e+02,1.730156047521489313e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171682390193695e+01,1.200036865892103606e+02,1.730155440594406855e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171682472492307e+01,1.200036971718993186e+02,1.730154833667324397e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171682554789498e+01,1.200037077545882482e+02,1.730154226740241938e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171682637087400e+01,1.200037183372771921e+02,1.730153619813159480e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171682719386013e+01,1.200037289199661501e+02,1.730153012886077022e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171682801683204e+01,1.200037395026551081e+02,1.730152405958994564e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171682883981106e+01,1.200037500853440378e+02,1.730151799031912105e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171682966279008e+01,1.200037606680329958e+02,1.730151192104829647e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171683048576909e+01,1.200037712507219396e+02,1.730150585177747189e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171683130874101e+01,1.200037818334108977e+02,1.730149978250664731e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171683213172713e+01,1.200037924160998273e+02,1.730149371323582272e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171683295469904e+01,1.200038029987887853e+02,1.730148764396499814e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171683377768517e+01,1.200038135814777434e+02,1.730148157469417356e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171683460065708e+01,1.200038241641666872e+02,1.730147550542334898e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171683542363610e+01,1.200038347468556452e+02,1.730146943615252439e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171683624662222e+01,1.200038453295446033e+02,1.730146336688169981e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171683706959413e+01,1.200038559122335329e+02,1.730145729761087523e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171683789257315e+01,1.200038664949224909e+02,1.730145122834005065e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171683871555217e+01,1.200038770776114347e+02,1.730144515906922607e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171683953853119e+01,1.200038876603003928e+02,1.730143908979840148e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171684036150310e+01,1.200038982429893508e+02,1.730143302052757690e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171684118448923e+01,1.200039088256783089e+02,1.730142695125675232e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171684200746114e+01,1.200039194083672527e+02,1.730142088198592774e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171684283044016e+01,1.200039299910561823e+02,1.730141481271510315e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171684365341918e+01,1.200039405737451403e+02,1.730140874344427857e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171684447639819e+01,1.200039511564340984e+02,1.730140267417345399e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171684529938432e+01,1.200039617391230564e+02,1.730139660490262941e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171684612235623e+01,1.200039723218120002e+02,1.730139053563180482e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171684694533525e+01,1.200039829045009583e+02,1.730138446636098024e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171684776831427e+01,1.200039934871899163e+02,1.730137839709015566e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171684859129329e+01,1.200040040698788744e+02,1.730137232781933108e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171684941426520e+01,1.200040146525678182e+02,1.730136625854850649e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171685023725132e+01,1.200040252352567762e+02,1.730136018927768191e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171685106022323e+01,1.200040358179457343e+02,1.730135412000685733e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171685188320225e+01,1.200040464006346923e+02,1.730134805073603275e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171685270618838e+01,1.200040569833236361e+02,1.730134198146520816e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171685352916029e+01,1.200040675660125942e+02,1.730133591219438358e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171685435214641e+01,1.200040781487015522e+02,1.730132984292355900e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171685517511833e+01,1.200040887313905102e+02,1.730132377365273442e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171685599809734e+01,1.200040993140794541e+02,1.730131770438190983e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171685682107636e+01,1.200041098967684121e+02,1.730131163511108525e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171685764405538e+01,1.200041204794573702e+02,1.730130556584026067e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171685846702729e+01,1.200041310621463282e+02,1.730129949656943609e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171685929001342e+01,1.200041416448352720e+02,1.730129342729861150e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171686011298533e+01,1.200041522275242301e+02,1.730128735802778692e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171686093596435e+01,1.200041628102131881e+02,1.730128128875696234e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171686175895047e+01,1.200041733929021461e+02,1.730127521948613776e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171686258192238e+01,1.200041839755910900e+02,1.730126915021531318e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171686340490140e+01,1.200041945582800480e+02,1.730126308094448859e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171686422788042e+01,1.200042051409690060e+02,1.730125701167366401e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171686505085944e+01,1.200042157236579641e+02,1.730125094240283943e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171686587383846e+01,1.200042263063469363e+02,1.730124487313201485e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171686669681748e+01,1.200042368890358944e+02,1.730123880386119026e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171686751978939e+01,1.200042474717248524e+02,1.730123273459036568e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171686834277551e+01,1.200042580544137962e+02,1.730122666531954110e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171686916574743e+01,1.200042686371027543e+02,1.730122059604871652e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171686998872644e+01,1.200042792197917123e+02,1.730121452677789193e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171687081171257e+01,1.200042898024806703e+02,1.730120845750706735e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171687163468448e+01,1.200043003851696426e+02,1.730120238823624277e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171687245766350e+01,1.200043109678586006e+02,1.730119631896541819e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171687328064252e+01,1.200043215505475587e+02,1.730119024969459360e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171687410362154e+01,1.200043321332365167e+02,1.730118418042376902e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171687492660055e+01,1.200043427159254605e+02,1.730117811115294444e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171687574957957e+01,1.200043532986144186e+02,1.730117204188211986e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171687657255148e+01,1.200043638813034050e+02,1.730116597261129527e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171687739553761e+01,1.200043744639923489e+02,1.730115990334047069e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171687821850952e+01,1.200043850466813069e+02,1.730115383406964611e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171687904148854e+01,1.200043956293702649e+02,1.730114776479882153e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171687986447466e+01,1.200044062120592372e+02,1.730114169552799694e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171688068744658e+01,1.200044167947481952e+02,1.730113562625717236e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171688151042559e+01,1.200044273774371533e+02,1.730112955698634778e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171688233340461e+01,1.200044379601261113e+02,1.730112348771552320e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171688315638363e+01,1.200044485428150836e+02,1.730111741844469861e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171688397936265e+01,1.200044591255040416e+02,1.730111134917387403e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171688480234167e+01,1.200044697081929996e+02,1.730110527990304945e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171688562531358e+01,1.200044802908819435e+02,1.730109921063222487e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171688644829970e+01,1.200044908735709299e+02,1.730109314136140028e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171688727127162e+01,1.200045014562598880e+02,1.730108707209057570e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171688809425063e+01,1.200045120389488318e+02,1.730108100281975112e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171688891723676e+01,1.200045226216378182e+02,1.730107493354892654e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171688974020867e+01,1.200045332043267763e+02,1.730106886427810196e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
3.200171689056318769e+01,1.200045437870157343e+02,1.730106279500727737e+02,9.125995496290922881e-04,9.999999939940074967e+00,6.069270820912694899e-04
