mag_x (uT),mag_y (uT),mag_z (uT)
-3.544993115473223710e+00,-3.258699964953791550e+01,3.753408714919563494e+01
-3.527527844277019042e+00,-3.257858660882373414e+01,3.753605826309641458e+01
-3.517779506930405642e+00,-3.256316613538187710e+01,3.753580904102727089e+01
-3.523957299752053185e+00,-3.257511923612037918e+01,3.753820995963057783e+01
-3.549455676065909504e+00,-3.257079827463729060e+01,3.754883774006813013e+01
-3.528928580246023294e+00,-3.259385522818758574e+01,3.751812259344843170e+01
-3.512062254036836695e+00,-3.260279208869879852e+01,3.754341069813559528e+01
-3.524600072599719969e+00,-3.257610169925975896e+01,3.754250299985451278e+01
-3.525029197658440250e+00,-3.258736072157379482e+01,3.754457192591030434e+01
-3.515890149150298960e+00,-3.259424243456050618e+01,3.753180502491382242e+01
-3.533154018588049006e+00,-3.261196547971861293e+01,3.753445999477479944e+01
-3.539722996691339052e+00,-3.258689855187713391e+01,3.753021480418000522e+01
-3.534918293186985583e+00,-3.258651694300247215e+01,3.754072658219166669e+01
-3.540076068680924060e+00,-3.257480329027449528e+01,3.751912385821377427e+01
-3.539758692796022288e+00,-3.260204378476108644e+01,3.753602014879450621e+01
-3.518268130064146959e+00,-3.259017474137764481e+01,3.755082438016051327e+01
-3.538270632893966816e+00,-3.256854907131714327e+01,3.753677864466716585e+01
-3.520346300771239889e+00,-3.257908561040083129e+01,3.753316500540165634e+01
-3.521333232330512431e+00,-3.258178887000419621e+01,3.752687797800395231e+01
-3.529475248005998989e+00,-3.256971546015489594e+01,3.754687861346099709e+01
-3.542852192449024606e+00,-3.257853348071085975e+01,3.756558517075482229e+01
-3.539023298450966859e+00,-3.257978115829976673e+01,3.752952329696463352e+01
-3.515550974315647892e+00,-3.257903597916021710e+01,3.754935230207908603e+01
-3.510457943262419445e+00,-3.259051624840581241e+01,3.754663524458272406e+01
-3.540593842316419604e+00,-3.258496018880518363e+01,3.755197741566897918e+01
-3.541590539276599614e+00,-3.258815984323909021e+01,3.753516002221488890e+01
-3.526717395245355213e+00,-3.257810916616836749e+01,3.754846971978124515e+01
-3.534800044482572456e+00,-3.260276688885526397e+01,3.752641786691050640e+01
-3.515870766017241689e+00,-3.256948787282122737e+01,3.753698379698919751e+01
-3.541631731809933292e+00,-3.258756192609946112e+01,3.754725934266323151e+01
-3.518672919893632400e+00,-3.258141845009320292e+01,3.754319200944532042e+01
-3.525282647004461811e+00,-3.258904087066722610e+01,3.754172809828630619e+01
-3.527833747091518202e+00,-3.258715661534668584e+01,3.753616509623245889e+01
-3.525654592972651269e+00,-3.257656116995161000e+01,3.752021133093639094e+01
-3.539441706824671297e+00,-3.258565770233890646e+01,3.755026216443924625e+01
-3.524562092776626354e+00,-3.258232573520287900e+01,3.753511775096244207e+01
-3.517272441299151176e+00,-3.257760281303858108e+01,3.755743108291843413e+01
-3.541124018569562715e+00,-3.257383936715968531e+01,3.753317302094747987e+01
-3.537664762009886221e+00,-3.259222497855958522e+01,3.753258248489814264e+01
-3.521915746623473176e+00,-3.259312729076599879e+01,3.755835658072916772e+01
-3.528734668568227040e+00,-3.259956937027762081e+01,3.752980626414056076e+01
-3.523789406345688935e+00,-3.256948226330796814e+01,3.753882489167572345e+01
-3.549921313934520040e+00,-3.257854630487276637e+01,3.754755483166375996e+01
-3.534621668340734768e+00,-3.257889478745987333e+01,3.752607085728612901e+01
-3.532299515746450957e+00,-3.257442744831217141e+01,3.754642042877642183e+01
-3.522447310458650005e+00,-3.258141522528697465e+01,3.753240324451157051e+01
-3.515079965288105512e+00,-3.257965125682117247e+01,3.755408691035054147e+01
-3.519178138169542169e+00,-3.258677159398632028e+01,3.752913461462089373e+01
-3.535422654309763324e+00,-3.257565980229009739e+01,3.754434264629968254e+01
-3.521560363782556990e+00,-3.257920976601960206e+01,3.753678009865178922e+01
-3.532063517302324929e+00,-3.259152663429996721e+01,3.753127738710040973e+01
-3.520519736160240054e+00,-3.258626845379134807e+01,3.754307700347515464e+01
-3.530068021650513366e+00,-3.259086447939508702e+01,3.753693347537677738e+01
-3.525380886437289529e+00,-3.259823854993437919e+01,3.753229290412134134e+01
-3.521424849467622575e+00,-3.257551727470594471e+01,3.754600144500077619e+01
-3.528325714394541013e+00,-3.260472053632726386e+01,3.754171350944517371e+01
-3.519694847057671883e+00,-3.258451235396570667e+01,3.754128803918515445e+01
-3.531489778905709365e+00,-3.257313301669647387e+01,3.753181438622135602e+01
-3.523285317906402536e+00,-3.258249373412469652e+01,3.754379964574466300e+01
-3.536189349512229185e+00,-3.258599707376627919e+01,3.754101360370547980e+01
-3.527910985965786228e+00,-3.257561768545124892e+01,3.753393674549115389e+01
-3.515620144279747894e+00,-3.257283472933769275e+01,3.752490109524615747e+01
-3.543936791025255495e+00,-3.257554226713671142e+01,3.753260775450439013e+01
-3.555664456736572721e+00,-3.258969862093839254e+01,3.754672500910792365e+01
-3.540088510418970547e+00,-3.259251348926026282e+01,3.755706305980844206e+01
-3.518902718542771257e+00,-3.259253536915549176e+01,3.753693502585607433e+01
-3.515627104058279162e+00,-3.258086168124279425e+01,3.754195477756334753e+01
-3.512243838916056404e+00,-3.260166103128014470e+01,3.755788832902196361e+01
-3.537495732027453599e+00,-3.256475505125909820e+01,3.754131826837093655e+01
-3.524219567346191795e+00,-3.257304630368408027e+01,3.752601910388759165e+01
-3.517992100781353049e+00,-3.258723111089526014e+01,3.755265824819546339e+01
-3.521497148708898628e+00,-3.255327170344416743e+01,3.754971454869565406e+01
-3.517846578639938215e+00,-3.258317379700129379e+01,3.753504786339621546e+01
-3.517005630825206897e+00,-3.257894120200933941e+01,3.754524768682600211e+01
-3.525784840720366464e+00,-3.256939221745276569e+01,3.753811085606499631e+01
-3.522523439514785970e+00,-3.259640577993375388e+01,3.752221776041699997e+01
-3.545199220916194438e+00,-3.258270431315598614e+01,3.753396137857991022e+01
-3.537681025639576315e+00,-3.258572751585614924e+01,3.753495248595145739e+01
-3.516782908929124041e+00,-3.259834539798858799e+01,3.753349594305893078e+01
-3.527506050099669110e+00,-3.259177240779476392e+01,3.754060913469254501e+01
-3.548957330124733911e+00,-3.257599611767395942e+01,3.754051217287580045e+01
-3.528259758454279194e+00,-3.259171314016725773e+01,3.752801039429689212e+01
-3.550696492471158372e+00,-3.257016088357161721e+01,3.753869066339559168e+01
-3.529698330785242977e+00,-3.257868703646013842e+01,3.755871900942482000e+01
-3.520071868617458133e+00,-3.257521235086583289e+01,3.753144292435498386e+01
-3.544209343749071817e+00,-3.258825597323448875e+01,3.754877610672981803e+01
-3.536063747146796832e+00,-3.257227884207997448e+01,3.752596819974109366e+01
-3.539069308705696137e+00,-3.258241125676598671e+01,3.752853817465975794e+01
-3.532528287436843328e+00,-3.257378045211835627e+01,3.754108954639390561e+01
-3.527112208418286876e+00,-3.257747908273626791e+01,3.753427907705278699e+01
-3.532817371016048202e+00,-3.257738023893019630e+01,3.754436501735533227e+01
-3.535415435233777881e+00,-3.258077437791772724e+01,3.751602314899194823e+01
-3.522619053793841992e+00,-3.257572855658823130e+01,3.754209885776884903e+01
-3.516507718435769370e+00,-3.259348399255245710e+01,3.753185460258603712e+01
-3.526913483430487606e+00,-3.257438095120807731e+01,3.753289275507380296e+01
-3.513957117445913436e+00,-3.257390781780213729e+01,3.754654558351677451e+01
-3.537400732171630757e+00,-3.256781114967237301e+01,3.755340759721779165e+01
-3.528020601458079941e+00,-3.259020224165208646e+01,3.752978887179599354e+01
-3.543588954943304170e+00,-3.258660422288645719e+01,3.752716694201043879e+01
-3.528619379768643149e+00,-3.258257713366971586e+01,3.754242473004341463e+01
-3.526844685605555085e+00,-3.259165355993592073e+01,3.752386028962848030e+01
-3.520050127823676878e+00,-3.258787243338172601e+01,3.754934640136288237e+01
-3.521992381815514772e+00,-3.258871587402884273e+01,3.753824826941730208e+01
-3.548525358925584072e+00,-3.256916862162479021e+01,3.754741210020663544e+01
-3.530156568225266245e+00,-3.257940009449681895e+01,3.754347022364006392e+01
-3.515129776063261602e+00,-3.257630871924303761e+01,3.755461688193175007e+01
-3.518840582435737385e+00,-3.261686708873035911e+01,3.754135365248627210e+01
-3.518156340132983839e+00,-3.257861807020049838e+01,3.752754576034417511e+01
-3.553438053284676545e+00,-3.259053700428535905e+01,3.753438013672018769e+01
-3.527606406947926931e+00,-3.257543355957181319e+01,3.753861604640204064e+01
-3.511087116073636327e+00,-3.258130466823340043e+01,3.751625087956649196e+01
-3.522105676127436968e+00,-3.257888679527378173e+01,3.753037455699218583e+01
-3.545245537196894503e+00,-3.257525358509543878e+01,3.754933378949719014e+01
-3.529857660291045196e+00,-3.257439824187481747e+01,3.751713008089708268e+01
-3.508433381135814599e+00,-3.258017718080999714e+01,3.754126865677322655e+01
-3.542197374252338715e+00,-3.259381139868786192e+01,3.753674438411031389e+01
-3.552397228572697241e+00,-3.258684780915174173e+01,3.754998978877835469e+01
-3.520023707905300281e+00,-3.258705445472859452e+01,3.754501005953241588e+01
-3.544815368841746306e+00,-3.258392237341985975e+01,3.753079651930791272e+01
-3.515192909102666796e+00,-3.257651827222051821e+01,3.755037795769925424e+01
-3.534589491390130789e+00,-3.257753064547472377e+01,3.754025443457930322e+01
-3.536718434515610632e+00,-3.259116110769917896e+01,3.754328253024841899e+01
-3.526185807039407649e+00,-3.257173536775267308e+01,3.753191069198572904e+01
-3.542930392310003285e+00,-3.259171870980548391e+01,3.751557713729663845e+01
-3.540847168520337096e+00,-3.257305672327576929e+01,3.754025418297280225e+01
-3.512705616479623760e+00,-3.257832064818044415e+01,3.754637114552044608e+01
-3.527752313309229226e+00,-3.258976721593077741e+01,3.752162678782233485e+01
-3.536189425340871217e+00,-3.260861227784864980e+01,3.757134435745811629e+01
-3.538002689654119237e+00,-3.258611918049476230e+01,3.754305170145376280e+01
-3.536998980306421902e+00,-3.256791585911575027e+01,3.753493207744237026e+01
-3.526015447613270126e+00,-3.256881254277633531e+01,3.752630439689876596e+01
-3.525549063145916762e+00,-3.258730636428924754e+01,3.755331642948215887e+01
-3.537113475611012969e+00,-3.258448218515856354e+01,3.752024890786881883e+01
-3.511550196653460798e+00,-3.258573943800372064e+01,3.753773746153177626e+01
-3.524433716316730081e+00,-3.257682282681626162e+01,3.754512531476653692e+01
-3.526282493118589212e+00,-3.257332706208509876e+01,3.752220129548337013e+01
-3.532615719862891357e+00,-3.259736285268615319e+01,3.753044899387074906e+01
-3.516705413029173499e+00,-3.257879454258581831e+01,3.754072868607678259e+01
-3.536917480794727897e+00,-3.258572746293148015e+01,3.755883126952519291e+01
-3.523218113616049862e+00,-3.257639847453425119e+01,3.753418248164129523e+01
-3.519398813226610745e+00,-3.259028893568051899e+01,3.753047318019898171e+01
-3.534585773447096013e+00,-3.259065958925109641e+01,3.753081652399600898e+01
-3.523624400039723881e+00,-3.259094000299327121e+01,3.753700653246203700e+01
-3.517910486571938389e+00,-3.257669869641841842e+01,3.754306065174601059e+01
-3.510662806292368376e+00,-3.258902208798407685e+01,3.753353933049570657e+01
-3.524054402566299871e+00,-3.259089928272800307e+01,3.753644520496697368e+01
-3.525620591018678862e+00,-3.258655327908136456e+01,3.756186252165674944e+01
-3.543182675767527101e+00,-3.258212318591964163e+01,3.755252472718220957e+01
-3.548273367027058978e+00,-3.256615668102283934e+01,3.755034444774686619e+01
-3.521691026784709244e+00,-3.257456489048607295e+01,3.751383286599194378e+01
-3.524166156404274552e+00,-3.257117090866925935e+01,3.754267143922167804e+01
-3.521813433541375993e+00,-3.259561098908967836e+01,3.753528419135793825e+01
-3.532116058090391864e+00,-3.258643450931592866e+01,3.753882784769622560e+01
-3.549998583891381454e+00,-3.258188096451083027e+01,3.756647255141758279e+01
-3.511827281231661324e+00,-3.257822961084457347e+01,3.755522297652819219e+01
-3.539776954424258992e+00,-3.258693278600456011e+01,3.754424607223711519e+01
-3.538847198474877054e+00,-3.257675783536917891e+01,3.753877863042485785e+01
-3.502194187978591611e+00,-3.260014139791920940e+01,3.755167679339113107e+01
-3.513458863427274537e+00,-3.258098652909937698e+01,3.753276000450198069e+01
-3.536253296786485478e+00,-3.260322840908310837e+01,3.754519657896740625e+01
-3.521013065314885004e+00,-3.258679665351364463e+01,3.752578393092144893e+01
-3.527997570895549106e+00,-3.260295732912503297e+01,3.752566820761222743e+01
-3.525445787431968903e+00,-3.257817482766409256e+01,3.754092090630716427e+01
-3.532283572684659756e+00,-3.259592548804906897e+01,3.751795574967645308e+01
-3.525848799990868532e+00,-3.259451857044378187e+01,3.755360171264751301e+01
-3.539170961613487432e+00,-3.258687620927803863e+01,3.754009471705007428e+01
-3.526038273035044135e+00,-3.257204772296441320e+01,3.752266079559063883e+01
-3.551614051801706751e+00,-3.257484448028741753e+01,3.754361681396655115e+01
-3.525349819902703796e+00,-3.257377615787277136e+01,3.752853645005622241e+01
-3.522192984415422501e+00,-3.259395249083676305e+01,3.752463810330343819e+01
-3.528967623166144207e+00,-3.255669527627859594e+01,3.753665590173434907e+01
-3.518277310092035037e+00,-3.259541857240657947e+01,3.754948964622767704e+01
-3.525755306844926551e+00,-3.261283890029282162e+01,3.754736979495157101e+01
-3.525102580401474395e+00,-3.257111649801631614e+01,3.753140999811545697e+01
-3.530907642858820861e+00,-3.258033158049250488e+01,3.752290078712642440e+01
-3.542422165296756909e+00,-3.258526415530493381e+01,3.753178357912358365e+01
-3.505705819055714656e+00,-3.258407043746623089e+01,3.753751920418029897e+01
-3.535858587431501832e+00,-3.257078386207061982e+01,3.754083881650360155e+01
-3.511423057254575042e+00,-3.258066082989530798e+01,3.754331536794666135e+01
-3.528033183611036794e+00,-3.257652952797260326e+01,3.754834787512449878e+01
-3.529377996599845968e+00,-3.260008881772390055e+01,3.755486055616858465e+01
-3.520508791789306535e+00,-3.257454908553047801e+01,3.754343294954152555e+01
-3.519899486394149957e+00,-3.257973747432406952e+01,3.755891360851273930e+01
-3.527859240236160154e+00,-3.258676187763836651e+01,3.753418278094137150e+01
-3.518951095167254017e+00,-3.256265197302935377e+01,3.751949248451985852e+01
-3.519076283291669771e+00,-3.259226878880591016e+01,3.753521146663097596e+01
-3.548125547346652198e+00,-3.257441636147675013e+01,3.753547338873512018e+01
-3.527564505893086011e+00,-3.258132854552523128e+01,3.754090707106356462e+01
-3.522121694228465660e+00,-3.258354121831899874e+01,3.753203779410892338e+01
-3.515381936639604632e+00,-3.257264313880896367e+01,3.753861019330615534e+01
-3.521876882529265451e+00,-3.258349514282249970e+01,3.753359038800097380e+01
-3.533530724555601132e+00,-3.256944244593413629e+01,3.753170906162999643e+01
-3.527782734664513420e+00,-3.258737092520839695e+01,3.755835596691906630e+01
-3.525233260476451136e+00,-3.257587589732440847e+01,3.755001283886860364e+01
-3.517008733804146026e+00,-3.257682916675267393e+01,3.755023614963470635e+01
-3.536963422998295137e+00,-3.258609259200463981e+01,3.756882546323666361e+01
-3.523069838584396596e+00,-3.257685647907923254e+01,3.754364852446503420e+01
-3.523802308318248144e+00,-3.259507285024500334e+01,3.755029651699983617e+01
-3.527038179978541965e+00,-3.258793673141467906e+01,3.752582029301920841e+01
-3.526295018409524307e+00,-3.256912995155747836e+01,3.753533579651566754e+01
-3.538416305873721690e+00,-3.258610913461919267e+01,3.753438020115513041e+01
-3.526941243534858828e+00,-3.259266305396217689e+01,3.753612140905844541e+01
-3.529485786024426641e+00,-3.258460656264895050e+01,3.752267866645159700e+01
-3.527985709706812134e+00,-3.256702901024034702e+01,3.753200853488079503e+01
-3.524100896952502726e+00,-3.258537175726647206e+01,3.754942090184840708e+01
-3.525961368329867618e+00,-3.258038805788913805e+01,3.753204689254175719e+01
-3.532990225901139869e+00,-3.258354977027605059e+01,3.753014771591087850e+01
-3.514669448527983686e+00,-3.259505989487187350e+01,3.754395390220510365e+01
-3.541359301779986701e+00,-3.258449292281920151e+01,3.755430814664542538e+01
-3.536077409698112461e+00,-3.259594201587926676e+01,3.753496276422550437e+01
-3.543273369396752859e+00,-3.258959747891291414e+01,3.756216686725387177e+01
-3.519325200163686329e+00,-3.257323697592286749e+01,3.753841611420794067e+01
-3.527885374214608571e+00,-3.258790956869331268e+01,3.754787490967488139e+01
-3.535863647051278758e+00,-3.260636610304403149e+01,3.754356982229994344e+01
-3.535986238148725924e+00,-3.258343318941683719e+01,3.753815860145511607e+01
-3.543042197427022533e+00,-3.256780664749678067e+01,3.753522950159040050e+01
-3.526027174688267429e+00,-3.258033724494923433e+01,3.754977124254081389e+01
-3.529122343949997020e+00,-3.257843370704935637e+01,3.751956350444719135e+01
-3.542670922010102696e+00,-3.258531959147200041e+01,3.753878179629913348e+01
-3.542988598185146998e+00,-3.258569935521607164e+01,3.752033149540995538e+01
-3.532023463942771890e+00,-3.258303600974834069e+01,3.755196413768397434e+01
-3.532779991127151131e+00,-3.258217195582472669e+01,3.754390009730573752e+01
-3.538575719170264922e+00,-3.258466830494055699e+01,3.754530333411937448e+01
-3.524081437562336383e+00,-3.257943251838687360e+01,3.755098310270405904e+01
-3.538026720560442762e+00,-3.257965104704030779e+01,3.753813568620275021e+01
-3.534248072043077116e+00,-3.258606991354474758e+01,3.754330296935472688e+01
-3.532945782408190905e+00,-3.256136064469650648e+01,3.752413438963338876e+01
-3.530959904501193236e+00,-3.258483882082223460e+01,3.754246209686146329e+01
-3.537969246623000164e+00,-3.259023481081236184e+01,3.753455498069820351e+01
-3.537659285089671535e+00,-3.259091810340110129e+01,3.754585321848266233e+01
-3.507818192039266592e+00,-3.257835848610343277e+01,3.753079247937287732e+01
-3.539002534909934994e+00,-3.258742604849683744e+01,3.755085513738866609e+01
-3.536078998713117816e+00,-3.258180747384949427e+01,3.754996281364377353e+01
-3.536099963110838740e+00,-3.256462074004744522e+01,3.753352628914971234e+01
-3.517722744422262071e+00,-3.257373110058865961e+01,3.752911343260885957e+01
-3.524246887954606500e+00,-3.257977406038449431e+01,3.753454393563655600e+01
-3.536255996445255789e+00,-3.256734630238151595e+01,3.753395103187916959e+01
-3.536866875491229578e+00,-3.258696998467116401e+01,3.754096002752314831e+01
-3.521472110086777629e+00,-3.257311056540414995e+01,3.755359914381689634e+01
-3.523452926097174753e+00,-3.259092213808610694e+01,3.753823317871213305e+01
-3.540908448004294939e+00,-3.258502431382090947e+01,3.755472726602496181e+01
-3.531518444874358842e+00,-3.257555115781936195e+01,3.753083585360039365e+01
-3.518952251935161701e+00,-3.259602147481867007e+01,3.753375521431557615e+01
-3.525460424590199704e+00,-3.259002417908368443e+01,3.752728722188785326e+01
-3.528995651485398621e+00,-3.257936211725041886e+01,3.754569709335252270e+01
-3.519426306094698198e+00,-3.257623405925155424e+01,3.755389207616015312e+01
-3.514922205508375086e+00,-3.257443398525754930e+01,3.754689009713777637e+01
-3.529432089547357432e+00,-3.259127231758753140e+01,3.754765457459902933e+01
-3.521616146692916782e+00,-3.258023777526253184e+01,3.753874178112548776e+01
-3.536300604855441509e+00,-3.259769625117021263e+01,3.753653096721832583e+01
-3.546902852304026244e+00,-3.258120683185718747e+01,3.753475754349246785e+01
-3.535032245465207890e+00,-3.259213500288891652e+01,3.752757527845258068e+01
-3.531454508676897586e+00,-3.256696031329894936e+01,3.755122256675564074e+01
-3.518373557681463648e+00,-3.259285969987669773e+01,3.753540469975504834e+01
-3.532417606279874445e+00,-3.257071770267442190e+01,3.753324250163640130e+01
-3.544828069825427530e+00,-3.258116802755333197e+01,3.753229980108766028e+01
-3.528781073239099619e+00,-3.257719662474645617e+01,3.753507797215559805e+01
-3.527147493351211693e+00,-3.257666263155952180e+01,3.755270835764928705e+01
-3.528409000347050739e+00,-3.257826305790987931e+01,3.753731594156509743e+01
-3.517111921399668439e+00,-3.258479966801085226e+01,3.755581701135164963e+01
-3.532439906299580379e+00,-3.257562617517277914e+01,3.753692722090406164e+01
-3.513313358786441132e+00,-3.259343918803786977e+01,3.753953757468978836e+01
-3.538031520798957885e+00,-3.257780876245906398e+01,3.753007470099923637e+01
-3.539795204974268028e+00,-3.258664742269063197e+01,3.753976868597585081e+01
-3.525768416833254815e+00,-3.258190734789906173e+01,3.753398977415623960e+01
-3.539515630715405869e+00,-3.259072088406117729e+01,3.753355181801917695e+01
-3.523215301224023044e+00,-3.258872994635883202e+01,3.754777107731185737e+01
-3.525543708331670967e+00,-3.257189995799995330e+01,3.754979801343586132e+01
-3.532728981980471250e+00,-3.256562203679936829e+01,3.754649082643953051e+01
-3.521608597548279374e+00,-3.257581782385098990e+01,3.753475363826944289e+01
-3.524139700239567130e+00,-3.258371560438421710e+01,3.753828373239762328e+01
-3.526770209678927515e+00,-3.256988527388865151e+01,3.754188574092061970e+01
-3.517975985124409011e+00,-3.257681111423499942e+01,3.754500761938226105e+01
-3.520881526613093282e+00,-3.258018047892193891e+01,3.754817525294275526e+01
-3.540091497852560387e+00,-3.259276913582246493e+01,3.753964061980701672e+01
-3.527193347349716568e+00,-3.258489545398960274e+01,3.752964390203548106e+01
-3.524152704670140857e+00,-3.259261065931446666e+01,3.753080990880992118e+01
-3.531083030740215456e+00,-3.257413849516574800e+01,3.752988462211712317e+01
-3.525948772394431607e+00,-3.258007694921339947e+01,3.755026355973379992e+01
-3.516051843674681709e+00,-3.259283231739682662e+01,3.752820754374175038e+01
-3.546167220578130497e+00,-3.258166298723199361e+01,3.753216295310930661e+01
-3.526763862175680497e+00,-3.258865023736071009e+01,3.754850060272125489e+01
-3.529338689482376612e+00,-3.260292527425998799e+01,3.754845597409392610e+01
-3.527489537994691116e+00,-3.257175332944689927e+01,3.753995600620816475e+01
-3.522375275413269335e+00,-3.258185755518685056e+01,3.754160496784191992e+01
-3.531238055299667167e+00,-3.259753445119528692e+01,3.754257120567965700e+01
-3.514653392822905342e+00,-3.256615551817742471e+01,3.752256516650295737e+01
-3.530739562723784974e+00,-3.256746262972806960e+01,3.754550003680441250e+01
-3.524001480377221274e+00,-3.258912536126870663e+01,3.753172793540978347e+01
-3.521156933941705702e+00,-3.258222520073004347e+01,3.756542789048975095e+01
-3.531924881211610856e+00,-3.257655930614716056e+01,3.754849354126463368e+01
-3.530837258742355544e+00,-3.259784479941641422e+01,3.754773533802158170e+01
-3.552398490180040724e+00,-3.258481107181130909e+01,3.751700036858951393e+01
-3.536428915154856245e+00,-3.258149719216480378e+01,3.754227950730810903e+01
-3.521039800354381910e+00,-3.256956290493856443e+01,3.754706362803344177e+01
-3.531578169549935975e+00,-3.257998296650853121e+01,3.754656691916580513e+01
-3.554506719089920885e+00,-3.257793437879411869e+01,3.755352754895296385e+01
-3.541304685997302748e+00,-3.257244790927688882e+01,3.753817182492623772e+01
-3.525285128451677075e+00,-3.258156062195135405e+01,3.754488925876914607e+01
-3.538554300716892698e+00,-3.259127998101014612e+01,3.753984254178429580e+01
-3.521360113877211706e+00,-3.258662613437496702e+01,3.754473045122981745e+01
-3.540648044226223590e+00,-3.258540289666120771e+01,3.752182768807756474e+01
-3.526173489989400611e+00,-3.257638022338100114e+01,3.753921320100396741e+01
-3.520009499788614882e+00,-3.261294301508168303e+01,3.753996782655534048e+01
-3.525772119270767391e+00,-3.258581178458067029e+01,3.754658405981454194e+01
-3.527615149460973321e+00,-3.259403254971888231e+01,3.754239644131885001e+01
-3.518397052097991917e+00,-3.256611081468286528e+01,3.752952523370743876e+01
-3.518919025178685711e+00,-3.256864013990809781e+01,3.753655492150387829e+01
-3.541548046037507280e+00,-3.257749216593699515e+01,3.753509997428970024e+01
-3.527325153341505981e+00,-3.259349666723951344e+01,3.754194303026637414e+01
-3.525341883526917908e+00,-3.257369277835872623e+01,3.754948955639195418e+01
-3.529670383923440014e+00,-3.256715168077757738e+01,3.752542854316570953e+01
-3.534533338959705340e+00,-3.256823403442142961e+01,3.754549699011019470e+01
-3.531017281002622799e+00,-3.257509443468559596e+01,3.753596298160778844e+01
-3.528370498006004663e+00,-3.261130685618626757e+01,3.751300595369731639e+01
-3.531668073937731300e+00,-3.258638329746851525e+01,3.753438832759335497e+01
-3.529077939026028510e+00,-3.257049676647892511e+01,3.754375399690715653e+01
-3.518921453249966635e+00,-3.257972977134690495e+01,3.753850833956565936e+01
-3.534967159093810096e+00,-3.257148317013965055e+01,3.755110165571104375e+01
-3.509692616115241748e+00,-3.257937913268745689e+01,3.753337935438637629e+01
-3.527958439174430083e+00,-3.258163372853590545e+01,3.753497748696034364e+01
-3.527344201854080374e+00,-3.259262453278317651e+01,3.753536661568942634e+01
-3.520565750880041644e+00,-3.259405421565094230e+01,3.754110276763107379e+01
-3.530741455088628467e+00,-3.258172795862615345e+01,3.753440222837303253e+01
-3.519714992777277285e+00,-3.258415528583613963e+01,3.753381475054638372e+01
-3.530400401392190357e+00,-3.258801506698080175e+01,3.752264007965607107e+01
-3.518006346722470479e+00,-3.259523973401312702e+01,3.754713201701714809e+01
-3.533697291753766123e+00,-3.258678116777361566e+01,3.752479937610419114e+01
-3.538408519282765230e+00,-3.257965418435779270e+01,3.752509115264603423e+01
-3.521324840394016498e+00,-3.259514027590554264e+01,3.755141282641460521e+01
-3.530040744208280845e+00,-3.259916136670575781e+01,3.753782166482946536e+01
-3.535321457054831473e+00,-3.258874491611079804e+01,3.754204675708931660e+01
-3.523308756219849069e+00,-3.257136821308913710e+01,3.755366184480194391e+01
-3.535552617319952073e+00,-3.258499656052460125e+01,3.755101818401778502e+01
-3.535002139637784424e+00,-3.258565276914094255e+01,3.755920571940104224e+01
-3.518371617363896586e+00,-3.257554872075637320e+01,3.753244118045771671e+01
-3.521188421488475662e+00,-3.257810055137195349e+01,3.753514906065886692e+01
-3.523200793916164031e+00,-3.258113749314280483e+01,3.751844352641336400e+01
-3.524790464685757296e+00,-3.258196477050024953e+01,3.753690064490727707e+01
-3.523956820591275019e+00,-3.256608653030109934e+01,3.752650887838679239e+01
-3.539184474959178761e+00,-3.258005811289230991e+01,3.754302589476503726e+01
-3.522752066709603724e+00,-3.257800626276576850e+01,3.754747311751670225e+01
-3.532234080308430890e+00,-3.258390203128649887e+01,3.752476671313468159e+01
-3.533923371787198509e+00,-3.257885365176304759e+01,3.753872314837101243e+01
-3.519638050875381730e+00,-3.258565400983398774e+01,3.754834314609006185e+01
-3.532966346483249254e+00,-3.256326332313214067e+01,3.753501065679319026e+01
-3.552558158560704449e+00,-3.260131681459633768e+01,3.751069133920699983e+01
-3.547220027188769720e+00,-3.257796657493999959e+01,3.754393177831489226e+01
-3.532909963369801343e+00,-3.258389657006257067e+01,3.755144128298881157e+01
-3.518386942610900459e+00,-3.259147802328460131e+01,3.755354363586639721e+01
-3.527587359211822982e+00,-3.258673733117554860e+01,3.752910371775065101e+01
-3.547248986683085636e+00,-3.259549456136787882e+01,3.754811089866488061e+01
-3.534211309069534401e+00,-3.257086803300924771e+01,3.751459819640486870e+01
-3.528747915645331634e+00,-3.256992867554388482e+01,3.753961057186428008e+01
-3.530009970441523759e+00,-3.256503484020581141e+01,3.754751222510455477e+01
-3.531540910677840373e+00,-3.257789141906516761e+01,3.753304314339569459e+01
-3.527112576288444767e+00,-3.259238345138997772e+01,3.752388575726914155e+01
-3.516372279235889131e+00,-3.258008750789424113e+01,3.753800094538878795e+01
-3.536200436604528541e+00,-3.259472154683029288e+01,3.752651240396556886e+01
-3.525244154494137749e+00,-3.257922167329450502e+01,3.756749037047520545e+01
-3.534747467913807562e+00,-3.257534727224871318e+01,3.754458548647811966e+01
-3.526923722703247943e+00,-3.257243815493468730e+01,3.754705892828476976e+01
-3.525157585710616548e+00,-3.258327056453540393e+01,3.753952176391356232e+01
-3.535239504095442520e+00,-3.258377599009552483e+01,3.753823490681190123e+01
-3.510215886557247700e+00,-3.258962752423783371e+01,3.752643279603394433e+01
-3.543604923994495337e+00,-3.259248030473488456e+01,3.754427181273678826e+01
-3.520437012268490040e+00,-3.258063885800086013e+01,3.753125746934540530e+01
