accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
6.943598580905819585e-03,-5.354519083356677811e+00,-9.799090510813979193e+00
2.235140843538710714e-04,-5.399985784128775279e+00,-9.797732387910205176e+00
9.317919670780855368e-05,-5.459322796674270784e+00,-9.801114652485766854e+00
5.548960541454064227e-03,-5.499749398771414555e+00,-9.793734421362900733e+00
6.434524731222606396e-03,-5.555370787512731390e+00,-9.794427968862047251e+00
-8.554621368695959280e-04,-5.601740622222941113e+00,-9.799157077714308883e+00
4.183099887528320820e-03,-5.641272672315759351e+00,-9.801659860033536731e+00
-5.305577869930754725e-03,-5.699224337936557028e+00,-9.799163635595569133e+00
-3.687281336090973780e-03,-5.752289135050832947e+00,-9.800004445865384994e+00
5.446370410631336300e-04,-5.794842189859187087e+00,-9.792780712240835683e+00
2.308669180442487513e-03,-5.849032436880925445e+00,-9.798472753392967860e+00
-6.899936545328068903e-03,-5.907806477332723460e+00,-9.794719711251987704e+00
-4.209990930281895180e-03,-5.954087227554184736e+00,-9.797602282721692646e+00
-5.466226404414881168e-03,-5.998817898236080026e+00,-9.793956150447037601e+00
-4.571699967448746363e-03,-6.061757649309156726e+00,-9.802053958486075302e+00
-1.163712725222598547e-02,-6.097178095402711939e+00,-9.797124999779834198e+00
6.109720229687421768e-03,-6.145600843204064745e+00,-9.799419919048666827e+00
3.980175979539713957e-03,-6.203193867256597827e+00,-9.800259855391168173e+00
5.533002105378843211e-03,-6.251698069003927216e+00,-9.793520828922721577e+00
-1.401683014198270519e-03,-6.298260114171015722e+00,-9.801975331740488073e+00
-3.535529362818222877e-03,-6.353323439406211470e+00,-9.795416155626426757e+00
-3.978442328502050001e-04,-6.401460690935976139e+00,-9.803093505124794049e+00
2.822467150543877222e-03,-6.460114938545358676e+00,-9.796129030549831640e+00
3.787686534861469528e-04,-6.510137416270101340e+00,-9.792054131422634811e+00
7.480777262760220786e-03,-6.549877883983705296e+00,-9.792879278709337498e+00
-1.123343573347855909e-03,-6.607224577925407516e+00,-9.798020437213182277e+00
-2.752515331482841259e-03,-6.646518350833100719e+00,-9.797595744996264955e+00
-5.828355330549680850e-04,-6.698621937617396327e+00,-9.797649559082115545e+00
-5.748018632916582563e-03,-6.744590469374083241e+00,-9.785176370662590273e+00
-7.609080136507820509e-03,-6.802322062710643991e+00,-9.785356398868010785e+00
-4.274637330331138713e-03,-6.850670699662778418e+00,-9.792792043712024608e+00
-1.402771350710690229e-02,-6.900693921559805766e+00,-9.792036969984781791e+00
1.144563520665176429e-02,-6.944684128245110166e+00,-9.793998698293759020e+00
-4.976305718384687986e-03,-6.999189094540488654e+00,-9.795660245163622548e+00
-5.028992650812385244e-03,-7.052457234913743100e+00,-9.799105353916125694e+00
4.710761713747046650e-03,-7.114489452480752263e+00,-9.790378049100681324e+00
5.632602319200259331e-04,-7.140975101779984513e+00,-9.800699748330657712e+00
1.451166411250537792e-03,-7.200842690423845838e+00,-9.797558891959008420e+00
-1.835028640873732604e-04,-7.245722993729621919e+00,-9.798929346985145727e+00
-2.678509449480621050e-03,-7.297244312178855274e+00,-9.794999424472024430e+00
-1.515262313483495748e-03,-7.349851233688004193e+00,-9.787476887245507129e+00
4.070409802348450143e-04,-7.399284795356168232e+00,-9.796969902859649082e+00
-2.431355096321128652e-03,-7.448381050254050173e+00,-9.801407393452780781e+00
-7.185074479083688147e-03,-7.500439921454976400e+00,-9.794284118412241114e+00
4.968294442490892721e-03,-7.559067284148515142e+00,-9.784073646728652207e+00
-5.651399583837765986e-03,-7.596091916552352608e+00,-9.794678489198110682e+00
-2.022984334114223941e-03,-7.644167987211598181e+00,-9.793114781788970546e+00
-1.300543488906156587e-03,-7.708932267578281206e+00,-9.796625448543636594e+00
-2.148252824684082976e-03,-7.751223647318938426e+00,-9.795214835364150829e+00
2.213736492862774900e-03,-7.805692642086490274e+00,-9.802369158314920838e+00
-1.059902182422171055e-03,-7.858301619760971413e+00,-9.796970441128127760e+00
-1.922491328742349011e-03,-7.903256107634908822e+00,-9.796625254004876382e+00
2.350351605429729443e-03,-7.940727449461284948e+00,-9.797643757207696424e+00
3.038990041162662782e-03,-8.005835514134147957e+00,-9.789873438530609207e+00
5.005492239865687483e-03,-8.052245313418060491e+00,-9.797310831074955928e+00
-7.565933223546916168e-04,-8.102886362650528085e+00,-9.799600007812424352e+00
1.806773087267304293e-03,-8.145872398165629136e+00,-9.796108519477813914e+00
6.702132789622195289e-03,-8.204910684754036510e+00,-9.796508466764317191e+00
-4.226856210619177670e-03,-8.254921689496940829e+00,-9.787586178085160071e+00
2.340179930723529454e-03,-8.299690490549537003e+00,-9.797618156747235574e+00
-4.713539880052288085e-03,-8.345090488835174014e+00,-9.793296351780238496e+00
-6.475426979614278857e-03,-8.407653443913973845e+00,-9.796144078823532553e+00
-2.949030770178665689e-03,-8.454938500186365502e+00,-9.800246206327136278e+00
1.971859411895500198e-03,-8.508906698450447337e+00,-9.799668836004197914e+00
2.415906626786678332e-03,-8.551134335760986360e+00,-9.796755250624716638e+00
1.334314288302125302e-03,-8.590293356461231156e+00,-9.795402904075391604e+00
4.760430640753150582e-03,-8.650042967618535528e+00,-9.791212498815690779e+00
-7.858706952726825625e-04,-8.704683846502994982e+00,-9.787687089951965902e+00
1.019242717613592312e-03,-8.743906031210396890e+00,-9.790401701445476945e+00
2.367366178549633066e-03,-8.804973919338717536e+00,-9.794715336265902295e+00
2.265965770656789245e-03,-8.847960474619561921e+00,-9.793967010693631181e+00
2.131784161850041031e-03,-8.906836898602838559e+00,-9.800686260569078101e+00
1.016734383366161122e-03,-8.952753783223071693e+00,-9.793889923508421802e+00
-6.544471123892449740e-03,-9.001721808939919356e+00,-9.798843499534953594e+00
4.747120104872297984e-03,-9.048643859503995301e+00,-9.792818940305663133e+00
-3.825109772804900516e-03,-9.099852730574927051e+00,-9.798148009462826380e+00
3.158518670074561725e-03,-9.152879683436177416e+00,-9.790079767502550823e+00
4.096533965037458223e-03,-9.204609543350985135e+00,-9.796988831922391228e+00
-8.460268392120598099e-03,-9.252056449834999086e+00,-9.786198854525039792e+00
-9.673020737305913644e-04,-9.300922910590898596e+00,-9.789592956635843279e+00
2.264841743856412740e-03,-9.346701674314616071e+00,-9.790201352010777569e+00
9.296201226461615983e-04,-9.396616679665523719e+00,-9.800444494986436439e+00
-2.511204997435745497e-03,-9.450843614927377345e+00,-9.792902791920063521e+00
-2.183884682402376445e-03,-9.505361061894630481e+00,-9.788258169296835121e+00
-5.764270502530045512e-03,-9.552263691577380200e+00,-9.789861319583680555e+00
-1.536297756397904737e-02,-9.602307831480837663e+00,-9.800925600972266949e+00
-1.546973014018172572e-03,-9.657842371081111210e+00,-9.793367784366322937e+00
4.070993917412720625e-03,-9.697247924760308280e+00,-9.792006420253905219e+00
2.087152713173689479e-03,-9.746778464058346358e+00,-9.789171663606524021e+00
-8.152063075534728837e-03,-9.797658533852567686e+00,-9.790278432226564576e+00
2.764217857277131464e-04,-9.850773153382901270e+00,-9.791799637677183199e+00
3.782982725817154480e-05,-9.897887043147825636e+00,-9.796738498491913916e+00
-2.267314183791397340e-03,-9.952047163599354818e+00,-9.793861304333361772e+00
-4.369511772487968959e-03,-1.000294434085619422e+01,-9.789473375979651948e+00
3.941667211892959169e-03,-1.005159992240411526e+01,-9.790498538673618967e+00
-9.837279796791242783e-04,-1.009906783107625472e+01,-9.795494999062206887e+00
-8.583440530326688286e-03,-1.014938444776202076e+01,-9.797323148308294094e+00
4.439556632946001051e-03,-1.018245886751180507e+01,-9.803424999254312766e+00
-4.709624769409883824e-03,-1.021122067269662814e+01,-9.794593639309828959e+00
5.070413155998371516e-03,-1.023632349451279921e+01,-9.795343443615077916e+00
-4.106020112055339122e-03,-1.025519410114745078e+01,-9.791385584569811229e+00
5.724182515698277018e-03,-1.026314657554138954e+01,-9.789004803494311346e+00
-3.303249059158143192e-04,-1.026104734786578376e+01,-9.789104234137003147e+00
-4.366472613983147892e-03,-1.026679479477223289e+01,-9.792310674183262620e+00
3.160591726917059453e-03,-1.025200912176270229e+01,-9.794115615107076067e+00
-5.069335697153519275e-03,-1.023196804937115267e+01,-9.796798782280960793e+00
-5.233818360342455851e-03,-1.021341138190943809e+01,-9.789430193210186815e+00
3.031171830077937848e-03,-1.020099561324452431e+01,-9.803373280076165486e+00
1.393874759705917774e-03,-1.019013143131909516e+01,-9.792323283967393266e+00
-5.830374296117147442e-03,-1.015202408339486873e+01,-9.795000121235664992e+00
2.625035159738226508e-03,-1.011431815751297059e+01,-9.800924924305068231e+00
9.982690979920317859e-04,-1.008875015413349097e+01,-9.789764420476910090e+00
4.336571907589221661e-05,-1.005847068638291653e+01,-9.794800297214194984e+00
-5.349098574674907534e-03,-1.002331380592018029e+01,-9.790126072981749417e+00
-9.631860789399806274e-04,-9.985169887041889680e+00,-9.803454475547997760e+00
5.290702776549291442e-03,-9.949397979121005875e+00,-9.789066969674761864e+00
-3.694967810661316243e-03,-9.914234938993230273e+00,-9.790250473521561858e+00
6.297025265916616349e-03,-9.875331448706941018e+00,-9.789612991464023750e+00
-7.420971705788446948e-03,-9.821342479070093390e+00,-9.797331128100120523e+00
5.276115439661083206e-03,-9.785236957211688846e+00,-9.788392418014490559e+00
6.660849885950195955e-03,-9.754831724429772422e+00,-9.788376050837550579e+00
2.277781673939423789e-03,-9.704337877088697439e+00,-9.797164928217524604e+00
8.581397457629567210e-03,-9.657982052273190732e+00,-9.794497224755476239e+00
-1.928569983561752646e-03,-9.609888706430039562e+00,-9.789900033191232254e+00
-1.885197936307803990e-04,-9.572806139547802573e+00,-9.792314082593184921e+00
-8.573465364175327647e-03,-9.520291915090000501e+00,-9.790600141645560583e+00
-5.243087265593864617e-04,-9.494194660859784918e+00,-9.786853129994462108e+00
-8.631241559976564684e-03,-9.443226213589142048e+00,-9.796083226793051324e+00
-2.432291861147578213e-03,-9.404027928817839665e+00,-9.793104405307456517e+00
-5.184962298373667344e-03,-9.347352165090228482e+00,-9.798839166091250164e+00
-4.521481939941085840e-03,-9.305612508272668393e+00,-9.795898768213563201e+00
2.879179621381354730e-03,-9.264457753538286156e+00,-9.786763595938772653e+00
-2.517946284563754903e-04,-9.199275699251916905e+00,-9.792421630474638761e+00
3.738728605018360688e-03,-9.172122571283257031e+00,-9.795502453297560308e+00
-1.941726194569263434e-03,-9.118145157868877249e+00,-9.791511032621004418e+00
-1.138421258454997732e-02,-9.070853804839314805e+00,-9.791901842698813141e+00
-3.442804933322664209e-03,-9.028363226102971595e+00,-9.793204427604459639e+00
-7.919525559580730453e-04,-8.983277585401109988e+00,-9.795172540751959644e+00
6.337861193157334934e-03,-8.941065686239261012e+00,-9.790006086035321076e+00
6.072507990519956413e-03,-8.887405232318833725e+00,-9.783245516989831359e+00
-4.339909452898802096e-03,-8.853396150957866695e+00,-9.795210354009286746e+00
-3.309377823418110237e-03,-8.799059275364617960e+00,-9.797365201885536834e+00
7.856278380366394157e-03,-8.753582913186017223e+00,-9.800902621853884611e+00
4.882507149579632874e-03,-8.718935246861933663e+00,-9.789423391854590761e+00
2.035811898000473678e-03,-8.666314064227805147e+00,-9.793761017354677634e+00
-8.090467278428376333e-03,-8.618721437453773504e+00,-9.802870068879395049e+00
-3.987075001795980546e-03,-8.580515947456547110e+00,-9.788039527088649550e+00
-1.676994877821877394e-02,-8.533260942376825753e+00,-9.796164077332583986e+00
7.022944916940988564e-05,-8.482602480503842912e+00,-9.793921008351535562e+00
-1.724114885068247756e-03,-8.448709421581732215e+00,-9.795295509167079473e+00
-2.828194504535378340e-03,-8.405179931430346585e+00,-9.800478895119525191e+00
-4.851241574754323188e-03,-8.358791946890205438e+00,-9.800689003551372736e+00
7.907612193564369021e-03,-8.317025563399306876e+00,-9.794817161092332469e+00
-9.807197069885729285e-03,-8.271136622640119285e+00,-9.792177335027064444e+00
-7.309929297217411873e-03,-8.223694520317918588e+00,-9.805558121241089609e+00
-1.199158264281071501e-03,-8.180890997657948915e+00,-9.790841550778859315e+00
3.865940429673291306e-03,-8.138036955839115905e+00,-9.802210487869192690e+00
-9.664524785967659737e-03,-8.091048026549840344e+00,-9.794515433442656516e+00
-1.251939811730794390e-02,-8.053976722727126614e+00,-9.796519210570226122e+00
5.045357898904991121e-04,-8.024854898067378173e+00,-9.794135190706796834e+00
-2.841088391093868522e-03,-7.970192644218122346e+00,-9.788875757900241226e+00
-2.125389037201180602e-03,-7.930205186495163261e+00,-9.800820208412186929e+00
-1.785213032415168544e-03,-7.888996129460347007e+00,-9.800445766724791952e+00
-8.416039236624995798e-04,-7.843641191320585904e+00,-9.790849886295715621e+00
3.819331689058347301e-03,-7.808105512961553529e+00,-9.790455064180706657e+00
-7.220176069857429761e-03,-7.762116519725863029e+00,-9.795457212216843956e+00
-3.168095346466924707e-03,-7.728248552049747921e+00,-9.789998682489972737e+00
-7.544319557730996655e-03,-7.678351719985488266e+00,-9.785222997738763695e+00
-1.221236653154684527e-02,-7.642804130197374590e+00,-9.801376081802839479e+00
-2.138774862061673318e-03,-7.603840175987865102e+00,-9.794411742856691916e+00
3.294105138009099237e-03,-7.565944930117599831e+00,-9.790685321882961034e+00
4.496416087832390274e-03,-7.528460304404096526e+00,-9.794706449780544943e+00
5.234811314211515985e-03,-7.482286994664792523e+00,-9.784487494960558251e+00
6.046617691221031592e-03,-7.448254648895755281e+00,-9.792535469811056714e+00
-5.576238842958508406e-03,-7.403509872771370404e+00,-9.796536307403748367e+00
1.849006160835548048e-03,-7.367063901771164325e+00,-9.788227944970364192e+00
-2.426286135668737250e-03,-7.331346709863069577e+00,-9.803097932998536379e+00
1.069515567868911665e-03,-7.296646131296352422e+00,-9.786696791949783147e+00
5.848653389597140671e-03,-7.247809705088724463e+00,-9.789979818447262616e+00
-5.124429527991876572e-03,-7.216275596416643623e+00,-9.800423944538872334e+00
4.343442437408421425e-03,-7.178620374434244056e+00,-9.796697488666803011e+00
-3.420274849601221030e-03,-7.134013685799586391e+00,-9.800096047749951467e+00
3.731140998993448706e-03,-7.102588961686591595e+00,-9.790881767206508712e+00
4.736521721991354553e-04,-7.061760869744340141e+00,-9.791806652662371491e+00
3.988205006068651533e-03,-7.028726060671765197e+00,-9.791158101089616039e+00
-6.801777125446965486e-05,-6.995818707505038425e+00,-9.802544664695115983e+00
-1.171891189482539026e-03,-6.961341205950994926e+00,-9.801137599556824398e+00
-1.417794004672246963e-03,-6.914844751179744620e+00,-9.786450583059501440e+00
-3.881343999788589363e-03,-6.877458917241193070e+00,-9.795349768046955674e+00
8.008178743901849320e-04,-6.845242310785804918e+00,-9.800530348143714932e+00
-2.284279976975303779e-03,-6.818155741126333602e+00,-9.800424423983843170e+00
-2.359353755204888440e-03,-6.772650928397470516e+00,-9.794443554231316185e+00
2.689839760457786010e-03,-6.744932790785227894e+00,-9.782263547366655487e+00
1.967439028072344442e-03,-6.703718785666097801e+00,-9.792268180550237844e+00
-6.195328370057630318e-03,-6.664200011712219762e+00,-9.796064311928704527e+00
-1.843322099193404028e-03,-6.632218179468146069e+00,-9.799077254548858917e+00
2.712114404194377031e-03,-6.600952160180827200e+00,-9.787658294286785576e+00
-5.645198659041246632e-03,-6.561039553141164049e+00,-9.791596411488209029e+00
4.036835330782190603e-03,-6.523540883891903341e+00,-9.789041068311361116e+00
1.615938145784860235e-03,-6.489840940822712234e+00,-9.798285283272869961e+00
-9.920151923144392841e-03,-6.452322297852842503e+00,-9.792884341258417891e+00
-3.214486555458373213e-03,-6.431538707831975898e+00,-9.794329431456937129e+00
9.612388799455316973e-04,-6.387518161188926236e+00,-9.793385281495687877e+00
1.446395693846446937e-03,-6.359937797435856410e+00,-9.798626292479491795e+00
-1.470386899113824367e-03,-6.326427227492879446e+00,-9.800334640487381677e+00
-3.094422407490226776e-03,-6.290522070759404727e+00,-9.796282965697560741e+00
2.869814577830846151e-03,-6.258228522493884505e+00,-9.794982809960362857e+00
-3.470399369639314262e-03,-6.223819803590130206e+00,-9.797458552522178010e+00
-7.997921757643026508e-04,-6.195666454898723252e+00,-9.791919188654940598e+00
-1.841610703983437985e-04,-6.163011030637824739e+00,-9.797036685437825909e+00
-7.662219236061600450e-03,-6.131887684304642150e+00,-9.793910960793850151e+00
-3.317891222864933869e-03,-6.098843291755064122e+00,-9.792926747624893125e+00
-8.506928377123246232e-03,-6.070382469216786703e+00,-9.795842477124335090e+00
4.376041646545144465e-03,-6.030437175284492746e+00,-9.793753776522374110e+00
-2.265772242211213424e-03,-6.007630802183341778e+00,-9.804370188393681573e+00
7.481884693331824522e-03,-5.974152085958045255e+00,-9.798413394588505909e+00
-3.073264641110416088e-03,-5.935782650728819831e+00,-9.789939859478506534e+00
-5.874406310850500490e-04,-5.917654562331510881e+00,-9.792221041080249933e+00
-1.236928612142614795e-03,-5.879589771747861349e+00,-9.799488310555021897e+00
4.742017197140612926e-04,-5.840544974474936701e+00,-9.798442346153146687e+00
2.639984768415209668e-03,-5.809994898782761652e+00,-9.801687379008356515e+00
2.884399567403087786e-03,-5.784532235466710581e+00,-9.798264700562814511e+00
5.954661522406801827e-03,-5.756492916932729464e+00,-9.792296771984466019e+00
-7.480120662626738894e-04,-5.726045763160664492e+00,-9.795034586345600758e+00
1.971876200240013600e-04,-5.690835013641345697e+00,-9.792396609322992163e+00
1.858360589921545947e-03,-5.665700120165952036e+00,-9.790599611890359100e+00
-1.418844073407262308e-03,-5.637408191037726723e+00,-9.789281684525995786e+00
5.240278873660289202e-03,-5.610096129388614905e+00,-9.798812355257474849e+00
-1.856224695101057727e-03,-5.575371948126488952e+00,-9.791758827249509523e+00
5.366350329883800598e-03,-5.540357781066972187e+00,-9.796686787117851125e+00
-7.618031386302106557e-03,-5.515682491004191945e+00,-9.790445794112660138e+00
-6.270581100027480120e-03,-5.492717019276137869e+00,-9.790632804907323461e+00
5.044693835908511080e-03,-5.461130956465049202e+00,-9.789001727422988353e+00
3.435239166472908463e-03,-5.431098792220388383e+00,-9.794981103134643874e+00
8.782594694749516068e-03,-5.398789436582973167e+00,-9.795965402075330175e+00
-4.606189917551011849e-03,-5.370365798874829899e+00,-9.790051299278953678e+00
9.354635108100577134e-03,-5.350748794191987123e+00,-9.793106539702677082e+00
-4.845848798017960563e-03,-5.306650726635037785e+00,-9.789230178782187153e+00
-2.982494051805496989e-03,-5.297219558056159627e+00,-9.793431819079867040e+00
4.723118930437875725e-04,-5.265645887590387098e+00,-9.792759922501165448e+00
-5.521725921407406000e-04,-5.230879659158544470e+00,-9.793415597560301222e+00
-6.777501561271504112e-03,-5.211886031815216036e+00,-9.794801477938518630e+00
3.919985155073968386e-03,-5.182155873722420480e+00,-9.785825997920511554e+00
-5.430659130557710483e-03,-5.151925036402997371e+00,-9.792879130313000502e+00
-1.105199898952233251e-03,-5.127780686657398945e+00,-9.796062956744975736e+00
2.199742850075034860e-03,-5.100407315862719670e+00,-9.804335442684383395e+00
4.289740375649116200e-03,-5.074268515683227676e+00,-9.792164253318780709e+00
-2.640412558711848021e-03,-5.037180999870721543e+00,-9.794110626668173225e+00
-3.136080854567880184e-04,-5.009897044251115261e+00,-9.793525239739455657e+00
8.953966341455028149e-03,-4.985223577514320326e+00,-9.798613651186045104e+00
-9.733386862888967215e-04,-4.971385206787477529e+00,-9.795989099749634832e+00
5.365703845694061534e-04,-4.935583398191185189e+00,-9.793076445361103666e+00
-6.733521242794455672e-03,-4.906649148955605888e+00,-9.798973969613811619e+00
-5.827285640181273201e-03,-4.874600294421965074e+00,-9.793752668868098255e+00
-3.275005939314824810e-03,-4.870799175159429950e+00,-9.790649356613624121e+00
-7.423670072345359139e-03,-4.837615874206207423e+00,-9.785355665725889551e+00
3.325124584533997209e-03,-4.803452586279019165e+00,-9.796310886315623634e+00
-2.961887462290797510e-03,-4.794480229044599362e+00,-9.794117773221843848e+00
7.749213727856023304e-04,-4.749834959268360635e+00,-9.786320025883542328e+00
-5.112176941042821318e-03,-4.741481953876529154e+00,-9.788238524240068017e+00
-3.895345235795790589e-03,-4.713745220260089575e+00,-9.799455099845911121e+00
-6.213072741700174408e-03,-4.687227237467866736e+00,-9.795482761275849271e+00
-2.704058461630755392e-03,-4.663698306514354464e+00,-9.802694940379433675e+00
-7.735143187046299336e-03,-4.632251027213592387e+00,-9.797580368707127008e+00
7.947116020891953694e-04,-4.616593818543748284e+00,-9.799731977298538510e+00
-1.391069505465479788e-03,-4.584890219426441149e+00,-9.793039437928809932e+00
3.166477231253355014e-03,-4.565102773332074371e+00,-9.792678738377659897e+00
-6.539500702670772436e-03,-4.541661872540488254e+00,-9.799335602962965908e+00
3.502999286188536541e-03,-4.515167851960132595e+00,-9.785058029213491437e+00
6.167091822776514867e-03,-4.493660726204239175e+00,-9.794130059598916915e+00
1.356156149684347454e-03,-4.469985313477946143e+00,-9.786007297868735577e+00
-1.094920716773926331e-03,-4.439264228711142124e+00,-9.782722188642461347e+00
1.069137674327709725e-03,-4.423890216434878120e+00,-9.796912963499849525e+00
-2.924663683774507590e-03,-4.394374346797812692e+00,-9.795145273244914463e+00
-1.494280098228819784e-03,-4.376783886701762327e+00,-9.800482531857792168e+00
-2.622013597035195015e-03,-4.354229373931844727e+00,-9.800045649780326329e+00
-3.716882767179811344e-03,-4.336179131176964852e+00,-9.803328355861445687e+00
-4.577374587532042488e-03,-4.303096040060086835e+00,-9.794483361576883595e+00
7.337917522342043974e-03,-4.284741370625980039e+00,-9.792141817543067006e+00
-3.101626776177843908e-03,-4.264441636847532635e+00,-9.804222112815661916e+00
-3.420786190657986239e-03,-4.228730699579070773e+00,-9.790202633603714233e+00
4.486293583719890704e-03,-4.221202926900788910e+00,-9.794956917454221923e+00
-7.781558756024210734e-04,-4.194744751026566298e+00,-9.794321030307795439e+00
3.414844547752456452e-03,-4.170094677389209359e+00,-9.791716107134783798e+00
-6.182674638946766138e-03,-4.154656652911708825e+00,-9.787016831532566741e+00
-3.973230838365622054e-03,-4.128834068331140195e+00,-9.789988243037212712e+00
2.783631956118934846e-03,-4.110827503391886850e+00,-9.797156385549337543e+00
7.127051014845364220e-03,-4.079579537006587486e+00,-9.795216959807371282e+00
-2.612480295089764830e-04,-4.064100940607928258e+00,-9.791531256345143319e+00
-1.172698550232001685e-03,-4.042187830507858237e+00,-9.805823276189467919e+00
-1.533844810606019076e-03,-4.016587361604091910e+00,-9.790354855274545187e+00
3.410413281998645081e-03,-4.002878154455790316e+00,-9.794144232408283912e+00
-5.809016548846047782e-03,-3.973330754539444509e+00,-9.793273386646168532e+00
-6.144299933127509057e-03,-3.956993011066737509e+00,-9.797162131742606306e+00
-5.702270414380500134e-03,-3.951897902045769850e+00,-9.794295967212276466e+00
1.037025296709525018e-03,-3.921135717993473602e+00,-9.797336914495385685e+00
8.552920628624971836e-03,-3.895254098475856797e+00,-9.793416787326611583e+00
-1.439801539213074900e-03,-3.874795971568204322e+00,-9.788995421385362050e+00
-4.384768944116446306e-03,-3.852162184866889660e+00,-9.792054401497946259e+00
3.038030900091789020e-03,-3.833752631807061384e+00,-9.796222000626045201e+00
3.308366798763931384e-03,-3.810069476432784263e+00,-9.787041708427617337e+00
1.908799574043800861e-03,-3.788221948875768685e+00,-9.794288446747389187e+00
-7.875699897419148436e-04,-3.772683683155206857e+00,-9.785995456177472462e+00
-1.357472955424113498e-03,-3.757555413836585423e+00,-9.791238496080135079e+00
4.636160153333572682e-03,-3.728438324459148578e+00,-9.796893451315590085e+00
-2.651420133646053244e-03,-3.713428825359832874e+00,-9.788492904662930982e+00
-5.348383672024420010e-04,-3.691001774078813025e+00,-9.792119794189639848e+00
-1.659713637239647061e-03,-3.681044472617107211e+00,-9.784634962269587177e+00
3.572038494794072937e-03,-3.657655915728585949e+00,-9.797887388368295092e+00
-1.432571366519724181e-03,-3.639950771221428738e+00,-9.799749283595032168e+00
-7.359926725068749323e-04,-3.619655074080728063e+00,-9.788056601954503222e+00
-5.189247462104765174e-03,-3.604707459049159457e+00,-9.795071283499776627e+00
-5.569047859491463824e-03,-3.575885687359035003e+00,-9.785940441251534949e+00
-6.789729725015400570e-03,-3.563021025688179133e+00,-9.787083112233862181e+00
-7.376245309167089523e-03,-3.546152215854603273e+00,-9.789001313510004465e+00
2.007792460032904562e-03,-3.520055349473125705e+00,-9.798972511879007641e+00
-1.802818348591304670e-04,-3.505656438354678439e+00,-9.791816451669028254e+00
-5.305292004799707153e-03,-3.489829441001382371e+00,-9.798479968772358717e+00
-8.601118501594571045e-03,-3.463745718891359626e+00,-9.796278959767276362e+00
-5.558884013800649690e-04,-3.447279129305996559e+00,-9.786088012794239788e+00
-4.589884347615100571e-03,-3.440477450902766243e+00,-9.798002422578901971e+00
6.110364436431964426e-03,-3.422339773481485103e+00,-9.790145154129465510e+00
-7.527153289285655295e-03,-3.397935169346718798e+00,-9.795176064201964294e+00
1.727410709580659825e-03,-3.385930029361954308e+00,-9.800806514783118928e+00
1.987249236781884858e-03,-3.362352587636858736e+00,-9.799518354857658764e+00
3.110945665474448060e-03,-3.362550875096347092e+00,-9.789561652499594757e+00
3.141861456193905701e-03,-3.327832203425665103e+00,-9.791572509581364159e+00
-4.325654450053046871e-03,-3.316531921516118864e+00,-9.795679679328758382e+00
-3.302590665848658541e-03,-3.298789806661825530e+00,-9.798758417575733404e+00
-1.840837501729386018e-03,-3.268982449983774963e+00,-9.789730275166762752e+00
3.521664359636153194e-03,-3.259752363950975784e+00,-9.792208287797491195e+00
6.077665394051938973e-03,-3.234903429714024004e+00,-9.800682303451898392e+00
-7.008748160918285182e-03,-3.233032273894819841e+00,-9.794378611426752812e+00
4.262789710050937653e-03,-3.212208937746142468e+00,-9.788070071734560784e+00
4.724574390791215842e-03,-3.189214767080168933e+00,-9.798622420948827738e+00
-2.911204263518142772e-03,-3.166859416675241068e+00,-9.794435161268143730e+00
-5.051996750319125411e-04,-3.156538858377178070e+00,-9.794984985671112199e+00
-5.643816860217843422e-03,-3.145666442153338682e+00,-9.788226844247743585e+00
8.232026483952538127e-04,-3.134438553527423288e+00,-9.799757490750245381e+00
-2.485177743620769434e-03,-3.106154810896939900e+00,-9.799094527258207066e+00
5.642491888687002806e-03,-3.096802718698135948e+00,-9.790557965115631589e+00
-1.078391673620923349e-02,-3.078904429166676948e+00,-9.794893276851192709e+00
-1.661068264539173039e-03,-3.054871965380414167e+00,-9.792851803130245614e+00
-3.326079896824806164e-04,-3.046163051717335257e+00,-9.796506966462706245e+00
-3.889498296233736673e-03,-3.025874608565664481e+00,-9.793165639733610206e+00
2.221987123427575372e-03,-3.010141070027525068e+00,-9.800432429515199217e+00
3.965443481742895061e-04,-2.997043970485143038e+00,-9.789842348750230627e+00
3.537377626206902707e-03,-2.986738044081277632e+00,-9.794897207054612309e+00
9.680267825066975890e-03,-2.965248923138674719e+00,-9.795044518705756431e+00
-7.114604679528170345e-04,-2.947150046623246755e+00,-9.799871515458779214e+00
1.013659135584658606e-03,-2.935429220320745713e+00,-9.790806713530304961e+00
-2.746868508288955596e-03,-2.919843321968320637e+00,-9.799359721615678254e+00
-8.741275698260417976e-03,-2.901273294826798299e+00,-9.789515415655792197e+00
-5.168398324758642984e-03,-2.882616747749031205e+00,-9.784740910901350119e+00
4.513441681649316833e-03,-2.869947172583423356e+00,-9.787768259349311606e+00
-7.872236113669981317e-04,-2.856532049160687148e+00,-9.789517677528570161e+00
-5.261317423994065932e-04,-2.841182214734138789e+00,-9.794186139980231687e+00
-2.512553492626039622e-03,-2.839222091570680284e+00,-9.792568025931448261e+00
1.986807582061366276e-03,-2.811721519370506961e+00,-9.792995881781394019e+00
-4.369441364189145804e-03,-2.799333201287342199e+00,-9.800432394241115119e+00
-4.534005893770299764e-03,-2.784314861116788720e+00,-9.795079357072602022e+00
-4.679133759530622674e-03,-2.764687411638412140e+00,-9.783247933597046142e+00
