ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
3.530173076235226137e+00,3.258217157131841901e+01,3.753856102153043395e+01
