mag_x (uT),mag_y (uT),mag_z (uT)
-3.500946495094460875e+00,-3.252375741456665992e+01,3.749803314010901545e+01
-3.530360184819782976e+00,-3.247493551321265670e+01,3.752976505095249848e+01
-3.344229567617844179e+00,-3.265944780776143119e+01,3.762285059933908826e+01
-3.259979236586080908e+00,-3.250158968811383886e+01,3.746522528104385685e+01
-3.441697237878361015e+00,-3.253508193913935287e+01,3.749351859888234628e+01
-3.475631897738077569e+00,-3.252050995858265026e+01,3.751140127488068288e+01
-3.474697141157481184e+00,-3.248606706206665962e+01,3.742754650738289968e+01
-3.557609545579375254e+00,-3.264784859798547245e+01,3.766935752190276077e+01
-3.498789215139950226e+00,-3.264273829685963335e+01,3.737394400995930255e+01
-3.674380695114040751e+00,-3.257184893551924887e+01,3.754346484651319571e+01
-3.665257235238432276e+00,-3.241301737628608493e+01,3.767169973398920035e+01
-3.580943347749908412e+00,-3.252088976227812367e+01,3.767440240820353381e+01
-3.629486070427769828e+00,-3.263600143524309516e+01,3.765683815610088203e+01
-3.407279688675089346e+00,-3.270472232711146177e+01,3.736343388657970621e+01
-3.766934837364995126e+00,-3.255566479265314683e+01,3.754018469651327905e+01
-3.548618072844145210e+00,-3.246476268516409647e+01,3.744771616350672616e+01
-3.369484259612427035e+00,-3.249873341996833176e+01,3.766354791213088049e+01
-3.555227037624320463e+00,-3.258712501901774061e+01,3.753481192227406638e+01
-3.413196063314255735e+00,-3.255631223218342285e+01,3.756309933475466778e+01
-3.386286469765635410e+00,-3.254298114061263902e+01,3.751851597306494313e+01
-3.649330830931778014e+00,-3.253420327479001628e+01,3.765032032742368528e+01
-3.472363019987753763e+00,-3.262703353359706426e+01,3.767016399118790559e+01
-3.477585027800651929e+00,-3.240365656560915397e+01,3.734218238314842608e+01
-3.600222040743235485e+00,-3.260888501982523024e+01,3.751911631759522692e+01
-3.398980894037725076e+00,-3.254441910599012289e+01,3.749051516757351976e+01
-3.728053447960366640e+00,-3.271167386919709941e+01,3.747602878161819717e+01
-3.537169274937042029e+00,-3.267279128538964983e+01,3.742817525370021059e+01
-3.535056097138803199e+00,-3.250324499139096446e+01,3.740291068504595273e+01
-3.509886223812836548e+00,-3.270521650067225750e+01,3.758936327036590797e+01
-3.507994293150066500e+00,-3.260609918164161769e+01,3.750733254895993696e+01
-3.345035517310816608e+00,-3.251378900375627268e+01,3.747436070044618361e+01
-3.597006044592556684e+00,-3.249251416643232204e+01,3.745515450832714777e+01
-3.437975616638241583e+00,-3.255856247796361203e+01,3.767476352132025852e+01
-3.661530029466511849e+00,-3.257595295893857923e+01,3.748019061239952521e+01
-3.508092939887361261e+00,-3.257896641798774340e+01,3.764554062171432491e+01
-3.562460453401979255e+00,-3.251671881160878996e+01,3.741416127861448615e+01
-3.413196268115946896e+00,-3.251505470742729642e+01,3.743660160881662335e+01
-3.432080796674616519e+00,-3.240906843920640057e+01,3.745959803212259231e+01
-3.587855195648145479e+00,-3.266029797300218007e+01,3.755698008330634963e+01
-3.482234311384678982e+00,-3.269670637681196723e+01,3.767048388466061937e+01
-3.478237611337948731e+00,-3.271359267817773286e+01,3.749136672107359658e+01
-3.649796246578405956e+00,-3.253642525656519524e+01,3.766325871746273890e+01
-3.479175773358880175e+00,-3.263983594162991153e+01,3.750932989425668040e+01
-3.488893434106518754e+00,-3.256537587894271724e+01,3.747411935122789117e+01
-3.655589311148823128e+00,-3.259567580186912750e+01,3.746142633226543239e+01
-3.618953854015289906e+00,-3.244622143318137830e+01,3.772883314517559228e+01
-3.540867200027091766e+00,-3.264223254296756949e+01,3.749535886996265788e+01
-3.283313008775082142e+00,-3.255747918715445621e+01,3.779051416771062577e+01
-3.392625671972674617e+00,-3.274017558250793769e+01,3.744203980918578623e+01
-3.603624284376859777e+00,-3.260647545985842299e+01,3.764866188015009385e+01
-3.496768804696877009e+00,-3.255773511718294344e+01,3.765838578495134925e+01
-3.308930679063381231e+00,-3.268593113763660085e+01,3.758239555955334055e+01
-3.513277126046712162e+00,-3.257694257325291431e+01,3.764359019210638735e+01
-3.331314103807764937e+00,-3.254547696545873947e+01,3.741546786867145613e+01
-3.533902888918720286e+00,-3.272558592750917938e+01,3.766246647187272600e+01
-3.532238174859688051e+00,-3.261816483153771884e+01,3.739770965582900430e+01
-3.278976051396364166e+00,-3.268930540644801397e+01,3.758983806253426962e+01
-3.550541797626902696e+00,-3.254864200208843528e+01,3.750506606411970267e+01
-3.542133959635282991e+00,-3.254177942136149682e+01,3.755332422741518172e+01
-3.584955964456329802e+00,-3.270804925211086811e+01,3.741000240165916324e+01
-3.502980080597657420e+00,-3.266987475566010346e+01,3.756415465369613571e+01
-3.382537143853488804e+00,-3.273355867718866818e+01,3.756335884331103614e+01
-3.669545272475104980e+00,-3.239622838410031136e+01,3.759940032328783843e+01
-3.636393410662702497e+00,-3.264094439087293154e+01,3.748426706794175800e+01
-3.553087663838556676e+00,-3.268630747382254498e+01,3.749638197689617414e+01
-3.538901681540611577e+00,-3.268617319117695530e+01,3.769504196386220229e+01
-3.490105095285773729e+00,-3.263650630525528840e+01,3.742027798299302788e+01
-3.630595180007133216e+00,-3.256544675851471737e+01,3.750646797102664465e+01
-3.564609042334091260e+00,-3.248300643001858390e+01,3.757867398145833704e+01
-3.550184216428489137e+00,-3.238541964157580111e+01,3.750637999272757384e+01
-3.453811751739931601e+00,-3.253056351786869982e+01,3.742952412550046404e+01
-3.564475035036546391e+00,-3.258646836746401476e+01,3.757887355074919356e+01
-3.481640015815320677e+00,-3.272204439943652687e+01,3.753877557460647552e+01
-3.505829963205076893e+00,-3.235818110325757857e+01,3.738603744246047000e+01
-3.631816542193405439e+00,-3.247017565191566746e+01,3.760659295336220964e+01
-3.510871183607585877e+00,-3.245734631259108482e+01,3.760613642820339919e+01
-3.479039985002594371e+00,-3.263490861158246759e+01,3.776088529709780062e+01
-3.536437029460998360e+00,-3.253649457173408166e+01,3.747044815066130496e+01
-3.660956218185857924e+00,-3.257713232626617383e+01,3.746009715282732344e+01
-3.507803485115046360e+00,-3.259151876175783258e+01,3.743524885858033002e+01
-3.521238726789044371e+00,-3.254139183241058220e+01,3.760595371558399336e+01
-3.499340870720670349e+00,-3.277822050685695388e+01,3.760625385974567081e+01
-3.508673306751210585e+00,-3.262991472083965050e+01,3.754709606768859942e+01
-3.497418566711101739e+00,-3.251806879735719491e+01,3.755596378937646307e+01
-3.610170401522940331e+00,-3.275792984812074593e+01,3.744013345080191613e+01
-3.503843368535289216e+00,-3.260579798709625976e+01,3.751071253431152996e+01
-3.563718594927661965e+00,-3.254892673558966010e+01,3.754740798004552715e+01
-3.464147958671238037e+00,-3.265093685514337807e+01,3.742456793127406200e+01
-3.639420167254227234e+00,-3.261731923853304238e+01,3.752053049824220210e+01
-3.643704782940844655e+00,-3.261771123619917745e+01,3.759184454997198088e+01
-3.509392540766624879e+00,-3.271349302052183816e+01,3.760680434591697718e+01
-3.513937011035842328e+00,-3.279590830850899152e+01,3.742981820957874106e+01
-3.606880214503782156e+00,-3.270347251143999756e+01,3.740099423670582723e+01
-3.676056139232195097e+00,-3.250802824735363572e+01,3.731689237441139539e+01
-3.510444997110584442e+00,-3.265195381873500935e+01,3.758373454614701359e+01
-3.661755010886226458e+00,-3.263840466381250138e+01,3.740037332936647374e+01
-3.524191793559941388e+00,-3.262781083327760712e+01,3.743910415928398550e+01
-3.519060334432497328e+00,-3.249873791459924632e+01,3.766767020983608916e+01
-3.324949647136488995e+00,-3.257333713286349308e+01,3.757818489978396315e+01
-3.784699023601580503e+00,-3.265068461677292788e+01,3.752919313439160476e+01
-3.462927937053168481e+00,-3.264112739979109534e+01,3.754356273966685364e+01
-3.409465845769927839e+00,-3.264048844912196046e+01,3.735882423193523039e+01
-3.465311256852079413e+00,-3.257032214372004830e+01,3.755513201884271979e+01
-3.491382329540640317e+00,-3.251700333478601124e+01,3.745061608890216576e+01
-3.608219395961183018e+00,-3.275114499921681954e+01,3.732765625521779640e+01
-3.452816729297178089e+00,-3.252866453307892414e+01,3.751042867761921684e+01
-3.471817968847188407e+00,-3.255171416559215203e+01,3.756725055259664714e+01
-3.543739300327806152e+00,-3.272498780618190750e+01,3.758864808379947675e+01
-3.652997075309334818e+00,-3.266013298775667550e+01,3.736385127355751479e+01
-3.661877018443840726e+00,-3.247975796630092304e+01,3.755335115979913496e+01
-3.512869175908355679e+00,-3.278875770206199292e+01,3.741272201969745481e+01
-3.459731513617178233e+00,-3.247241144406719826e+01,3.757933490458639625e+01
-3.511478014648409918e+00,-3.267089130534559160e+01,3.768822434005298305e+01
-3.584425757883254793e+00,-3.247973881862582601e+01,3.740755428319609877e+01
-3.587246451989828167e+00,-3.258189154431508427e+01,3.745465046785652419e+01
-3.414565617430492583e+00,-3.251932112702846922e+01,3.756956990023608967e+01
-3.534816179998097496e+00,-3.241527843134745979e+01,3.742014287673691797e+01
-3.637583582362395873e+00,-3.282508229622078488e+01,3.758298725073227331e+01
-3.454390479310417206e+00,-3.258238290273606452e+01,3.754454108225204578e+01
-3.488376563867358726e+00,-3.256824232714046730e+01,3.759287448717311975e+01
-3.552528104726227820e+00,-3.242262831196990192e+01,3.743591706577752376e+01
-3.387870693098834707e+00,-3.248931365358365042e+01,3.758377912803101140e+01
-3.492574554337986914e+00,-3.249701740823493168e+01,3.748229178433874864e+01
-3.493488728548735711e+00,-3.265309939581945287e+01,3.768736074363079069e+01
-3.484708457945838056e+00,-3.272126430394326491e+01,3.745341392942169989e+01
-3.649841495753042508e+00,-3.268378776694751764e+01,3.753292871194141611e+01
-3.711058549849590715e+00,-3.264855369005702102e+01,3.764412071610794186e+01
-3.568416421756670509e+00,-3.260517171626413813e+01,3.754391316567132009e+01
-3.372186263688791374e+00,-3.257695718759136128e+01,3.752947601842316061e+01
-3.471585194992536927e+00,-3.250798921846815404e+01,3.758928592059854168e+01
-3.590707983422755767e+00,-3.253346714378440652e+01,3.748616013630088872e+01
-3.361874755810495330e+00,-3.255623210340110063e+01,3.740551837173229899e+01
-3.567782577198108207e+00,-3.266038727275419262e+01,3.765047709940362353e+01
-3.566655492375077063e+00,-3.262485548101331290e+01,3.787501049738699521e+01
-3.357430886802200920e+00,-3.262642745965411706e+01,3.767842684393291819e+01
-3.527562353989441846e+00,-3.266853223229591663e+01,3.751978282300126466e+01
-3.681512946728314528e+00,-3.271365061033220911e+01,3.742361606497512128e+01
-3.560813667307877850e+00,-3.269277461342849733e+01,3.770857710437042698e+01
-3.519846031443918832e+00,-3.248546526885182573e+01,3.764368592056759155e+01
-3.443719079872352484e+00,-3.272091586618537917e+01,3.756013358119225387e+01
-3.452994316696739396e+00,-3.265001963039880906e+01,3.753614837682466998e+01
-3.615458929453353676e+00,-3.267766771205167231e+01,3.753624107806388110e+01
-3.556610982471620996e+00,-3.244472875110798782e+01,3.747464840457816138e+01
-3.520216230090617682e+00,-3.255671360113453261e+01,3.736565445074602110e+01
-3.334653651527247575e+00,-3.252978365946967898e+01,3.747699996655993004e+01
-3.522710919943796704e+00,-3.279405524157522933e+01,3.747359315129551760e+01
-3.424498684499851286e+00,-3.268681629711905856e+01,3.757374069470686351e+01
-3.459748579927101719e+00,-3.276683510464516758e+01,3.741643242539927883e+01
-3.630695903851890005e+00,-3.256480658619980062e+01,3.755267999322070693e+01
-3.478776314971781858e+00,-3.262406610275758823e+01,3.756205483254278477e+01
-3.347754899773626391e+00,-3.256671262048031679e+01,3.758579501225586483e+01
-3.575795665783731536e+00,-3.267938388629136170e+01,3.757882997464962926e+01
-3.449122305295757140e+00,-3.268368586304946177e+01,3.764545670435182956e+01
-3.433788114017940707e+00,-3.240682451169718092e+01,3.743625686651686379e+01
-3.426263766862359006e+00,-3.266617046636280719e+01,3.755576624907254057e+01
-3.509846541694676247e+00,-3.246563470707146593e+01,3.778888961410089564e+01
-3.558987968483130260e+00,-3.252732870982464419e+01,3.772326124363524258e+01
-3.461942255028483295e+00,-3.257571333639743472e+01,3.747017798795920385e+01
-3.328298327869342987e+00,-3.242292974602513311e+01,3.747339898145178694e+01
-3.641513597068923414e+00,-3.260867368165151703e+01,3.747432564957870937e+01
-3.499112923599174696e+00,-3.245309674678771472e+01,3.753102120455397994e+01
-3.407925809982078835e+00,-3.242138984312153838e+01,3.750607634161831783e+01
-3.646593367169555844e+00,-3.253486612632387676e+01,3.771862740854856355e+01
-3.486442640400479576e+00,-3.263168272069202658e+01,3.767767919410047028e+01
-3.431158653782731438e+00,-3.272677628825277196e+01,3.753322767111631464e+01
-3.359853436703665874e+00,-3.255056296590236542e+01,3.755690806741874610e+01
-3.491536884197995239e+00,-3.264647476840121243e+01,3.771567976741835793e+01
-3.584058135623215513e+00,-3.243770194931909856e+01,3.743204573351837183e+01
-3.551956197514746894e+00,-3.264317062575460682e+01,3.767590819989718653e+01
-3.524370726799946674e+00,-3.268867530075739580e+01,3.742043752236796195e+01
-3.581559645598429320e+00,-3.258844374322341508e+01,3.759538390979178502e+01
-3.754950893241043808e+00,-3.283246250869994753e+01,3.759681093552654829e+01
-3.469781675638723861e+00,-3.258410839814215620e+01,3.744019630507573027e+01
-3.571928246321052658e+00,-3.264354029191564166e+01,3.747021671430686496e+01
-3.611320674168942535e+00,-3.256608777604866845e+01,3.752875441752323837e+01
-3.502171075464470373e+00,-3.243853720948350627e+01,3.732263111448801141e+01
-3.442839768742508522e+00,-3.257394423333462896e+01,3.756335040279613935e+01
-3.653883306616214188e+00,-3.237345260659591872e+01,3.763452923450374499e+01
-3.625732397522485773e+00,-3.263708239510270204e+01,3.774319815500324893e+01
-3.514141344491620522e+00,-3.255766631246451936e+01,3.756975229834989705e+01
-3.443393241059926613e+00,-3.245644268098072160e+01,3.741685070410748892e+01
-3.518016682143013885e+00,-3.255889291459168788e+01,3.757346596040526521e+01
-3.566227687761951870e+00,-3.252666525172784162e+01,3.749596228052761404e+01
-3.572979472298359660e+00,-3.264654118947310479e+01,3.748448482259792058e+01
-3.530568170336148892e+00,-3.257347769152132599e+01,3.752907092453527582e+01
-3.769819097579143019e+00,-3.247777132264862843e+01,3.760639382668077246e+01
-3.567393392168040744e+00,-3.257930265682239934e+01,3.744446750604772234e+01
-3.581591401635427552e+00,-3.263240778285801014e+01,3.754475449569312673e+01
-3.384509674321973804e+00,-3.253558119643996349e+01,3.749415995806621282e+01
-3.368155372350448928e+00,-3.268854931089669691e+01,3.749064535824220457e+01
-3.539735312245242405e+00,-3.249542087722982586e+01,3.744093345379825877e+01
-3.538677626838107049e+00,-3.256998056381906537e+01,3.742478765524553808e+01
-3.745031558598815202e+00,-3.236346784338192606e+01,3.740374252281021228e+01
-3.457994082414431514e+00,-3.238153891558868480e+01,3.733960525839690803e+01
-3.390728060490808993e+00,-3.244630967583398018e+01,3.754548246144537416e+01
-3.618298858689656949e+00,-3.258952365848402621e+01,3.781157789929187629e+01
-3.638315490071575287e+00,-3.251346049679752781e+01,3.768624710320147386e+01
-3.473796959669647411e+00,-3.261723999108045291e+01,3.751110882668177027e+01
-3.530437057142398416e+00,-3.258720076724440418e+01,3.745335938774132245e+01
-3.533921327711376570e+00,-3.256249505502510289e+01,3.740743888520436400e+01
-3.350822551956422313e+00,-3.256652584780339055e+01,3.753289033397033592e+01
-3.617864705813610637e+00,-3.274538188310591380e+01,3.759115547060046225e+01
-3.476011375025390482e+00,-3.244457130888699936e+01,3.769404610742780193e+01
-3.537296796732854798e+00,-3.250766036399162573e+01,3.752594399306330075e+01
-3.573473517848269054e+00,-3.236060026768473818e+01,3.760624354053214802e+01
-3.552976466953511991e+00,-3.274429826479210703e+01,3.751951004523197497e+01
-3.515831677414495982e+00,-3.264752344174739562e+01,3.748851361621313316e+01
-3.495221096640593217e+00,-3.236870850795083498e+01,3.754976229562369383e+01
-3.586316954907188492e+00,-3.248424591451490073e+01,3.752320846553693201e+01
-3.569657902034007346e+00,-3.264857595125581469e+01,3.764419938356326156e+01
-3.588920270147125002e+00,-3.263441941576773075e+01,3.741161450279604139e+01
-3.342246218098652299e+00,-3.261667031156667917e+01,3.732616646628034829e+01
-3.429987174824997709e+00,-3.239527954487039807e+01,3.752534118411822561e+01
-3.587192001659151863e+00,-3.267653668779316689e+01,3.741944350499990435e+01
-3.548804524569444396e+00,-3.261508875700416610e+01,3.754789456658254920e+01
-3.605016716525285325e+00,-3.254417700724618356e+01,3.758602798609302909e+01
-3.629159612942189916e+00,-3.263362157990023604e+01,3.756012909846548808e+01
-3.440607836541170972e+00,-3.255442714096388812e+01,3.747648972926158706e+01
-3.772889756004004447e+00,-3.259974017984602312e+01,3.723701380232741798e+01
-3.606096523607924986e+00,-3.230002709406006289e+01,3.752174799970208596e+01
-3.481865569709303276e+00,-3.245298495585218035e+01,3.770507368829819939e+01
-3.653501764240351335e+00,-3.251085962125220163e+01,3.751535253231891431e+01
-3.413483106440728498e+00,-3.265097117694769224e+01,3.770210724559839832e+01
-3.530962429753606635e+00,-3.232542914650293397e+01,3.766821914786279279e+01
-3.541311995126621870e+00,-3.259563863169954345e+01,3.750093524354253560e+01
-3.426738079801292969e+00,-3.269279822367055033e+01,3.757409240089749147e+01
-3.412628235925642795e+00,-3.274067425425575806e+01,3.735544315745315913e+01
-3.563070771537782289e+00,-3.268824095229192750e+01,3.753619893914606109e+01
-3.439388659148427951e+00,-3.272530423304301905e+01,3.756140168368074228e+01
-3.502839750794439766e+00,-3.271564271915214306e+01,3.739977819883230126e+01
-3.493257238758667782e+00,-3.270252327314560858e+01,3.744848709890232641e+01
-3.467566798295846464e+00,-3.272303500295394230e+01,3.762034928533659439e+01
-3.501536262158932544e+00,-3.255450134405587903e+01,3.744221368833522234e+01
-3.519807771359881432e+00,-3.276708918550519911e+01,3.757941052343898747e+01
-3.443649044707157714e+00,-3.256857944781741310e+01,3.746861613416974990e+01
-3.443024890848192854e+00,-3.249035949774494725e+01,3.740965746654121915e+01
-3.527895023741881797e+00,-3.254855446041733558e+01,3.742185576762223320e+01
-3.585875612859982464e+00,-3.248688130687800424e+01,3.746775687783546971e+01
-3.340950914373340908e+00,-3.247812806371357652e+01,3.769618717020534859e+01
-3.328708480423952398e+00,-3.263932317896115620e+01,3.748782104608179111e+01
-3.513704822257158966e+00,-3.271339125430912276e+01,3.765098990618901809e+01
-3.556589731743216021e+00,-3.273164501034572282e+01,3.764036257128429952e+01
-3.541958660499412659e+00,-3.257906505471211744e+01,3.753176438599493281e+01
-3.662715220869305899e+00,-3.258986184943002939e+01,3.748263515479214192e+01
-3.356412997633388962e+00,-3.266236590810019891e+01,3.745523054112801020e+01
-3.422777769664595571e+00,-3.277610800170014471e+01,3.759024438768702936e+01
-3.527415734957441984e+00,-3.269426453895208340e+01,3.745405484490952830e+01
-3.461094516787400099e+00,-3.279330527557380748e+01,3.745301529239715421e+01
-3.575712874191644186e+00,-3.275563728780793582e+01,3.730431130710502430e+01
-3.520568559620549820e+00,-3.262342491147018819e+01,3.749209645949585479e+01
-3.696901919747745957e+00,-3.257963690025375314e+01,3.775883117914698062e+01
-3.449201452290670211e+00,-3.271969431413250362e+01,3.745481161527628444e+01
-3.472416163331924377e+00,-3.265324744705564797e+01,3.749854059101085113e+01
-3.597032120514715547e+00,-3.259062514358314644e+01,3.752020534681672359e+01
-3.503542985072610971e+00,-3.260310848737969280e+01,3.751789305004709263e+01
-3.440746280072072505e+00,-3.258334900793874311e+01,3.755237650585022635e+01
-3.394589706910380311e+00,-3.269583306244611975e+01,3.752647921245468865e+01
-3.550113041956567628e+00,-3.265930745414737402e+01,3.739924378734050947e+01
-3.624973792469447620e+00,-3.250461557831660997e+01,3.765194504928166452e+01
-3.732458679836677895e+00,-3.250010828429358156e+01,3.746482851151499460e+01
-3.489545673835223738e+00,-3.266661813510177836e+01,3.753584661928702815e+01
-3.467398229724314884e+00,-3.252615886623640051e+01,3.757352231508832574e+01
-3.500426775953518366e+00,-3.244356677784965370e+01,3.757753311241043548e+01
-3.546122774984345583e+00,-3.249800469901905586e+01,3.747761569836659845e+01
-3.563399965967350091e+00,-3.258997177663445655e+01,3.755555826874366687e+01
-3.456655289924476904e+00,-3.267485514919742684e+01,3.751407430871356041e+01
-3.289333328331080608e+00,-3.266623331479996750e+01,3.760106866711292639e+01
-3.647326087855757848e+00,-3.245365827739422571e+01,3.750857875254136076e+01
-3.329600902505829740e+00,-3.242658161127748428e+01,3.738339645165614655e+01
-3.437780739030021682e+00,-3.252744348424104714e+01,3.763409070835192693e+01
-3.372087541441325609e+00,-3.280474662203051395e+01,3.750416564035375444e+01
-3.599444828469766655e+00,-3.268254172991701267e+01,3.754753487667092315e+01
-3.447762512602227325e+00,-3.257395458105614239e+01,3.752715762691214252e+01
-3.599158381172863574e+00,-3.268180595339051564e+01,3.748021153680113571e+01
-3.466874574906579021e+00,-3.265865155877777681e+01,3.754321501575684294e+01
-3.506803612362647371e+00,-3.275202813083372888e+01,3.758090507089765708e+01
-3.424431392634638804e+00,-3.261904539834451811e+01,3.774123063791203947e+01
-3.545118804841874471e+00,-3.266583862569695640e+01,3.757759488711021589e+01
-3.512650072693417336e+00,-3.251448899643702362e+01,3.748914949613004666e+01
-3.525316530177128094e+00,-3.260273333927698047e+01,3.753880999453677703e+01
-3.324535585323629139e+00,-3.263439527742205115e+01,3.753523498955583193e+01
-3.525610921675334186e+00,-3.260983990876223970e+01,3.754760075076729464e+01
-3.607060883574017662e+00,-3.243894843481329815e+01,3.773006389040458686e+01
-3.401981014255308633e+00,-3.269381358114157621e+01,3.751288236162938716e+01
-3.451397348822576205e+00,-3.245796398421716589e+01,3.760254632876781500e+01
-3.515088657506409753e+00,-3.236542796869593985e+01,3.755477978180331178e+01
-3.430248496067568542e+00,-3.248066151284766079e+01,3.756340351515380149e+01
-3.350816673467409412e+00,-3.255316043773249390e+01,3.748357434850098713e+01
-3.693522884555362484e+00,-3.248014175182377983e+01,3.746484887882638759e+01
-3.590107752388178142e+00,-3.268650794951154381e+01,3.771765480535990633e+01
-3.613805458412713278e+00,-3.250187291197621420e+01,3.757434635320267091e+01
-3.551961841409946086e+00,-3.255434821560280056e+01,3.753838476059595308e+01
-3.563352862656548936e+00,-3.258192597124532597e+01,3.763372403512058639e+01
-3.634933302758145413e+00,-3.239062024504268322e+01,3.761572122721609190e+01
-3.466796852177005395e+00,-3.270012634577314259e+01,3.759520277767393281e+01
-3.381418409066040187e+00,-3.244615877198169329e+01,3.769657844746419784e+01
-3.637592109896194081e+00,-3.265081019663298179e+01,3.750161881751003534e+01
-3.577199331381677005e+00,-3.260826896222035742e+01,3.759518574652025791e+01
-3.508786488566488782e+00,-3.253436471170695654e+01,3.736709741327427992e+01
-3.463617264008992169e+00,-3.266611795979689248e+01,3.748647677176833071e+01
-3.633457884443467290e+00,-3.256715142201928614e+01,3.765376554049167623e+01
-3.608697600840951036e+00,-3.269276870609443364e+01,3.749359794651874722e+01
-3.493853533636793962e+00,-3.257670484273842249e+01,3.750774663501656647e+01
-3.573173098156968042e+00,-3.286918266122685850e+01,3.739803899926880604e+01
-3.747406102808419348e+00,-3.257440732256289095e+01,3.762107768937469388e+01
-3.523938868637491950e+00,-3.262790627969880575e+01,3.748204163172641046e+01
-3.473083726971275986e+00,-3.252314727958515306e+01,3.779245975196139540e+01
-3.567108523133650788e+00,-3.261684645713944519e+01,3.762315913021146940e+01
-3.497952736030968346e+00,-3.253675524723117718e+01,3.768862073088908460e+01
-3.663744428343146620e+00,-3.261333854050734971e+01,3.749938674083488621e+01
-3.525661813829441105e+00,-3.246570522518129565e+01,3.749902918127914830e+01
-3.393283204643549045e+00,-3.263535577238818064e+01,3.736242032461308327e+01
-3.617105060494325119e+00,-3.248963238286927435e+01,3.755140778575194815e+01
-3.601645714673154863e+00,-3.254129992730948118e+01,3.745782396039767548e+01
-3.606079401935800455e+00,-3.267101587724550882e+01,3.731154214216086729e+01
-3.618388750318793257e+00,-3.271214216909908146e+01,3.749015272789461761e+01
-3.358049702179282114e+00,-3.247054372731849270e+01,3.747169347554314101e+01
-3.635453939399191370e+00,-3.262951773181207216e+01,3.754571196754425699e+01
-3.486907341133912652e+00,-3.261369843637953636e+01,3.741797175863197822e+01
-3.481054165698436620e+00,-3.252431533531559182e+01,3.749642319473866081e+01
-3.543731777541926586e+00,-3.251875013233606637e+01,3.755161374987444134e+01
-3.718255235469150488e+00,-3.255934477937549332e+01,3.760348211615342251e+01
-3.665385918987728253e+00,-3.242988477521290491e+01,3.752097777086884633e+01
-3.512868586940359972e+00,-3.258018741530739959e+01,3.752056096307066468e+01
-3.572357305242423564e+00,-3.257350109248763914e+01,3.746505527746259645e+01
-3.585489752208333325e+00,-3.261243444179474693e+01,3.752307148829091688e+01
-3.575578884068049135e+00,-3.261972692882665115e+01,3.767718834889726054e+01
-3.446098830209845421e+00,-3.255909426559179565e+01,3.757495759119226619e+01
-3.565033718824268671e+00,-3.261623206717817425e+01,3.754949361396221974e+01
-3.509453906236664089e+00,-3.236324422137827383e+01,3.739686310151311233e+01
-3.649054497801653696e+00,-3.261064348677539471e+01,3.748863067273660477e+01
-3.445966736651941531e+00,-3.246992600559914877e+01,3.741851907438893221e+01
-3.674428560797454058e+00,-3.252227701362943435e+01,3.754311072837099061e+01
-3.636076868911377158e+00,-3.271472635365514492e+01,3.744649127041181913e+01
-3.587409228336168265e+00,-3.262072188931114880e+01,3.741302133828171606e+01
-3.558513790183139847e+00,-3.258444513332369752e+01,3.747696485437784730e+01
-3.558705816932059118e+00,-3.266054751606551321e+01,3.747781216210077559e+01
-3.619854682097699783e+00,-3.262347453607197423e+01,3.745984375834063229e+01
-3.329681738029241167e+00,-3.255898362319798167e+01,3.740624592263289827e+01
-3.631013770627335102e+00,-3.265063116474789950e+01,3.759686628424184818e+01
-3.541924511076366855e+00,-3.260564005462742898e+01,3.739663069010905616e+01
-3.362451752235798619e+00,-3.279552126935357137e+01,3.744626849500915711e+01
-3.598379714943813035e+00,-3.243225984996464462e+01,3.748127645166272970e+01
-3.627228027606303584e+00,-3.258175620835339004e+01,3.744517388421997595e+01
-3.678134565328109673e+00,-3.261858915702956097e+01,3.755411169100064939e+01
-3.634918957092819980e+00,-3.246403286151649326e+01,3.752318826715963951e+01
-3.693726359081125565e+00,-3.248624990554174019e+01,3.738771970308967951e+01
-3.563340131795922350e+00,-3.257059453177640762e+01,3.754415217549973960e+01
-3.614722758099364608e+00,-3.255030278610171024e+01,3.731757707079192699e+01
-3.469499431769414333e+00,-3.252150312328433301e+01,3.742110513303906316e+01
-3.623011387160790964e+00,-3.270192615961855864e+01,3.771910062473911296e+01
-3.637387891430194475e+00,-3.260961150250297180e+01,3.762745924455366975e+01
-3.597440845711549429e+00,-3.260029456625247946e+01,3.754313287701298663e+01
-3.477880083994127958e+00,-3.278059511307831997e+01,3.751480867678627362e+01
-3.640917582618974802e+00,-3.260110929792197965e+01,3.766416848075139256e+01
-3.518961723097473016e+00,-3.249588026231671023e+01,3.750038212632687618e+01
-3.582211924165155992e+00,-3.259079058806086948e+01,3.753652092300159637e+01
-3.608625533513968975e+00,-3.251401500658942467e+01,3.775326410552188605e+01
-3.521563406495848980e+00,-3.264355467948138312e+01,3.750601276382290905e+01
-3.576674453331381898e+00,-3.252586522620605081e+01,3.740240731689363685e+01
-3.586294123098900499e+00,-3.242169798378431267e+01,3.754926753870235245e+01
-3.509911693247484088e+00,-3.254075668522717990e+01,3.760707419150367770e+01
-3.470418639053021170e+00,-3.251160778030457266e+01,3.742870380515921624e+01
-3.510102012388241821e+00,-3.255611826435710299e+01,3.756562502177960283e+01
-3.522517652886995254e+00,-3.252798547180532296e+01,3.766405171607513580e+01
-3.399118162475337712e+00,-3.256532759927242893e+01,3.753832298771369835e+01
-3.655445075561014168e+00,-3.264413079575969334e+01,3.776926885231780773e+01
