ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.782738645120280012e-03,1.862726458653513362e+01,-1.774032637019393871e-03
3.788486150238890102e-03,1.866150798368852293e+01,-1.761725331583930462e-03
3.794204068523691301e-03,1.868299627544100261e+01,-1.749376729265216110e-03
3.799888251044509797e-03,1.869299422815915790e+01,-1.736995317803215460e-03
3.805535039500718749e-03,1.869264587674259559e+01,-1.724588796678401190e-03
3.811141217070327519e-03,1.868298602575315215e+01,-1.712164150437715197e-03
3.816703964018620422e-03,1.866495065504641104e+01,-1.699727715118201253e-03
3.822220817623796230e-03,1.863938633425239288e+01,-1.687285238428781883e-03
3.827689636014859273e-03,1.860705874051328479e+01,-1.674841934285392370e-03
3.833108565552331096e-03,1.856866036489366678e+01,-1.662402532236323264e-03
3.838476011415031634e-03,1.852481748474272649e+01,-1.649971322262221759e-03
3.843790611086350065e-03,1.847609647192711435e+01,-1.637552195388233172e-03
3.849051210461360614e-03,1.842300950019328099e+01,-1.625148680503520592e-03
3.854256842321652447e-03,1.836601970889261182e+01,-1.612763977745387822e-03
3.859406706948226209e-03,1.830554587485125140e+01,-1.600400988771077254e-03
3.864500154664302946e-03,1.824196663923422435e+01,-1.588062344209437973e-03
3.869536670119444119e-03,1.817562433179094938e+01,-1.575750428556920964e-03
3.874515858144327550e-03,1.810682843083193561e+01,-1.563467402757256390e-03
3.879437431021750746e-03,1.803585869363350724e+01,-1.551215224681525224e-03
3.884301197034274039e-03,1.796296798866258371e+01,-1.538995667704915913e-03
3.889107050162367470e-03,1.788838485802338241e+01,-1.526810337557928414e-03
3.893854960819133869e-03,1.781231583582264832e+01,-1.514660687613108951e-03
3.898544967518736883e-03,1.773494754570232956e+01,-1.502548032753272134e-03
3.903177169385750513e-03,1.765644859857423654e+01,-1.490473561953460516e-03
3.907751719421659505e-03,1.757697130958760923e+01,-1.478438349696550034e-03
3.912268818453015426e-03,1.749665325154778728e+01,-1.466443366331149443e-03
3.916728709693163141e-03,1.741561866036419204e+01,-1.454489487470336882e-03
3.921131673856164020e-03,1.733397970662197451e+01,-1.442577502520523683e-03
3.925478024767648476e-03,1.725183764602914138e+01,-1.430708122421439242e-03
3.929768105422742734e-03,1.716928386027640130e+01,-1.418881986670680580e-03
3.934002284446248485e-03,1.708640079874807327e+01,-1.407099669699375362e-03
3.938180952914620801e-03,1.700326283052801202e+01,-1.395361686659371200e-03
3.942304521503406205e-03,1.691993701524511096e+01,-1.383668498676685022e-03
3.946373417927370210e-03,1.683648380048898829e+01,-1.372020517620870916e-03
3.950388084643829262e-03,1.675295765279012272e+01,-1.360418110435338132e-03
3.954348976792677016e-03,1.666940762849247903e+01,-1.348861603069458548e-03
3.958256560349212617e-03,1.658587789024402070e+01,-1.337351284049488219e-03
3.962111310468306377e-03,1.650240817428494111e+01,-1.325887407721904618e-03
3.965913710000559811e-03,1.641903421322035328e+01,-1.314470197199611983e-03
3.969664248163094593e-03,1.633578811851748469e+01,-1.303099847038638719e-03
3.973363419349322349e-03,1.625269872656371106e+01,-1.291776525670384730e-03
3.977011722063636227e-03,1.616979191175637709e+01,-1.280500377612139211e-03
3.980609657968367694e-03,1.608709086976457669e+01,-1.269271525476463758e-03
3.984157731031657407e-03,1.600461637380415425e+01,-1.258090071798150878e-03
3.987656446765974923e-03,1.592238700649640037e+01,-1.246956100695671655e-03
3.991106311548134854e-03,1.584041936963622810e+01,-1.235869679382511953e-03
3.994507832012503604e-03,1.575872827397387255e+01,-1.224830859542313946e-03
3.997861514509985087e-03,1.567732691091401698e+01,-1.213839678580465450e-03
4.001167864626097199e-03,1.559622700785461724e+01,-1.202896160763609196e-03
4.004427386752136032e-03,1.551543896872389183e+01,-1.192000318257446356e-03
4.007640583704012022e-03,1.543497200112532219e+01,-1.181152152072275328e-03
4.010807956383922492e-03,1.535483423136632197e+01,-1.170351652924801061e-03
4.013930003480498630e-03,1.527503280852469025e+01,-1.159598802023976060e-03
4.017007221203475198e-03,1.519557399859703395e+01,-1.148893571787886142e-03
4.020040103049407447e-03,1.511646326967388632e+01,-1.138235926498064711e-03
4.023029139595216477e-03,1.503770536899626542e+01,-1.127625822897011538e-03
4.025974818316764917e-03,1.495930439266700418e+01,-1.117063210734150569e-03
4.028877623429853901e-03,1.488126384871652341e+01,-1.106548033264983816e-03
4.031738035751396623e-03,1.480358671415604377e+01,-1.096080227707746249e-03
4.034556532578650358e-03,1.472627548659100682e+01,-1.085659725661469385e-03
4.037333587584688958e-03,1.464933223091284376e+01,-1.075286453488992836e-03
4.040069670728433163e-03,1.457275862153794321e+01,-1.064960332668141944e-03
4.042765248177729483e-03,1.449655598061792183e+01,-1.054681280113978041e-03
4.045420782244146286e-03,1.442072531260504853e+01,-1.044449208474760487e-03
4.048036731328276232e-03,1.434526733551993338e+01,-1.034264026404031539e-03
4.050613549874440902e-03,1.427018250923569020e+01,-1.024125638810967961e-03
4.053151688333839209e-03,1.419547106106275436e+01,-1.014033947090995594e-03
4.055651593135247909e-03,1.412113300889148348e+01,-1.003988849338437617e-03
4.058113706662497093e-03,1.404716818212522078e+01,-9.939902405428175866e-04
4.060538467237994643e-03,1.397357624061429604e+01,-9.840380127702963355e-04
4.062926309111687326e-03,1.390035669178140587e+01,-9.741320553315572107e-04
4.065277662454853946e-03,1.382750890611065131e+01,-9.642722549373650143e-04
4.067592953358256137e-03,1.375503213115616497e+01,-9.544584958428815533e-04
4.069872603834135023e-03,1.368292550421132781e+01,-9.446906599817454526e-04
4.072117031821696417e-03,1.361118806376619261e+01,-9.349686270907988815e-04
4.074326651195649997e-03,1.353981875986857375e+01,-9.252922748263025339e-04
4.076501871777527507e-03,1.346881646349324591e+01,-9.156614788723589898e-04
4.078643099349423505e-03,1.339817997501375935e+01,-9.060761130422336851e-04
4.080750735669937471e-03,1.332790803186237305e+01,-8.965360493731753307e-04
4.082825178492027578e-03,1.325799931545546606e+01,-8.870411582152977221e-04
4.084866821582600060e-03,1.318845245745442618e+01,-8.775913083150176618e-04
4.086876054743602583e-03,1.311926604542530050e+01,-8.681863668935167191e-04
4.088853263834472430e-03,1.305043862795455922e+01,-8.588261997206292830e-04
4.090798830795762571e-03,1.298196871927275176e+01,-8.495106711845429922e-04
4.092713133673812897e-03,1.291385480343298653e+01,-8.402396443576528500e-04
4.094596546646327856e-03,1.284609533808664850e+01,-8.310129810588766115e-04
4.096449440048766794e-03,1.277868875789473790e+01,-8.218305419127114927e-04
4.098272180401416921e-03,1.271163347760958473e+01,-8.126921864052936029e-04
4.100065130437071693e-03,1.264492789485833590e+01,-8.035977729377024193e-04
4.101828649129236545e-03,1.257857039265665833e+01,-7.945471588766923410e-04
4.103563091720763105e-03,1.251255934167838468e+01,-7.855402006030833429e-04
4.105268809752874587e-03,1.244689310230434387e+01,-7.765767535579544932e-04
4.106946151094499967e-03,1.238157002647149163e+01,-7.676566722868183616e-04
4.108595459971866627e-03,1.231658845934130397e+01,-7.587798104819129270e-04
4.110217076998311583e-03,1.225194674080476887e+01,-7.499460210227499798e-04
4.111811339204259237e-03,1.218764320683946600e+01,-7.411551560150349445e-04
4.113378580067327504e-03,1.212367619073294023e+01,-7.324070668280687098e-04
4.114919129542523278e-03,1.206004402418503751e+01,-7.237016041307363107e-04
4.116433314092507283e-03,1.199674503830084227e+01,-7.150386179261731005e-04
4.117921456717888416e-03,1.193377756448459337e+01,-7.064179575851851738e-04
4.119383876987517228e-03,1.187113993524406652e+01,-6.978394718785104530e-04
4.120820891068785463e-03,1.180883048491396003e+01,-6.893030090079809357e-04
4.122232811757855359e-03,1.174684755030604855e+01,-6.808084166366624307e-04
4.123619948509868981e-03,1.168518947129305552e+01,-6.723555419180115731e-04
4.124982607469058690e-03,1.162385459133262700e+01,-6.639442315241251462e-04
4.126321091498787348e-03,1.156284125793711048e+01,-6.555743316731162942e-04
4.127635700211477500e-03,1.150214782309432771e+01,-6.472456881556635979e-04
4.128926729998435609e-03,1.144177264364402902e+01,-6.389581463607871140e-04
4.130194474059549654e-03,1.138171408161428388e+01,-6.307115513008719780e-04
4.131439222432850555e-03,1.132197050452163545e+01,-6.225057476359886852e-04
4.132661262023938284e-03,1.126254028563849019e+01,-6.143405796975365046e-04
4.133860876635259661e-03,1.120342180423089573e+01,-6.062158915112347444e-04
4.135038346995219619e-03,1.114461344576955248e+01,-5.981315268195094674e-04
4.136193950787144143e-03,1.108611360211659402e+01,-5.900873291032715344e-04
4.137327962678064540e-03,1.102792067169052714e+01,-5.820831416031363925e-04
4.138440654347332569e-03,1.097003305961138153e+01,-5.741188073400937389e-04
4.139532294515068170e-03,1.091244917782799639e+01,-5.661941691356497204e-04
4.140603148970405101e-03,1.085516744522915822e+01,-5.583090696314658465e-04
4.141653480599580446e-03,1.079818628774017242e+01,-5.504633513084989521e-04
4.142683549413806419e-03,1.074150413840624196e+01,-5.426568565056831940e-04
4.143693612576983439e-03,1.068511943746395509e+01,-5.348894274381420450e-04
4.144683924433203298e-03,1.062903063240202783e+01,-5.271609062149605358e-04
4.145654736534057187e-03,1.057323617801234406e+01,-5.194711348565357427e-04
4.146606297665758091e-03,1.051773453643225409e+01,-5.118199553114999908e-04
4.147538853876066300e-03,1.046252417717894190e+01,-5.042072094732509254e-04
4.148452648501004154e-03,1.040760357717669571e+01,-4.966327391960786942e-04
4.149347922191389502e-03,1.035297122077772691e+01,-4.890963863109211397e-04
4.150224912939154930e-03,1.029862559977720871e+01,-4.815979926407429898e-04
4.151083856103475293e-03,1.024456521342307447e+01,-4.741374000155486974e-04
4.151924984436694901e-03,1.019078856842112479e+01,-4.667144502870546768e-04
4.152748528110046522e-03,1.013729417893587836e+01,-4.593289853430061395e-04
4.153554714739175237e-03,1.008408056658763030e+01,-4.519808471211661212e-04
4.154343769409454996e-03,1.003114626044605195e+01,-4.446698776229738811e-04
4.155115914701116957e-03,9.978489797020721142e+00,-4.373959189268834618e-04
4.155871370714156639e-03,9.926109720248883050e+00,-4.301588132013935226e-04
4.156610355093057207e-03,9.874004581480704701e+00,-4.229584027177689344e-04
4.157333083051301982e-03,9.822172939462317842e+00,-4.157945298624641638e-04
4.158039767395695259e-03,9.770613360316836804e+00,-4.086670371492565263e-04
4.158730618550467162e-03,9.719324417523612425e+00,-4.015757672310905522e-04
4.159405844581203285e-03,9.668304691895857061e+00,-3.945205629116494057e-04
4.160065651218546219e-03,9.617552771556853841e+00,-3.875012671566445735e-04
4.160710241881727944e-03,9.567067251914894044e+00,-3.805177231048435566e-04
4.161339817701876706e-03,9.516846735637065180e+00,-3.735697740788313350e-04
4.161954577545151288e-03,9.466889832622044310e+00,-3.666572635955184559e-04
4.162554718035662779e-03,9.417195159971974761e+00,-3.597800353763938998e-04
4.163140433578202924e-03,9.367761341963587896e+00,-3.529379333575313987e-04
4.163711916380785985e-03,9.318587010018591243e+00,-3.461308016993560927e-04
4.164269356476985040e-03,9.269670802673468657e+00,-3.393584847961707090e-04
4.164812941748085272e-03,9.221011365548729799e+00,-3.326208272854524334e-04
4.165342857945036892e-03,9.172607351317692448e+00,-3.259176740569160813e-04
4.165859288710222451e-03,9.124457419674877556e+00,-3.192488702613627597e-04
4.166362415599030727e-03,9.076560237304027723e+00,-3.126142613192964552e-04
4.166852418101238929e-03,9.028914477845855657e+00,-3.060136929293376059e-04
4.167329473662215351e-03,8.981518821865513758e+00,-2.994470110764167422e-04
4.167793757703919938e-03,8.934371956819880722e+00,-2.929140620397667374e-04
4.168245443645731373e-03,8.887472577024643883e+00,-2.864146924007043979e-04
4.168684702925085951e-03,8.840819383621280281e+00,-2.799487490502232390e-04
4.169111705017920430e-03,8.794411084543892088e+00,-2.735160791963795043e-04
4.169526617458952679e-03,8.748246394485978072e+00,-2.671165303714954963e-04
4.169929605861755033e-03,8.702324034867157110e+00,-2.607499504391641186e-04
4.170320833938670653e-03,8.656642733799833067e+00,-2.544161876010817350e-04
4.170700463520530393e-03,8.611201226055870350e+00,-2.481150904036830531e-04
4.171068654576202267e-03,8.565998253033253462e+00,-2.418465077446177685e-04
4.171425565231956165e-03,8.521032562722785642e+00,-2.356102888790313212e-04
4.171771351790652498e-03,8.476302909674801711e+00,-2.294062834256902037e-04
4.172106168750765176e-03,8.431808054965944876e+00,-2.232343413729309786e-04
4.172430168825212900e-03,8.387546766165996814e+00,-2.170943130844473976e-04
4.172743502960024782e-03,8.343517817304777040e+00,-2.109860493049138324e-04
4.173046320352844646e-03,8.299719988839129314e+00,-2.049094011654470251e-04
4.173338768471240162e-03,8.256152067619982660e+00,-1.988642201889195729e-04
4.173620993070866272e-03,8.212812846859524285e+00,-1.928503582951116772e-04
4.173893138213441260e-03,8.169701126098464883e+00,-1.868676678057150354e-04
4.174155346284565832e-03,8.126815711173412282e+00,-1.809160014491959477e-04
4.174407758011373926e-03,8.084155414184369448e+00,-1.749952123654997522e-04
4.174650512480010053e-03,8.041719053462344391e+00,-1.691051541106272692e-04
4.174883747152955717e-03,7.999505453537074651e+00,-1.632456806610628724e-04
4.175107597886177149e-03,7.957513445104905436e+00,-1.574166464180736490e-04
4.175322198946128209e-03,7.915741864996767241e+00,-1.516179062118608095e-04
4.175527683026575461e-03,7.874189556146308000e+00,-1.458493153055960643e-04
4.175724181265280145e-03,7.832855367558151372e+00,-1.401107293993165926e-04
4.175911823260500602e-03,7.791738154276298012e+00,-1.344020046336999094e-04
4.176090737087363725e-03,7.750836777352670737e+00,-1.287229975937107418e-04
4.176261049314057734e-03,7.710150103815783140e+00,-1.230735653121256350e-04
4.176422885017880109e-03,7.669677006639582295e+00,-1.174535652729452210e-04
4.176576367801128516e-03,7.629416364712410470e+00,-1.118628554146768847e-04
4.176721619806847766e-03,7.589367062806117836e+00,-1.063012941335130619e-04
4.176858761734408496e-03,7.549527991545330607e+00,-1.007687402863894212e-04
4.176987912854950545e-03,7.509898047376864838e+00,-9.526505319393869153e-05
4.177109191026671942e-03,7.470476132539270786e+00,-8.979009264333077055e-05
4.177222712709968699e-03,7.431261155032555799e+00,-8.434371889100983344e-05
4.177328592982428035e-03,7.392252028588029766e+00,-7.892579266532319805e-05
4.177426945553674130e-03,7.353447672638310451e+00,-7.353617516904888476e-05
4.177517882780080322e-03,7.314847012287477135e+00,-6.817472808182754970e-05
4.177601515679318228e-03,7.276448978281370827e+00,-6.284131356249208285e-05
4.177677953944782842e-03,7.238252506978049006e+00,-5.753579425129684967e-05
4.177747305959868436e-03,7.200256540318379805e+00,-5.225803327205741833e-05
4.177809678812099622e-03,7.162460025796794305e+00,-4.700789423420281208e-05
4.177865178307140111e-03,7.124861916432182696e+00,-4.178524123472029017e-05
4.177913908982641006e-03,7.087461170738935223e+00,-3.658993886002902534e-05
4.177955974121973746e-03,7.050256752698141227e+00,-3.142185218775558653e-05
4.177991475767810388e-03,7.013247631728924070e+00,-2.628084678842556197e-05
4.178020514735582454e-03,6.976432782659927057e+00,-2.116678872707439217e-05
4.178043190626801878e-03,6.939811185700953899e+00,-1.607954456477591885e-05
4.178059601842244904e-03,6.903381826414738853e+00,-1.101898136008320830e-05
4.178069845595013682e-03,6.867143695688881166e+00,-5.984966670399823997e-06
4.178074017923462564e-03,6.831095789707904764e+00,-9.773685532680667785e-07
4.178072213703991691e-03,6.795237109925484909e+00,4.003944432414644791e-06
4.178064526663726949e-03,6.759566663036797429e+00,8.959103225261690471e-06
4.178051049393056819e-03,6.724083460951024271e+00,1.388823826032100998e-05
4.178031873358052130e-03,6.688786520763999377e+00,1.879147946809011928e-05
4.178007088912764379e-03,6.653674864730994010e+00,2.366895627358041660e-05
4.177976785311392216e-03,6.618747520239645965e+00,2.852079759546536627e-05
4.177941050720329966e-03,6.584003519783027336e+00,3.334713184528806216e-05
4.177899972230094718e-03,6.549441900932859717e+00,3.814808692673250996e-05
4.177853635867137191e-03,6.515061706312857304e+00,4.292379023496861658e-05
4.177802126605524233e-03,6.480861983572219209e+00,4.767436865605040720e-05
4.177745528378510285e-03,6.446841785359255006e+00,5.239994856637754942e-05
4.177683924089989169e-03,6.413000169295152375e+00,5.710065583222163145e-05
4.177617395625830496e-03,6.379336197947874432e+00,6.177661580930690795e-05
4.177546023865102466e-03,6.345848938806200934e+00,6.642795334244881343e-05
4.177469888691177566e-03,6.312537464253901831e+00,7.105479276525342820e-05
4.177389069002727245e-03,6.279400851544046702e+00,7.565725789986557756e-05
4.177303642724601238e-03,6.246438182773447423e+00,8.023547205677654176e-05
4.177213686818605394e-03,6.213648544857236722e+00,8.478955803468205259e-05
4.177119277294154623e-03,6.181031029503578189e+00,8.931963812038947218e-05
4.177020489218833017e-03,6.148584733188507734e+00,9.382583408878125534e-05
4.176917396728832554e-03,6.116308757130909157e+00,9.830826720282741791e-05
4.176810073039294649e-03,6.084202207267622953e+00,1.027670582136360199e-04
4.176698590454532012e-03,6.052264194228675898e+00,1.072023273605661123e-04
4.176583020378168976e-03,6.020493833312655418e+00,1.116141943713764217e-04
4.176463433323149982e-03,5.988890244462196755e+00,1.160027784624238003e-04
4.176339898921667404e-03,5.957452552239613119e+00,1.203681983389016144e-04
4.176212485934972275e-03,5.926179885802641323e+00,1.247105721951273700e-04
4.176081262263091343e-03,5.895071378880325952e+00,1.290300177148692609e-04
4.175946294954443506e-03,5.864126169749018125e+00,1.333266520717119649e-04
4.175807650215352176e-03,5.833343401208513690e+00,1.376005919294665534e-04
4.175665393419461351e-03,5.802722220558301558e+00,1.418519534426189584e-04
4.175519589117062356e-03,5.772261779573950591e+00,1.460808522568114124e-04
4.175370301044304365e-03,5.741961234483613730e+00,1.502874035093723789e-04
4.175217592132332046e-03,5.711819745944650251e+00,1.544717218298733449e-04
4.175061524516311337e-03,5.681836479020379471e+00,1.586339213407239395e-04
4.174902159544365866e-03,5.652010603156956137e+00,1.627741156578057038e-04
4.174739557786430987e-03,5.622341292160360382e+00,1.668924178911381710e-04
4.174573779042993309e-03,5.592827724173512038e+00,1.709889406455711834e-04
4.174404882353762586e-03,5.563469081653507509e+00,1.750637960215249147e-04
4.174232926006235175e-03,5.534264551348973882e+00,1.791170956157438785e-04
4.174057967544180306e-03,5.505213324277536735e+00,1.831489505220985328e-04
4.173880063776026599e-03,5.476314595703416721e+00,1.871594713324023355e-04
4.173699270783174861e-03,5.447567565115138066e+00,1.911487681372712718e-04
4.173515643928202463e-03,5.418971436203348091e+00,1.951169505270004053e-04
4.173329237863008731e-03,5.390525416838769956e+00,1.990641275924768573e-04
4.173140106536848450e-03,5.362228719050247783e+00,2.029904079261176688e-04
4.172948303204301185e-03,5.334080559002930322e+00,2.068958996228312166e-04
4.172753880433139988e-03,5.306080156976551443e+00,2.107807102810106681e-04
4.172556890112133314e-03,5.278226737343835850e+00,2.146449470035445659e-04
4.172357383458753267e-03,5.250519528549010495e+00,2.184887163988586919e-04
4.172155411026803179e-03,5.222957763086435001e+00,2.223121245819812417e-04
4.171951022713975797e-03,5.195540677479339564e+00,2.261152771756249128e-04
4.171744267769309997e-03,5.168267512258677421e+00,2.298982793113036054e-04
4.171535194800595446e-03,5.141137511942086569e+00,2.336612356304528372e-04
4.171323851781677527e-03,5.114149925012964282e+00,2.374042502855972122e-04
4.171110286059691134e-03,5.087304003899643767e+00,2.411274269415086466e-04
4.170894544362225946e-03,5.060599004954695168e+00,2.448308687764133573e-04
4.170676672804401498e-03,5.034034188434318935e+00,2.485146784831989580e-04
4.170456716895876333e-03,5.007608818477859103e+00,2.521789582706472784e-04
4.170234721547782554e-03,4.981322163087414268e+00,2.558238098646904127e-04
4.170010731079583192e-03,4.955173494107565801e+00,2.594493345096746009e-04
4.169784789225857574e-03,4.929162087205207321e+00,2.630556329696525980e-04
4.169556939143013834e-03,4.903287221849474520e+00,2.666428055296853668e-04
4.169327223415930303e-03,4.877548181291794904e+00,2.702109519971617694e-04
4.169095684064526644e-03,4.851944252546025460e+00,2.737601717031370682e-04
4.168862362550268194e-03,4.826474726368706669e+00,2.772905635036869865e-04
4.168627299782589647e-03,4.801138897239418668e+00,2.808022257812709845e-04
4.168390536125260622e-03,4.775936063341228888e+00,2.842952564461209588e-04
4.168152111402679237e-03,4.750865526541259598e+00,2.877697529376253903e-04
4.167912064906101506e-03,4.725926592371348711e+00,2.912258122257538762e-04
4.167670435399796133e-03,4.701118570008807396e+00,2.946635308124717981e-04
4.167427261127137732e-03,4.676440772257286937e+00,2.980830047331773226e-04
4.167182579816640191e-03,4.651892515527745076e+00,3.014843295581485410e-04
4.166936428687915452e-03,4.627473119819504710e+00,3.048676003940083341e-04
4.166688844457570699e-03,4.603181908701426295e+00,3.082329118851937378e-04
4.166439863345051779e-03,4.579018209293157504e+00,3.115803582154376135e-04
4.166189521078405948e-03,4.554981352246510795e+00,3.149100331092654975e-04
4.165937852899997788e-03,4.531070671726902255e+00,3.182220298334942398e-04
4.165684893572158334e-03,4.507285505394927227e+00,3.215164411987575304e-04
4.165430677382769148e-03,4.483625194387997226e+00,3.247933595610148923e-04
4.165175238150790014e-03,4.460089083302099411e+00,3.280528768230965607e-04
4.164918609231731128e-03,4.436676520173635119e+00,3.312950844362421831e-04
4.164660823523057623e-03,4.413386856461364083e+00,3.345200734016486803e-04
4.164401913469537725e-03,4.390219447028439248e+00,3.377279342720331239e-04
4.164141911068535394e-03,4.367173650124533069e+00,3.409187571531956140e-04
4.163880847875250056e-03,4.344248827368062393e+00,3.440926317055978227e-04
4.163618755007885211e-03,4.321444343728506610e+00,3.472496471459419727e-04
4.163355663152777143e-03,4.298759567508813717e+00,3.503898922487588678e-04
4.163091602569455110e-03,4.276193870327904989e+00,3.535134553480055730e-04
4.162826603095654693e-03,4.253746627103264899e+00,3.566204243386639629e-04
4.162560694152274768e-03,4.231417216033629636e+00,3.597108866783509779e-04
4.162293904748278969e-03,4.209205018581759994e+00,3.627849293889303457e-04
4.162026263485537302e-03,4.187109419457310189e+00,3.658426390581293974e-04
4.161757798563634793e-03,4.165129806599779272e+00,3.688841018411662381e-04
4.161488537784605556e-03,4.143265571161563798e+00,3.719094034623766465e-04
4.161218508557626948e-03,4.121516107491086878e+00,3.749186292168474799e-04
4.160947737903657358e-03,4.099880813116021372e+00,3.779118639720547407e-04
4.160676252460031484e-03,4.078359088726604575e+00,3.808891921695051674e-04
4.160404078484997506e-03,4.056950338159032832e+00,3.838506978263806434e-04
4.160131241862199611e-03,4.035653968378949408e+00,3.867964645371877569e-04
4.159857768105131026e-03,4.014469389465020299e+00,3.897265754754151122e-04
4.159583682361515933e-03,3.993396014592585530e+00,3.926411133951787690e-04
4.159309009417657549e-03,3.972433260017411705e+00,3.955401606328924017e-04
4.159033773702735040e-03,3.951580545059514726e+00,3.984237991089171842e-04
4.158757999293046653e-03,3.930837292087080215e+00,4.012921103292380206e-04
4.158481709916217288e-03,3.910202926500460752e+00,4.041451753871169532e-04
4.158204928955355761e-03,3.889676876716258835e+00,4.069830749647697734e-04
4.157927679453157430e-03,3.869258574151492436e+00,4.098058893350296208e-04
4.157649984115977318e-03,3.848947453207848035e+00,4.126136983630252744e-04
4.157371865317843404e-03,3.828742951256011384e+00,4.154065815078462703e-04
4.157093345104437808e-03,3.808644508620081304e+00,4.181846178242217341e-04
4.156814445197027676e-03,3.788651568562067418e+00,4.209478859641947691e-04
4.156535186996350960e-03,3.768763577266469156e+00,4.236964641787957595e-04
4.156255591586462302e-03,3.748979983824932471e+00,4.264304303197213658e-04
4.155975679738541616e-03,3.729300240220993157e+00,4.291498618410100508e-04
4.155695471914649768e-03,3.709723801314890324e+00,4.318548358007189068e-04
4.155414988271449554e-03,3.690250124828471812e+00,4.345454288626009165e-04
4.155134248663882451e-03,3.670878671330168430e+00,4.372217172977855746e-04
4.154853272648810665e-03,3.651608904220053020e+00,4.398837769864502394e-04
4.154572079488608009e-03,3.632440289714978565e+00,4.425316834195024357e-04
4.154290688154723896e-03,3.613372296833788244e+00,4.451655117002494173e-04
4.154009117331197015e-03,3.594404397382608973e+00,4.477853365460819331e-04
4.153727385418133460e-03,3.575536065940217778e+00,4.503912322901395615e-04
4.153445510535151881e-03,3.556766779843492099e+00,4.529832728829935010e-04
4.153163510524779216e-03,3.538096019172927154e+00,4.555615318943130967e-04
4.152881402955816911e-03,3.519523266738235900e+00,4.581260825145369760e-04
4.152599205126674201e-03,3.501048008064021833e+00,4.606769975565500920e-04
4.152316934068642391e-03,3.482669731375528155e+00,4.632143494573409811e-04
4.152034606549164820e-03,3.464387927584461124e+00,4.657382102796796199e-04
4.151752239075043489e-03,3.446202090274887997e+00,4.682486517137731644e-04
4.151469847895618813e-03,3.428111715689208694e+00,4.707457450789369769e-04
4.151187449005924214e-03,3.410116302714201630e+00,4.732295613252494979e-04
4.150905058149783472e-03,3.392215352867143263e+00,4.757001710352161167e-04
4.150622690822899398e-03,3.374408370281997804e+00,4.781576444254230680e-04
4.150340362275883530e-03,3.356694861695684651e+00,4.806020513481904064e-04
4.150058087517267610e-03,3.339074336434410650e+00,4.830334612932273117e-04
4.149775881316481244e-03,3.321546306400081416e+00,4.854519433892809984e-04
4.149493758206779237e-03,3.304110286056780144e+00,4.878575664057817210e-04
4.149211732488167215e-03,3.286765792417315701e+00,4.902503987544881052e-04
4.148929818230258706e-03,3.269512345029846667e+00,4.926305084911254857e-04
4.148648029275126166e-03,3.252349465964570197e+00,4.949979633170287436e-04
4.148366379240108620e-03,3.235276679800484168e+00,4.973528305807737053e-04
4.148084881520591564e-03,3.218293513612218160e+00,4.996951772798095175e-04
4.147803549292752162e-03,3.201399496956930601e+00,5.020250700620871188e-04
4.147522395516280158e-03,3.184594161861282746e+00,5.043425752276859764e-04
4.147241432937058027e-03,3.167877042808466825e+00,5.066477587304376792e-04
4.146960674089820303e-03,3.151247676725320801e+00,5.089406861795358695e-04
4.146680131300779955e-03,3.134705602969492411e+00,5.112214228411631964e-04
4.146399816690220057e-03,3.118250363316684926e+00,5.134900336400934420e-04
4.146119742175066389e-03,3.101881501947960640e+00,5.157465831613010192e-04
4.145839919471420998e-03,3.085598565437116747e+00,5.179911356515681927e-04
4.145560360097071476e-03,3.069401102738123388e+00,5.202237550210783148e-04
4.145281075373977685e-03,3.053288665172629646e+00,5.224445048450209860e-04
4.145002076430714250e-03,3.037260806417535264e+00,5.246534483651737980e-04
4.144723374204904373e-03,3.021317082492628980e+00,5.268506484914964360e-04
4.144444979445613755e-03,3.005457051748286368e+00,5.290361678037131801e-04
4.144166902715723695e-03,2.989680274853237396e+00,5.312100685528906366e-04
4.143889154394266895e-03,2.973986314782398832e+00,5.333724126630166613e-04
4.143611744678754594e-03,2.958374736804766147e+00,5.355232617325656223e-04
4.143334683587460328e-03,2.942845108471369819e+00,5.376626770360688670e-04
4.143057980961688952e-03,2.927396999603299577e+00,5.397907195256798759e-04
4.142781646468009227e-03,2.912029982279786378e+00,5.419074498327219620e-04
4.142505689600476000e-03,2.896743630826348337e+00,5.440129282692523398e-04
4.142230119682808152e-03,2.881537521803001045e+00,5.461072148296024524e-04
4.141954945870563072e-03,2.866411233992525176e+00,5.481903691919277292e-04
4.141680177153264295e-03,2.851364348388802039e+00,5.502624507197425999e-04
4.141405822356527405e-03,2.836396448185203312e+00,5.523235184634576762e-04
4.141131890144137372e-03,2.821507118763047384e+00,5.543736311619078261e-04
4.140858389020126741e-03,2.806695947680114767e+00,5.564128472438773215e-04
4.140585327330809605e-03,2.791962524659219902e+00,5.584412248296216240e-04
4.140312713266806888e-03,2.777306441576850471e+00,5.604588217323819071e-04
4.140040554865038677e-03,2.762727292451859107e+00,5.624656954598923142e-04
4.139768860010700074e-03,2.748224673434218168e+00,5.644619032158899267e-04
4.139497636439211023e-03,2.733798182793833131e+00,5.664475019016117219e-04
4.139226891738147056e-03,2.719447420909415936e+00,5.684225481172923986e-04
