gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-5.473576309429580705e-02,1.254384794423907823e-01,-4.879158132595286246e-02
-1.011158654140658156e-02,-2.261277670747320889e-01,8.354486870603571036e-02
5.347938179645835705e-02,-1.742708858241970860e-01,1.026566097900352831e-01
5.034851941722305602e-02,3.653494182015375180e-02,-1.186984229999716173e-01
-3.436572994171237933e-02,-2.552366853944502134e-01,-2.329905669113162270e-02
1.546004778812062330e-01,2.104702868715132569e-01,2.914823609104508217e-02
-1.291908102253357948e-01,-5.943741722025262797e-02,-1.083583584519084292e-02
-2.331488222369118221e-02,2.376064765439789006e-01,-5.720806357319191404e-02
1.488948626917142859e-01,-1.178297866277000228e-01,-7.069458276586338720e-03
-2.367228670403861198e-03,1.705218044422548984e-01,1.274879974723813203e-01
1.885346810052717856e-02,1.587207375481168858e-01,8.727642749462445615e-02
-2.298545555742149277e-02,1.320505409359505611e-01,-3.584443646050437526e-01
-1.380535615338588512e-02,-1.122691668088206807e-01,1.179133645482324660e-01
9.325182488615889331e-02,4.876993954424457128e-02,-6.364949419382664834e-03
-8.601535619685640732e-02,-4.320170433515671538e-02,5.704085371807240956e-02
1.723450515881485290e-01,-1.270756795279897322e-01,-1.741226742424017426e-01
4.719242287345761129e-03,-3.253031668132395221e-02,1.438096376554952038e-01
-5.143308751421768465e-02,1.746162946720917486e-01,-1.981499307363356055e-02
-5.819455074923495647e-02,-7.283154970658427783e-03,6.181458510764024916e-02
-2.050781636726134172e-01,8.678204907361034004e-02,-7.412757593536728473e-02
-1.733773592497697691e-01,-8.800046621869123120e-02,7.997727253786285351e-02
8.104881780980978390e-02,-3.830706371942926847e-02,-7.601656507968782527e-03
-1.755163353689382366e-01,-2.219097081181254094e-01,5.730753828602903194e-02
-2.892861048695997694e-01,1.538536627600792517e-01,-1.780451003121422682e-01
1.618881788639836006e-01,2.116948883734706688e-01,-1.918095322170390235e-02
2.177629883292374613e-01,1.102443689015352168e-01,4.941526921662501431e-02
-3.576323196540651117e-02,-1.307019469882059748e-01,2.481134659753111982e-02
-5.294717753758076961e-02,-1.383657194845776262e-01,-6.797494152960949221e-02
8.899295461878095614e-02,1.420081649515148592e-01,8.869104052819579490e-03
-7.106866818183360524e-02,-6.879338039780791281e-02,1.040282679262474058e-01
-1.195849667647968101e-01,-1.698530578802222857e-01,-2.774229889715390529e-02
3.023162320327747732e-02,3.501216711384554786e-02,-1.401137830606176693e-01
-3.924362570379901632e-02,-8.038458378042827313e-02,5.267800529078917049e-02
-1.383349636706350527e-01,3.545042353525178908e-02,4.782924565450043242e-02
7.389805246665620553e-02,2.489566208071350862e-03,9.970573780962141419e-02
-1.170803571578390989e-01,2.230228216211123035e-02,4.229029992849688002e-02
-2.710691323270483094e-02,-4.867857317081036514e-03,-2.205862033138585379e-02
-3.178083800989069813e-02,-4.153600650225757612e-02,1.118893875696429369e-01
1.180935753581240644e-01,-1.687250728549242462e-01,-1.447781663170697175e-01
2.403207468264163815e-02,4.358556536630569384e-02,-1.834198631452858483e-02
-9.139578203493720077e-02,-1.505834327389968808e-01,-5.451952991739170834e-02
-1.658440811767843692e-01,1.381807827162177538e-01,-3.664887271390731421e-02
2.341889212316057220e-02,-1.036053643599452179e-01,-5.592614053910455185e-02
-1.337844447878010767e-01,1.306496638060565263e-01,5.786584048518408213e-02
-1.799724559602771945e-01,4.280376174238466336e-02,-2.104355311737606260e-01
1.935393092728960596e-01,1.094322231243574986e-02,-4.123900434059756676e-02
2.179348457828390873e-01,5.112466433622777501e-02,-5.621467623256683893e-02
-4.034015555908214423e-02,1.962714560561620858e-01,1.649707774564838358e-01
2.237153199307622409e-01,1.403971722296284454e-02,2.089957632517032704e-01
-2.347879158632616703e-02,1.572105089040879145e-01,-2.370795553861413663e-01
-8.416887997499075680e-02,1.869763144018568232e-02,4.516122871496414115e-02
-1.983953567601094981e-01,-4.309134119076886427e-03,8.029738399476231414e-02
-1.192067508177161762e-02,2.524987937492523815e-01,-1.303877728130934111e-01
6.281530555655528980e-02,4.554896831700133708e-02,4.410992603962839154e-02
-1.978602987273041236e-01,2.239678850560507251e-01,-7.684648498647192461e-02
-8.116704483825916416e-02,2.716773979198267019e-02,-7.131883761165609681e-02
-7.169773016843753767e-03,1.704286948416852132e-01,-1.182025413519319744e-02
4.791460731009457297e-02,1.419176585270354694e-02,-2.210038443252772267e-01
-1.959246636747651038e-01,-5.136074801488333536e-02,-1.940474982628127010e-01
9.274251630480703779e-02,-2.322529209483851012e-02,4.235519730430703511e-02
-1.170244364480621246e-01,-9.745668928098281947e-02,-1.658592156547781526e-01
-7.893773238972849604e-02,2.023398626151256749e-02,-9.936350109956666732e-02
9.924001502610829695e-02,-1.368476002869680949e-02,3.530453780597556882e-03
-1.141663077130745593e-02,-2.581320982986236023e-01,-7.467009501014344741e-02
1.172007025637401278e-01,-2.030809882600940475e-01,1.053270641851010306e-03
-9.238261222162566511e-02,-3.997285649501126914e-02,6.353283866929596013e-02
-9.593399475196864867e-02,-3.026378189326334178e-02,1.457627245701764440e-01
-1.485204467943350148e-01,-1.685902018807474423e-01,1.188151019492555277e-01
5.855583079442945593e-02,6.104484982861176773e-02,2.797902726994691992e-03
-2.395356115458484661e-02,-9.858958096508806113e-02,-1.140640374624057596e-01
1.385146064875103222e-01,-2.403385251168517825e-02,-3.065639053002887013e-02
3.004041564532546338e-01,-3.323495895292142427e-02,-1.228479096391537628e-01
7.274167379979966375e-02,8.924695681615217461e-04,-4.261827939185720837e-02
-1.134456523578121906e-01,-1.558604389949834468e-01,-1.209268078541607394e-01
-3.967282626007306162e-02,1.191601107443441138e-01,9.280785465809487933e-02
3.151187401216520856e-01,-2.568042714807130741e-02,1.560868432473308011e-02
-1.562709180966432021e-01,-8.531338557150379420e-02,-3.965087485065838663e-02
-9.841051597714707555e-02,7.502186262261495431e-02,1.113319674039904145e-01
1.497277584217976965e-01,5.724982581877924304e-02,-1.614681254750256478e-01
7.610101238329240736e-02,-1.144929604355621883e-01,7.492767509729525433e-02
-4.168079966512110851e-02,2.679324128003902072e-01,8.821114906690145918e-02
-1.123280885031031906e-01,1.040035158977116111e-02,-6.928499180469409324e-02
-1.529836993260608735e-01,8.029160599568824219e-02,2.054892365258996212e-01
1.725691905720970476e-02,7.645673350924839240e-02,8.034067978226784590e-02
1.584703155673036212e-01,-7.653296611860155307e-02,-2.513984689790247848e-02
1.782052944018937546e-01,1.190375850964414672e-01,-1.308329661290940638e-01
1.354389965548623009e-01,-8.399140809535295821e-03,5.975806908207157168e-05
1.367533099000697305e-01,-6.809383030725704722e-02,-1.546892983295980462e-01
-3.120458812939522902e-02,6.736798436731350481e-02,-2.339628601999830962e-04
-1.901109351496832744e-01,9.482335030321412117e-02,2.376285950403490832e-03
6.021358351072012005e-02,-1.457807490929154959e-01,-5.467420008515569418e-02
1.186630265514424937e-01,2.036272987772314857e-01,-3.257239688845715853e-02
-1.366495055900940059e-01,-8.630071536741316940e-02,-1.918191167862237922e-01
1.820050897122223177e-01,3.708286381656294289e-02,-1.081123410084994935e-01
4.579138265901654126e-02,6.002839010474193826e-02,-1.159282949583658046e-01
2.883869914321767203e-01,-1.313474212218045112e-01,9.890244607478337890e-02
2.364103352666887398e-02,9.192563923618862765e-02,1.406576338270188464e-01
-1.003075720324787257e-01,-1.438531392374510151e-02,-1.554733334410464130e-01
9.594629137203365687e-02,1.152159580096872860e-01,1.013971046895708883e-01
1.047316430641128115e-01,-7.005239646523256369e-02,8.042471118191287308e-03
-9.053796581649251052e-02,-1.616825252414266431e-02,-1.337136072851479729e-01
1.454931402278319130e-01,5.766787398003504067e-02,-1.049620743661340005e-01
-7.144711022101615794e-02,-2.156805840527183105e-01,-6.810163128993589401e-03
1.976534180844687349e-01,1.933043146484335895e-01,-1.456273301880565418e-01
2.010171092972577039e-02,-5.151786307204257731e-02,-5.065447696216972967e-02
-2.468175063620945200e-02,6.144392576409384021e-02,-1.184415742991888620e-01
-3.933271162330702064e-01,-8.748531582364674208e-02,4.128933607767981337e-03
-3.922502883399828916e-02,3.903514801961466968e-02,2.377034690721560595e-01
-6.142108675136187523e-02,2.587214764833022373e-01,-8.629500468570662497e-02
-3.100107721417463130e-02,-1.258922062009634191e-01,4.923662472005070970e-03
-1.244471266688081806e-01,-1.143646830271233539e-01,1.251956838376508951e-01
-5.167652273587935302e-02,-2.348493594355131192e-02,-2.191261411836061823e-01
-9.860315267618257121e-03,1.655216475393800346e-01,-1.194328887075578882e-01
-2.974335656339550105e-01,-1.064282206648510531e-02,-2.594967702788013586e-01
-3.966633889440458575e-03,-1.363530854918271543e-02,-1.289936950778265423e-01
3.693897117996876034e-01,-2.281767948193098305e-01,-3.011261374855888490e-02
6.627919967336173834e-02,-5.667615379214760440e-02,4.144546423959009213e-02
1.482366097948425721e-01,-1.074097798155322359e-01,2.084762745404915296e-01
6.065465557949725056e-02,1.255250892044149601e-02,-1.810334436977587558e-01
-2.885254109955498469e-01,-8.339685117880846210e-02,1.707586790374929775e-01
1.476643930653810666e-01,-1.572735130491410838e-01,1.669297091252862353e-01
-8.642628007065970841e-02,-1.205468525056616752e-01,7.296151634654547691e-02
-3.959473666364043964e-02,-6.279416722153632890e-02,3.119219565973032141e-02
-6.923608138021669633e-02,1.914093389889562000e-02,-9.456541568334206685e-03
2.203695874338387588e-03,1.772781286498040787e-01,-1.191148253745474977e-01
-1.140546637923061102e-01,-2.880001778769651355e-01,-9.250228740689311890e-02
1.723452468874034083e-01,7.246325888012970784e-02,-2.884520361628128415e-01
-7.214066891714476792e-02,-6.874683864644963449e-02,-7.119706767907245555e-03
-1.227714749111090131e-01,-2.784211468365377015e-02,-5.388909335115325133e-02
4.165645688763294080e-02,3.786005982482466142e-02,6.441734828736775387e-02
4.538190349008374390e-03,2.765911407825284371e-02,7.440993879754408125e-02
2.162114027326873245e-01,8.096873373829815979e-02,4.836354702777049402e-02
-2.215873975696730155e-02,9.362204811187478659e-02,1.128979812742749445e-01
7.868490172289673013e-02,1.529467826079051671e-02,-6.257641615531445156e-02
1.044487421124311484e-02,1.649400928857083087e-02,-1.999979829229680539e-01
1.994143674701777044e-02,-1.481035242771557014e-01,-1.588846965652624954e-01
-2.840052776008977209e-01,9.903582107857026445e-03,-1.056054641527955432e-02
-2.409790757952267326e-01,8.440062601067964410e-02,-1.169506099849486613e-01
2.470452150376130085e-01,4.207351418536117021e-02,1.950883916335406643e-01
6.340957966713697824e-02,-8.715292631666787804e-02,4.507086373692552154e-03
-5.865593266118104138e-02,1.987619305185095164e-01,2.065318727949550792e-01
-3.971689504392935527e-02,-1.432592464282919087e-01,-1.580692719769918597e-01
-1.287099582207736070e-01,8.921767983106364264e-02,-9.810619628562534944e-02
-8.111868825226545288e-02,8.873067426031470972e-02,1.079774699325246612e-01
-5.449311580463288285e-02,-1.796484111874269499e-02,-1.543329873223789339e-01
-3.895253554470451407e-02,-2.864685376377639203e-01,-1.275511319201845239e-01
-7.128566216980649836e-03,2.121238064353132557e-01,1.108426451092808518e-01
1.061095793124219866e-01,-2.916879167324614719e-01,4.245050393993878013e-02
1.184358698402803861e-01,1.097322750250472462e-01,4.010480647331990389e-03
1.160909105109906719e-01,-1.038345854221448261e-01,-1.060525798417752824e-01
-2.185139660099618200e-02,2.000361118943132580e-02,-7.840524544944756091e-02
4.727395184876903578e-02,-1.542821535715975523e-01,3.441839123831692826e-02
1.930763558012907333e-01,1.820075655182105123e-01,-4.107508495386086311e-02
-5.978557720304223180e-03,3.007230943928287242e-02,7.394513918404385655e-02
-7.526718955380999089e-03,2.189786472276780138e-01,1.401130309050790668e-01
1.464213063018360017e-01,7.462264686474581743e-02,1.564389294537048836e-01
-1.809851503454528721e-01,-4.091013056581913748e-02,4.325232141948432210e-03
4.097495360139959131e-02,-1.644266697914349012e-02,-1.690377274756344195e-01
1.260577540606872549e-01,2.113533465584170046e-01,2.482915988447118028e-01
1.451475530861388030e-01,3.863912101593695164e-02,-1.519451320208848322e-01
-8.485233266474614955e-02,7.996375351050941105e-02,-4.590033285571809563e-02
1.410239945083838729e-02,7.059004286773414016e-02,4.113973411280107996e-03
2.132975266883880075e-03,-3.133278714605137322e-02,-1.293921754666493285e-01
-1.059972517793167229e-01,1.461472213032122547e-01,1.119265111897881776e-02
-5.038152578342010302e-02,4.309990428731531181e-02,1.481863646543205293e-01
1.162194310773732586e-01,-1.002959772828348889e-01,4.394839888754340645e-02
-5.247833174561996467e-02,-9.374253266029200504e-02,1.108971450759547450e-01
-1.829073581760814193e-01,-1.140013299516337841e-01,5.415753216897748606e-02
9.136990099420862210e-02,-1.082180073934770753e-01,-1.996695373744717117e-01
-1.306809907209415256e-01,1.242888246555190895e-01,-1.676374557319593450e-01
1.389664280044569135e-02,-3.496750936836137136e-01,-1.348131929823430664e-01
2.575026331168366323e-01,-1.509429479967054899e-01,-2.377212285723767984e-02
9.972560891944130812e-02,3.991167419378693557e-03,-3.173670509475842727e-02
6.918736608895957596e-02,8.671164552149361257e-03,-1.063918062026632944e-02
1.595888836833793956e-01,-2.576921858575934379e-02,-5.894419272600968929e-02
-1.114825314109977594e-01,-4.265054275923370330e-02,1.145442009976317260e-01
8.758550956911144436e-02,-1.551971423361080682e-01,8.974005062122461518e-02
-2.760704358948228299e-01,1.745442632495164681e-01,1.115024739801456499e-01
1.491594963603319335e-01,-8.812461073472066704e-04,1.401047290374640153e-01
2.290998269008255248e-02,-1.323542672194011616e-01,-3.732371954813101106e-02
2.913607612268869634e-02,-9.001097321237322424e-02,-6.192447469304402513e-02
-2.733715380325776791e-03,-1.151682430537217111e-01,4.979113109425454403e-02
1.290085375752737240e-01,1.335311118039254341e-01,1.173755707324548175e-01
-7.079507460302912614e-02,-6.557768236443294908e-03,-1.027006158858616708e-01
1.418801229114539098e-01,-5.105905710737368430e-02,-4.764313147880702703e-02
1.144022297743452349e-01,1.131686544282926726e-01,-2.338396680959157342e-02
1.180813403789732902e-01,-5.314254243441569880e-02,7.228541845869407290e-02
4.452961286536082919e-01,2.756321316469743099e-01,5.048228117330549880e-02
1.277370598158999483e-02,9.562685329470999029e-02,-4.011833458941390512e-02
3.773344082041220349e-02,-9.934801931240754003e-02,4.537737842718170961e-02
-2.100028100635066841e-01,1.308391657547652853e-01,5.377445777398904420e-02
-1.536995317922695281e-01,-9.552600227434461522e-02,1.244343222128534501e-03
4.451155372966632967e-02,6.759649060185617120e-02,-7.451590747546098931e-03
-7.265102068687329107e-02,-2.168358662463428232e-01,8.382460316408761603e-02
6.427233225235352843e-02,-1.432323724077338122e-02,5.722974373039808882e-02
1.842744424980133633e-01,4.008289704616847804e-02,-6.873170574672289590e-02
1.865939761293913535e-01,3.623326651547591898e-02,-4.543752165555867140e-02
1.674253787382475600e-01,8.799928158252323662e-02,1.032409354607466412e-01
1.694287137491654882e-01,-1.390614224458760761e-01,-3.796865494608644975e-02
4.060234378166423935e-02,1.059173451599457333e-01,-1.897275053058223582e-01
-5.082155304585581762e-02,-2.066926552019255625e-01,-2.668197696316825657e-02
7.899634759200246936e-02,2.387779002975798370e-02,2.125561751985748926e-01
3.156953603822506560e-01,2.643378410696204939e-01,-2.584995001825509675e-01
5.211907835050296617e-02,6.051522951429649799e-02,2.151574185661538074e-01
1.420906335593781766e-01,7.173967037380116207e-02,-4.798381023748767016e-02
-1.611726407800418703e-01,7.693666277266654474e-02,-1.441934095058444443e-01
-7.365550250986591108e-02,7.881253962032236382e-03,-9.091966973729004309e-02
-1.129792126619139341e-03,-1.944610648069666492e-01,1.658947984591362945e-01
-7.779232979273825732e-02,-2.508281889351217375e-02,4.005841814029337949e-02
-1.936645550954299855e-01,1.240327633244086292e-01,-1.896815738577947372e-02
1.652986363000580675e-02,-2.167414195382516839e-01,8.717943542422315617e-02
-1.471811948364546985e-01,-7.855516327038138125e-02,4.812496505215957399e-02
-7.184228308068718594e-02,-7.009897415279570110e-02,1.204886260769293116e-01
2.723015717078576276e-03,-5.692563235613164185e-02,-2.406756275521470811e-01
1.121835398117311811e-01,1.333136455280193623e-02,5.910131480547736044e-02
1.222811548087869987e-01,-9.587180178540667674e-02,-2.366627729318883724e-02
-7.162772654476967649e-02,-5.949580347419455156e-02,1.889984628187701410e-01
-1.552576864473768359e-01,2.344164533231223591e-01,1.634167187819757783e-01
9.574226086590299084e-03,5.987262394837673807e-02,-1.657424481725505994e-01
6.143003029095604056e-02,-1.963474258942951023e-01,1.141376827942390711e-02
4.971372989153423350e-02,-6.625972352654067865e-02,8.840152538045074199e-03
-3.058267510838940523e-02,9.751702869152513442e-02,-1.508784215574382644e-02
-8.166479378443645964e-02,-1.189957448006762758e-01,6.809675848299348577e-02
-1.999255374013799713e-01,-4.911835080028898598e-02,1.729893987695144963e-01
-8.733666573442336323e-02,-1.433904460961284433e-01,2.930561853472495731e-02
1.021715261975954248e-03,3.114244395282761771e-02,-8.842199835422615006e-02
3.159826454790136407e-02,5.382784579343950770e-02,2.873962894300883045e-02
-4.318606008324540196e-02,-9.842142716753751741e-02,5.877065082080541736e-02
-8.006124292224045189e-03,8.108514802753301332e-02,-2.123630136130499890e-02
-9.079117157636605595e-02,1.646059535586933964e-01,1.938662333605935539e-01
3.775790530249447524e-02,1.490221847037273388e-02,4.496304591992374144e-02
1.112577828960701308e-03,1.966989110759736203e-01,1.964781678475793769e-02
8.418093836593938672e-02,1.508362020571599182e-01,-3.587883054525830423e-02
1.597605293074069732e-01,7.207425462264713256e-02,-4.454991197457323915e-02
-6.987624595145547346e-02,6.586694593295792932e-02,7.203014135126444006e-02
1.796313914187087695e-03,8.174555734138327923e-02,-9.313139365815112369e-02
-1.289333806318941622e-01,-1.310809511797201010e-01,-1.379967605225258520e-01
3.778957471203142626e-02,1.337390232595238315e-01,-5.143110792867260084e-02
2.356504739770151971e-02,1.363851094732321245e-02,-8.703123829748841966e-02
6.414137119787388652e-02,-7.713104841369097797e-02,1.619781699480938586e-01
-1.095565581081847512e-01,-2.301379662364128748e-02,1.142116253254565061e-01
1.096833264014251963e-01,-8.221407098633712329e-02,4.448178687630002098e-02
-1.110397902720028779e-01,-1.730039871068010104e-01,-3.154235507202600708e-01
-1.299500156341775459e-01,2.559162465185981228e-01,-4.845783593783208748e-02
-4.244704173123019578e-03,8.047908988491690729e-02,-5.118604985965426873e-02
9.141936563652440506e-03,1.442657738860952943e-01,-4.621891459409933900e-02
-1.776694617654276873e-02,-5.084092040553720576e-02,-1.481942706410702415e-01
-2.128270118733907590e-02,-7.979289038950773683e-02,2.087482491135012608e-01
-5.849035682979841777e-02,2.610527086913770889e-01,3.090336867282804101e-01
-2.853825461498271654e-02,-9.271909795783141173e-02,1.801352354777489562e-01
1.325571152161063304e-01,4.815071913495280742e-02,7.496616010775945804e-02
1.186285725367292737e-01,3.488069960483875659e-02,-1.121996019206256273e-01
6.631669100384482429e-02,2.325326470738614537e-02,-3.603092656087143741e-02
-3.146440255754103799e-01,9.190076801213759028e-02,-1.223178209699325447e-01
-9.233232105677810497e-02,1.535089535654687587e-01,-2.361105993248480139e-01
4.269405236211993443e-02,8.091599132857359156e-02,-7.190744131412121765e-02
6.073601037484421816e-02,-2.293934300805385573e-01,-7.967708278574012204e-02
-5.089021634314331438e-02,1.633221822361368702e-01,-1.344045214846743830e-01
-3.725388850712240546e-02,-5.835898132776437541e-02,-1.510393217742327099e-01
9.380787035508789118e-02,4.783829582047292861e-02,-2.086442612346522119e-01
1.116101743476701214e-01,-1.570456467435683498e-02,-2.506029549523317371e-02
6.332570822344481265e-02,1.622466600926502633e-01,7.991965614210965255e-03
-2.657316119947699673e-01,-8.434909447838685737e-02,4.382708255650447776e-02
-2.747723590812228833e-02,-1.396740444231343026e-01,8.360691882148726939e-02
-4.760068010633713639e-03,-7.419643196775974059e-02,-1.303675889062814452e-01
-6.867053153461924464e-02,-1.749760204364670113e-01,9.208992704924542916e-02
9.849863591493400461e-02,-3.579044582272566943e-02,-8.998971925701225449e-02
5.566764117766335312e-02,-2.092583696191491899e-02,-2.146804469401324134e-01
-9.371380769680039136e-02,1.274545599130885720e-01,-6.147231734223414928e-02
1.351586934869951628e-01,1.638462366627896072e-01,2.959871759343853936e-01
-9.360237084878055003e-02,2.906751577543908310e-02,1.426887391365233137e-03
-2.541843027621814091e-02,-1.894999783536666371e-01,-1.021483974187235681e-02
2.350015388503834141e-03,1.454670308346072416e-01,-1.103155661951194383e-01
6.625925943722627345e-03,2.901844519484174031e-02,-9.134461858811050716e-02
4.369822682504622031e-03,-1.275094086412761063e-01,2.372363629130728180e-01
1.220954266564024532e-01,1.592537917506958722e-01,1.135186113041222467e-01
2.939572639864830861e-01,-3.721646744672707507e-02,-9.823968466108071174e-02
2.195441387839619160e-02,1.401573805670623951e-01,-1.226926555872948632e-01
1.217533603223619754e-01,1.293975264950551415e-02,1.168790263197114071e-01
-1.562690855689210512e-01,2.963365155206136234e-02,8.275611749332358047e-02
-7.161609499508366297e-03,8.096657569379379915e-02,-2.932516010340394455e-02
1.094708964129243872e-01,-9.882942125827295921e-02,1.699774074114630551e-01
1.960935253993945915e-01,1.145423732429555752e-01,1.290019167864253358e-01
4.908390764383216420e-02,-9.449593902022782044e-02,-1.402315406478440996e-01
1.241074276571959428e-01,1.039587217711572809e-01,-6.746320951417673906e-02
-2.720032878710418323e-01,-3.318198859930566319e-02,-1.070933466932520450e-01
3.203976761943480578e-02,-7.655589140778924773e-02,-2.138136445422945953e-01
1.138365658793889139e-03,-1.223800730695212974e-01,3.725974822626625105e-02
1.306067243760726249e-01,-1.013453704833450209e-01,-2.770605389277205344e-01
5.204907604504946904e-03,2.195244253168201001e-02,-9.579012520304008849e-02
4.271022741821676322e-02,7.785797165168364953e-02,1.604332700756455621e-02
-5.028923916062384702e-02,1.273346127343054530e-02,-4.106438554453763212e-02
-1.000829840769942025e-01,6.024517756708401561e-02,-1.040727092470963150e-01
1.648955015312023875e-01,2.090847425249418023e-01,4.670500287624661240e-02
6.752129350302024657e-02,-1.223567280728734552e-01,7.398173322746473719e-03
-1.697848497578628157e-01,-8.316442627593946535e-02,-6.010148716352991388e-02
-7.821950250866807619e-02,-6.797156944467613870e-02,1.122050224883185121e-01
1.980062268125867275e-01,-1.556092289309932153e-01,-7.913982428072882658e-02
-6.156476331647067757e-02,2.226314710075560921e-01,1.337112779150788355e-01
-2.898756245773917786e-02,-1.006058491783838049e-01,7.164681404936239228e-02
1.771315664100266696e-01,2.950361093893563713e-01,-2.549166520078350456e-02
-4.834225729626045326e-02,6.787722615221023804e-03,-1.045621432119277694e-03
-1.943565245736585817e-02,-7.736935444810794094e-02,-3.119544301402041374e-04
1.096321364670650722e-01,3.474357191412218993e-01,-4.951145284968241217e-02
7.707986473436781102e-03,-2.918127717154020764e-02,-6.096397092042916965e-02
1.051966077989387183e-01,-2.387978059309248668e-01,-3.074618276236466309e-03
-8.154771543038778769e-02,-2.297323930986937268e-02,2.287089240328794015e-01
5.762524921867720473e-02,7.927651303930296697e-03,7.424629359330381373e-02
-6.499764575186961491e-02,8.544164610172763630e-02,-1.248174690622102373e-02
4.709777094336268025e-03,-5.563910976099534222e-02,1.721680833912562492e-01
-1.369505125039075788e-01,-1.890888880060499488e-01,1.795713376370082145e-02
3.935165689001294403e-02,-5.841940362081549099e-02,-2.145765098484014866e-01
-1.875479778178110735e-01,-3.756271219469481393e-02,1.804061703178896914e-01
-3.666190533258347622e-02,-1.163114955278529289e-01,-1.953428984254173065e-02
1.877480975201710756e-01,5.612861004291365419e-02,-6.700914051860842879e-02
-2.058078867928229694e-01,-2.017605706091804840e-01,1.663803892332797046e-02
1.408766091052990055e-01,-7.296857598295315717e-02,-2.933851379948041252e-02
-1.613374067624524510e-01,2.634129184039483151e-01,-7.085318755538995428e-02
-5.330744882308599553e-02,-9.076224421065197390e-03,1.462590122722028096e-01
-5.141909105904420713e-02,2.443272644816075478e-01,5.363593636225050948e-02
-1.390398706443463916e-01,2.541527220517951213e-01,-2.226738719369001848e-02
-1.999266753976775279e-01,9.765097753205111142e-02,-1.330008332584942665e-01
6.647571040635529005e-02,2.030413733383675257e-01,3.164349086656711302e-02
2.445967691134485339e-02,-3.715428667323032730e-02,-1.384037031824238671e-02
3.198471583841036026e-01,-7.376816237447399172e-02,4.494830017673821787e-02
-9.983230547296553792e-02,-9.946099058839530382e-02,1.339865773576197627e-01
2.207465499381366381e-01,9.234736497249801390e-02,-1.943240135385789491e-01
-9.512643001351166194e-02,4.274395895198774761e-03,-2.760138389329525599e-01
1.217326866767111659e-01,-1.695404091626589310e-02,1.062882350826067496e-01
1.077343996463911158e-01,3.094075223361417853e-02,7.679092063163629744e-02
1.732643594851896729e-01,-2.071541444879469729e-01,2.124951222205971602e-02
-7.538897819318840510e-02,-9.205222436255215690e-02,1.639398443954338258e-01
-3.463846111228064111e-03,-4.024490008552266546e-02,-1.017721872035396852e-01
1.689565729921023163e-01,-2.579009028651870275e-02,7.119571223382167857e-02
-1.806886671266661956e-02,7.500275310477333424e-02,-8.025031120824905814e-03
-5.983834051263307863e-02,4.336706104396295669e-02,-9.531772649854616808e-02
-1.763884353519848680e-01,5.382710539498013896e-02,3.003332934766447804e-02
-1.767643903791183135e-01,4.622909900898197755e-02,1.665829976673126045e-01
-3.033126654614813969e-02,1.747856819378154972e-02,1.191869814430068092e-01
8.278647933268262760e-02,-3.968556521695480038e-02,1.295313580001449527e-01
3.740548820431073562e-02,-9.984520272508676242e-02,8.920479027962244234e-02
-1.685106475066278087e-02,-1.212162014172442626e-01,-7.105762492841491418e-02
-4.321177482395502367e-02,-1.471445027522692850e-01,1.358017770501494248e-01
-1.184162141587204592e-01,4.032422311695857409e-03,-2.514992902592246005e-02
3.612033123380475712e-03,-8.787874789403987696e-02,-6.896609951433331498e-02
4.727568781228855960e-02,3.232032864130600976e-03,-1.812821580132778498e-01
-8.079265170946908770e-02,5.874142216408758527e-02,-9.931745906141967173e-02
-5.636057188901690690e-02,1.192894435776000323e-01,1.463575842216990885e-01
2.533732645809325112e-01,-2.126344498019805407e-02,1.934996542047497659e-01
-1.402100575881978783e-01,3.857087455201554937e-02,8.171039321022828539e-02
-1.579541707987065224e-01,-5.814978862968379902e-02,5.616249545207221971e-02
-1.972675471452753626e-01,-2.642539788213296159e-01,-1.503508382180166192e-01
3.315193117524358607e-02,2.242788148350529365e-01,3.301431788271480539e-01
2.776321998127619928e-01,1.672595140687586357e-01,1.264690621805370507e-01
-6.472543951563352455e-05,4.388201148045878068e-03,-1.321966467650973268e-02
4.884456631167288093e-02,5.727452144060407591e-02,4.905102976258529646e-02
1.464541021846088864e-01,6.980511019225914271e-02,1.624774864864299562e-01
-7.045802271102448444e-02,-5.867049325937336718e-02,1.083922563046688242e-01
-2.656497539214844328e-02,-1.552284027527149890e-01,1.808121746450487011e-01
2.267230552253079179e-01,-1.460294294222144185e-01,-2.821674517790389025e-01
3.044401495605318919e-01,-2.454407831645368659e-02,8.807715099899628142e-02
1.329857679452382258e-01,1.104151681003615916e-02,9.943345876442702402e-02
-1.183344623909615562e-01,9.651166864673041412e-02,-1.432346210258795827e-01
-1.873658201337721207e-01,8.909455725660840597e-02,-2.094306872393382826e-02
-8.047048526434553983e-02,1.863469246174422334e-01,4.406545766885571098e-03
5.680035596147666593e-02,1.880538498882673437e-01,-9.001523690614100792e-02
6.151877932047836173e-02,1.140151301012622652e-02,-1.386428350364622142e-01
1.724271664223512440e-02,4.176611987652885383e-02,-9.677063801399193865e-02
1.659707254478711980e-01,1.619293693236896481e-02,-6.428347053524711974e-02
6.411759132670685757e-02,-1.357302199493499485e-02,-1.470374529707802191e-01
2.521210783205213857e-01,-1.351446598870063021e-01,1.570652476721723090e-01
3.250580911859446420e-02,1.676699200862817596e-01,3.342933662474693035e-01
