accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.005183561701026174e-03,3.347612442516038379e-03,-9.799134074072453515e+00
-1.114618511325163840e-02,-7.522463822516724935e-03,-9.791119063254932087e+00
6.557702655224024665e-03,-1.993467557376995321e-03,-9.803266467390530536e+00
4.537281512679521012e-03,7.337460963827523511e-03,-9.783018669638250842e+00
1.724761644611260206e-02,-3.010656046563637937e-03,-9.777606168520282637e+00
-1.095475857607408794e-02,4.133268174445665216e-03,-9.795322853114209138e+00
3.583621548957615418e-03,1.420757120562754581e-03,-9.794368215627349272e+00
-7.023949596944967884e-04,2.190671352685875581e-02,-9.805477376118421518e+00
-1.744278634141583576e-03,1.129410580794662977e-03,-9.803911457081442293e+00
3.664145486508053624e-03,1.322002913182966123e-02,-9.796148536340062662e+00
-2.104370357985762933e-03,9.387433166883564842e-03,-9.800485508429206405e+00
3.804764147116309995e-03,7.813398791888463701e-03,-9.797986621057980017e+00
-7.883625967086531090e-04,3.323922748221087072e-03,-9.791961074350735927e+00
-7.084952804388484036e-03,5.973050830395756211e-03,-9.789179356989206937e+00
-1.260366800188982526e-02,-5.557678645125712323e-03,-9.811937657532016743e+00
1.967927463467291499e-02,5.969478178195532399e-03,-9.811408196588491393e+00
4.200447240669392783e-03,5.878027383593487781e-03,-9.793844831634435977e+00
1.900780266897754683e-03,-6.722905891457791640e-03,-9.810061748662809222e+00
-8.913655583090646442e-03,-8.647010180058707640e-03,-9.793028361615842670e+00
-1.649054730923705039e-02,1.027725476209880723e-02,-9.772527468719310662e+00
7.111885794484014249e-03,1.135933315444625363e-02,-9.787446497136222945e+00
-7.122318751185109653e-03,-1.260950577513064979e-03,-9.784274692723023747e+00
-4.382159464718487704e-03,-6.271860495679720121e-03,-9.797218239913675575e+00
1.534459109508554825e-02,-6.198514309137229290e-03,-9.799156706379692494e+00
4.479970074823325273e-03,4.074689004977402433e-03,-9.789962405075923968e+00
-6.895263928432343809e-04,-4.470501708377515489e-03,-9.781807557732095759e+00
-1.023364004373563535e-02,9.223984695126606626e-03,-9.793253299474550033e+00
2.298315768369737621e-03,1.296248498643220309e-02,-9.788704452346239648e+00
3.141533080351315184e-03,-1.929694731073227504e-02,-9.791323881030484344e+00
-3.710082595209337076e-03,2.104595883069499199e-02,-9.788886366908460701e+00
-7.416762940196403725e-03,-6.909705959384474135e-03,-9.790829283190490173e+00
4.352177703795462489e-03,9.531557601067959908e-04,-9.807895451955968014e+00
-8.639452014108834916e-04,-4.052951134801122471e-03,-9.807814607688026598e+00
1.281993277835567248e-02,8.786165290657774185e-03,-9.806430636964229564e+00
-4.562645102127084289e-03,-2.360260971877168462e-03,-9.788122841737404656e+00
-1.505211651452591530e-03,2.709310683598174958e-03,-9.805630713331757065e+00
1.213513910942123561e-02,1.039646360249537119e-02,-9.794661815931730686e+00
6.056297857911005673e-03,-3.177443010070856323e-03,-9.791115899609694750e+00
-3.381497232813024086e-05,5.294454486842152183e-03,-9.803578387061868682e+00
1.892993804124751527e-03,5.112689693738396712e-03,-9.788034117612006924e+00
-1.345211984101859874e-02,-2.447757001152340000e-03,-9.795869685094126922e+00
-3.280301244035794400e-03,-4.030470809682823799e-03,-9.788405602368936087e+00
-4.709231333985658928e-03,-1.098923228197981605e-02,-9.802022215752405288e+00
7.207958630051907768e-03,6.115394883151400660e-03,-9.795873284771225542e+00
3.862888280383958758e-03,-6.038461342975291572e-03,-9.791912984117571384e+00
8.562437520155032761e-03,-8.033298117579691991e-03,-9.790387657997925430e+00
-1.960992036423725784e-02,-6.459284264281917563e-03,-9.804688871726721544e+00
-3.811657169778018012e-03,-1.369148218092592316e-02,-9.788538667219217615e+00
5.590885452313818643e-03,-8.598807008885911082e-03,-9.794189560729176236e+00
9.049477044535847448e-03,-2.303673736792100643e-04,-9.795456194901984048e+00
4.727184510885785659e-03,1.979367351082499810e-02,-9.786628537121114135e+00
-1.288024309672247854e-02,2.813282917389264663e-03,-9.795095072505629830e+00
-4.817136001016945716e-03,7.244993334236671245e-03,-9.801623863548403648e+00
-7.246429002593036874e-04,-1.017472036434924516e-02,-9.809347077066298937e+00
1.296637806735691234e-02,5.177460048482886157e-03,-9.803988884165908857e+00
1.889375530021159336e-02,-3.721184691328046669e-03,-9.804951241203983869e+00
-2.448212516913986832e-03,6.495655722083790683e-03,-9.785342201941567453e+00
2.706656044255986888e-03,8.508827590238750294e-03,-9.785251782807776522e+00
-6.818306453533195914e-03,-6.380007126556521378e-03,-9.790687498898652308e+00
1.047077628760329296e-02,-2.050366130983290267e-03,-9.789388920184940446e+00
-5.449850785730287264e-03,2.234898262771415223e-03,-9.805545265575684510e+00
1.436369920996010633e-03,2.158392724744731539e-03,-9.786868237512909019e+00
-6.897146335527360936e-03,-1.808641601484312772e-02,-9.805373094973383274e+00
-1.072815168410526550e-02,5.728327495391978596e-04,-9.799219223431439474e+00
1.216681684347448514e-02,3.265122109167096880e-03,-9.796793457313969000e+00
-3.412368171050263188e-03,2.719912714348504722e-04,-9.800619643008054993e+00
-1.463487596388228593e-03,7.442569557179872994e-03,-9.794423867221128788e+00
-9.789059547167204903e-03,3.981849431897663445e-03,-9.801675754068217117e+00
-2.604541574222817230e-04,2.387934849481832510e-03,-9.785289485061815284e+00
3.713559628410755247e-03,5.112429104190765322e-03,-9.799052310230370821e+00
-1.184074153642503818e-02,-1.104257543356626601e-03,-9.800046218116252206e+00
-2.028949682749092882e-03,-4.411184061207736214e-03,-9.783574663316796816e+00
-5.710162153326675321e-04,-9.930631059492022947e-03,-9.803820879461850879e+00
1.380592111818999129e-02,-1.082425477133813242e-02,-9.786887234136104396e+00
-5.756847833375954016e-03,3.194335485416373733e-03,-9.794395773385375037e+00
2.194717964450709421e-02,-7.491368215009260381e-03,-9.797179557781804604e+00
-8.349936554634547134e-03,-1.689522720746753845e-02,-9.800746204259944250e+00
7.522573209740583688e-03,-8.493841437387846666e-03,-9.797336124295114246e+00
-8.407726287683540967e-03,7.039075304697556788e-03,-9.796666895177470025e+00
-2.043722952218752619e-03,4.157768250253833335e-03,-9.795039189369568078e+00
6.362863379383945986e-03,7.274282653564093440e-03,-9.797283323907707953e+00
-1.327774271016271372e-03,5.643044544323206138e-03,-9.798179821392638544e+00
-1.212239346928630727e-03,6.826851861881866324e-03,-9.778258729690938011e+00
-2.407268775969054805e-03,-1.251897880414971475e-03,-9.798344792887897725e+00
-3.552846492635226578e-03,1.248489253408612519e-02,-9.797861032993923303e+00
-1.334392110194697334e-03,4.649440339045371115e-03,-9.794889764497357376e+00
1.279999103939412353e-02,-2.673880163916140217e-03,-9.801375967182970328e+00
-1.132871738936886037e-02,4.472568014112796551e-03,-9.799970626560417841e+00
-8.194433898854672216e-04,6.885358142013075188e-03,-9.798260886573142869e+00
-1.529617635777677292e-03,2.881599616417538506e-02,-9.777849155686464400e+00
8.128376808595405567e-03,-1.575908402937341996e-02,-9.799264187538303972e+00
1.059891416794100406e-02,1.365545797722300322e-02,-9.791557959757087204e+00
1.909582107726407385e-05,1.692684399525433078e-02,-9.791949814823896148e+00
-2.348577970609105371e-03,9.350046125764049877e-04,-9.804705014265550744e+00
-5.335743953284901968e-03,4.232510570623833866e-03,-9.791162475035681823e+00
9.159089101833569821e-03,-1.825222465407519098e-04,-9.792415988818094164e+00
1.094378423435742043e-02,5.772735609596569596e-03,-9.796213452038324832e+00
8.636194347772111271e-03,-1.236134358917012708e-03,-9.787893769251327925e+00
6.096635591038646398e-04,1.709904120696582874e-03,-9.787099531075146075e+00
-7.455383837721540896e-03,-2.915925147536765124e-03,-9.791922556890286344e+00
3.210111601120159593e-03,2.731404843569197778e-03,-9.805543105247775060e+00
-1.432974816061371830e-02,8.820068280162230573e-03,-9.799219932770942165e+00
-2.044885126964227518e-03,-1.901215210688668097e-02,-9.794919581617925530e+00
5.119779572159194672e-03,1.739976508302445643e-02,-9.792693658742816609e+00
1.427763550280742710e-03,-6.338317144049514934e-03,-9.805904711582336120e+00
-1.927612774917141728e-03,-4.256680233595095189e-03,-9.796157257949994701e+00
1.505440262025846366e-03,-2.782430937607227768e-03,-9.787671841717084931e+00
-3.033612864153930472e-03,3.101065935128408807e-03,-9.805206341200234377e+00
1.866757559934953577e-03,3.405809937770660264e-03,-9.794286530387863010e+00
-4.444952502740965455e-03,1.260287718104627190e-02,-9.787275949069130121e+00
1.566406774530667428e-02,6.421031526622979387e-03,-9.801064886253611164e+00
-1.894774736859296954e-02,-1.656056777404183236e-02,-9.782284038496538159e+00
-8.487934303807027209e-03,-7.837235085964084280e-04,-9.798924320812243849e+00
-1.135346273015826538e-02,5.309014699812181215e-03,-9.793264057324060801e+00
2.290517780203537353e-04,-3.587124843386726037e-03,-9.803511305179062774e+00
1.269338408683126900e-03,4.273187808845084132e-03,-9.784143764026072887e+00
6.924737665367567720e-03,-5.581475391265243099e-03,-9.804605695877809168e+00
-8.696802464637249253e-05,-1.928343098820523363e-02,-9.800703053400591003e+00
5.655609529142080656e-03,1.001738482640724889e-02,-9.792873299096953588e+00
1.835027779629988748e-03,-3.455392365466928260e-03,-9.776684123157060924e+00
-7.330355366572497387e-03,-3.571983935641714642e-03,-9.788301807074747174e+00
-2.850579270368107723e-02,5.710969358856950867e-03,-9.800850217319251101e+00
-3.281283126354729920e-03,3.405013934904768322e-03,-9.782848244896525713e+00
5.522535755043615595e-03,5.996632018655798264e-03,-9.800488924349616937e+00
-4.440104584801656158e-03,9.538516194047570035e-03,-9.802938520439054670e+00
-6.302242088055675165e-03,-3.387636603319285448e-03,-9.804182074185744611e+00
-6.919027983269549886e-04,-4.494651323876883327e-03,-9.799168283961590120e+00
1.073235670478949778e-03,4.523318487967437421e-03,-9.804422779522266040e+00
-3.517243120287207904e-03,-6.282722809764594053e-03,-9.794318627026180835e+00
-5.645042816648323906e-03,1.543771355167650270e-03,-9.802040694217634353e+00
-1.834026188870529562e-03,1.715865888794869312e-03,-9.782182169987997611e+00
-5.379911953618041328e-04,-1.000783094481073714e-02,-9.782305225625679057e+00
1.118829899644027334e-02,-4.044407336391668290e-04,-9.783170820810587642e+00
-1.408242112090887788e-02,6.582664383612298400e-03,-9.806915015120877044e+00
3.730625076514615173e-04,4.493138142637460690e-03,-9.800486665141534104e+00
3.754362929247023750e-03,-1.030490631990810084e-02,-9.794455044335274252e+00
-8.052271160262650107e-03,1.127945584170143021e-03,-9.812636822785941959e+00
3.795162568903959026e-03,1.663552142419657404e-02,-9.806010875743604416e+00
-2.427059754983456122e-02,3.399136493336009281e-03,-9.788734856746676982e+00
1.295242644754595815e-02,7.682633437394155961e-03,-9.791307023147282962e+00
-7.385568147004946751e-03,-5.110688524162719688e-03,-9.804223949255275627e+00
1.591056516332847032e-02,5.793540457868178069e-03,-9.787239221661515387e+00
-4.733579803484055243e-03,-1.631553462971268307e-03,-9.774302417578185853e+00
-5.502711425284776553e-03,8.562647886969084604e-03,-9.769720645813034565e+00
-5.701061501361681660e-03,-1.031850912274213765e-02,-9.801749716475638863e+00
-9.720322172135463859e-03,2.247548691452874378e-02,-9.790867904820546030e+00
1.742630863517815416e-03,-1.560637472244085638e-02,-9.786128451184016086e+00
-2.286155429342020488e-03,1.167916165911443878e-02,-9.814527381081257218e+00
-1.291171692575584801e-03,-4.919936168352697856e-03,-9.795854323265658081e+00
8.930941210106478840e-05,4.370251407101368585e-03,-9.802182313832046745e+00
1.355880201621597128e-02,-8.159206874067544482e-03,-9.788111579296904452e+00
-1.151545881688058304e-04,1.766968817362983557e-03,-9.806605238637512656e+00
-1.734052908043323335e-02,5.914701115186416468e-03,-9.806957696864703422e+00
8.502893203845457090e-03,6.809096692363869954e-03,-9.805054392783222994e+00
-3.549968472017700667e-03,1.255688933015118970e-03,-9.789550053951485253e+00
1.224997108414414664e-02,6.364476444673931345e-03,-9.792266968355093582e+00
-1.164972344669355092e-02,1.939887431877864582e-03,-9.791153154450164209e+00
-7.066076194722731123e-03,2.108044384018103665e-02,-9.786155708865429403e+00
-7.050014769742121885e-03,1.619005001675082392e-02,-9.791996577715167405e+00
-7.292576017964879850e-03,3.483655697362760418e-03,-9.774518771397250561e+00
7.936941735847807475e-03,-8.176885635852971027e-03,-9.794974124553496253e+00
2.944142496802662230e-03,1.302773626943645388e-02,-9.788366283008011592e+00
1.078859617934482124e-02,-4.640873076236512115e-03,-9.790257638681994834e+00
1.419406721241101140e-03,7.186490438914241996e-03,-9.799819228239952551e+00
-6.006757587188207501e-03,7.626346226302312820e-03,-9.788491079780744286e+00
4.004759509994220562e-03,2.367463449408812020e-03,-9.804038401114016921e+00
4.076607186793169794e-03,-1.186012827582141015e-03,-9.800988819126928320e+00
-3.091842180129180696e-03,4.788582922236155059e-03,-9.799143748655421149e+00
1.296946916850627053e-02,6.471566702594947927e-04,-9.780849009314259490e+00
3.251808404662812936e-03,1.406390591379754092e-02,-9.794590493041562596e+00
-5.266119910106346717e-03,-4.425701055710972928e-03,-9.803566424372931465e+00
-6.595259350862005265e-03,-2.460163933148825505e-02,-9.794493184860366242e+00
-2.141024348796260589e-03,9.816993670672914327e-03,-9.793548672641422925e+00
2.202345440684159820e-03,-6.954405662602029109e-03,-9.792221462956117506e+00
5.778215858759735805e-03,-1.654201356067936963e-03,-9.799939898578767128e+00
-3.159944262474077663e-03,-1.391518842808728978e-02,-9.790865138946296398e+00
5.197022087001491875e-03,-1.350261413401532794e-02,-9.781813695525750418e+00
-1.079546470453111168e-02,2.454834270978279234e-04,-9.797601153721348766e+00
4.396531540449549226e-03,7.385356413603914177e-03,-9.789846067505747484e+00
9.556581446512226255e-03,6.875756932803876904e-03,-9.796548674854577143e+00
-9.711739970499330471e-04,-5.137964523982659418e-03,-9.790454069927699621e+00
-5.850160777628301244e-03,-4.592409189071836083e-04,-9.799973477892470086e+00
-4.822570934328146083e-03,-1.962530331955312721e-03,-9.799038998352298080e+00
9.838704060297839837e-03,-1.108098344346728457e-02,-9.798467555656960926e+00
-8.286488515336590949e-03,3.042505101505822013e-03,-9.797300993398954105e+00
1.936665717653302411e-03,-1.429437490307106443e-02,-9.808494379987724443e+00
3.907796429034652262e-04,5.213882359177423459e-03,-9.806008000899909760e+00
5.234904973433723678e-05,6.190489911423098859e-03,-9.790188634000765333e+00
2.517625892144223151e-02,2.743193604975570615e-03,-9.798016075816491366e+00
-2.153602947073915072e-03,1.737182133002630746e-02,-9.793237893133349914e+00
-5.915367823406732055e-03,-5.599465202784047885e-03,-9.807483032968056236e+00
-5.536022736460895557e-03,-1.032861645331853862e-03,-9.808731643729460714e+00
1.693384015399029482e-02,1.196823663050455757e-03,-9.795771881450928475e+00
-8.090605800486668766e-04,1.540417091995409642e-03,-9.803342731870509752e+00
3.656308303591156161e-03,-1.126933064508332371e-03,-9.792359086264234236e+00
-7.298880926774979454e-03,-1.747020104488891017e-03,-9.785220052407337832e+00
8.266586445696904109e-03,7.819408162874231377e-03,-9.799292086535468016e+00
1.822175578539644023e-03,-7.219313613086440111e-04,-9.807857745703355334e+00
9.916430129944277510e-04,-7.556316189968398205e-03,-9.789007408784749842e+00
8.283334892425310569e-03,-6.391613947250127277e-03,-9.805908785682502682e+00
-7.540412467514753282e-03,-5.313720411555499824e-03,-9.800706212677990692e+00
-4.519159231268334367e-03,-1.453193467317329774e-03,-9.798193447642864484e+00
4.303198810257658109e-03,4.636292728678104158e-03,-9.795107494506698487e+00
9.853923313850624852e-03,1.782152218465962506e-03,-9.794086937907318102e+00
-2.383868079830563091e-03,-1.410381468501342196e-02,-9.794789371872305139e+00
-4.161091239851763893e-03,2.261508244108116281e-02,-9.794665574551995491e+00
1.004029763638424576e-02,-2.216693853243663706e-03,-9.795736353659149742e+00
-2.091988954661704373e-04,2.619631078616279805e-04,-9.792718987651657159e+00
-5.467281909809539389e-03,3.576598753316669738e-03,-9.785129483807351036e+00
5.449687105077071110e-03,-1.547231136990670497e-02,-9.787978649029851042e+00
-2.476067984279975865e-04,-4.497539845022521625e-03,-9.783118157419581351e+00
3.699265925027530461e-03,-6.193597089180065580e-03,-9.800732215187888841e+00
4.146327572222420488e-03,-3.158558213425363866e-03,-9.796548600709769516e+00
-1.824056004206816434e-02,-9.602274930703459666e-03,-9.806408342383312160e+00
-2.536119694578398837e-02,3.890705094660434817e-03,-9.792132740040113248e+00
7.531545563662726253e-04,5.736437637041296930e-03,-9.801025317375776424e+00
-5.686665019621304183e-03,7.748389285840807245e-03,-9.795554191071657257e+00
-1.040942521304872616e-02,1.141899330112562845e-02,-9.796510475217710123e+00
-6.313979627817902646e-03,-6.304214169979248383e-03,-9.788601381491320197e+00
-3.998155923685400501e-03,-1.718818603831067521e-02,-9.782997065874578624e+00
1.244935616001429518e-03,4.185661229457709152e-03,-9.801280672351785128e+00
7.418530573150756459e-04,-7.381482236513896983e-03,-9.778625863860940015e+00
-1.031074334215409047e-02,-6.824338516220945436e-03,-9.803382691421347772e+00
4.287917826055525662e-03,1.795894546954482016e-02,-9.798103422010353114e+00
-1.383304234752904638e-04,-2.145778041254817886e-02,-9.794749869117891805e+00
1.155068319144943179e-02,5.727233918430923304e-03,-9.800805041757508107e+00
-3.841580545062741291e-03,-6.834734129135609619e-03,-9.785313451206432589e+00
-2.553043740451392540e-03,-2.655553290060861781e-03,-9.782493321772829376e+00
-7.477229263204283188e-03,-1.255524171381564198e-02,-9.794598640575705062e+00
-2.994742940771472767e-04,-7.289321470459990925e-03,-9.783637393212442745e+00
9.430912983554340032e-03,-4.605642562045745409e-04,-9.802864267077156413e+00
-1.008877939812888487e-02,-1.221452850130501713e-02,-9.806541767043905011e+00
-2.411561344789469544e-03,-2.258747316098072815e-03,-9.795341803191560004e+00
-1.239610043880545048e-02,-3.188942504403888614e-03,-9.792370593917114618e+00
-1.313280161426263679e-02,3.617315215968288679e-03,-9.784984996243917266e+00
-5.214537926834714003e-03,-1.012979262673628644e-02,-9.801376475672567423e+00
1.164774344789448746e-02,-6.940814305092629991e-03,-9.791578219707670172e+00
8.042092778217527563e-03,1.641303509680114639e-02,-9.808066643900680504e+00
-2.156316215374278877e-03,2.346338473507713837e-02,-9.799070887114970319e+00
1.206172349227343892e-02,-1.289460358118159171e-02,-9.789302319658496288e+00
1.691380933573133002e-03,1.191908287263686132e-02,-9.808285718491713823e+00
3.118955653432138771e-03,-1.044075619579975861e-03,-9.794464560503003625e+00
8.151188276118676718e-03,9.247783609936591556e-03,-9.787284242524959765e+00
-3.148950604155721731e-03,1.027555164190772571e-02,-9.789908248285522419e+00
3.300563062318391180e-03,2.075361606212695453e-03,-9.797525128327785993e+00
-1.018153703395329769e-02,-1.126580567613856901e-02,-9.793173638648610790e+00
1.850511681983472729e-03,6.137102914710179311e-03,-9.813350635693831592e+00
6.013173048851526903e-04,8.311964538580280878e-03,-9.791569600793186723e+00
1.651095251064476493e-02,8.207016093752513702e-03,-9.783457240378602648e+00
-5.040105178692735541e-04,-2.879290848987876156e-03,-9.802436588419718433e+00
3.208278704996098780e-04,-2.857953641306118335e-03,-9.796933995703895448e+00
-9.570476443927966939e-03,-5.525209749097843327e-04,-9.791918832084572699e+00
2.522192897327569811e-03,-4.017639852008823668e-03,-9.790576023074702761e+00
-1.111054623114663027e-02,5.383537266466198803e-03,-9.800188540099696866e+00
1.164587740880352294e-02,-5.314537101772771020e-03,-9.797571455201312673e+00
6.887725065206363453e-04,-1.870172608875968895e-02,-9.804534814131933729e+00
-2.185545792708764624e-03,-8.990472560464753821e-03,-9.798376495524989238e+00
-2.634666613675597235e-03,-4.056064590644858393e-03,-9.799589164253116991e+00
1.118583810373539357e-02,9.719266379658263871e-03,-9.790847869409777360e+00
1.927034993989381467e-03,-4.946572304659547364e-03,-9.802731946394960261e+00
-4.572734422759980842e-03,-1.338705603139640939e-02,-9.789865538542654733e+00
1.553101582558234165e-03,-3.175974986360816186e-04,-9.804675094063473040e+00
1.655281758707382103e-02,1.120511336260709284e-02,-9.787488018114416377e+00
2.069817733970086369e-03,-1.243713896379720039e-03,-9.804963272401327146e+00
2.323938139102357673e-04,1.784342122654853161e-02,-9.803626816809247302e+00
4.283577731749788585e-03,-1.191721607194739380e-02,-9.798991104038496047e+00
1.411778794001123999e-03,-3.467434239944465479e-03,-9.795733184181980135e+00
1.396320762553200211e-03,2.394259750807442621e-04,-9.797155753747105678e+00
-9.384522641220612374e-03,2.274757543383017482e-03,-9.792796582455469689e+00
1.963676831513678795e-03,-1.391734554234799227e-02,-9.786285228393625246e+00
-4.885419346820471867e-03,1.480106136535505471e-03,-9.790789583614692759e+00
-1.007569319126646115e-02,-1.007964767701942724e-02,-9.781067137380897947e+00
-1.075730025557482782e-03,5.054267435416278861e-03,-9.800284546056452939e+00
1.165007107659990493e-02,-1.995482650742549241e-02,-9.811907278560683565e+00
1.464489556607089134e-02,2.249422446654755769e-03,-9.793600503840794502e+00
2.667910926797736546e-03,2.254435251872538397e-03,-9.790061109974480758e+00
9.306584894657033910e-03,8.941811728558539049e-03,-9.805722316062357891e+00
2.913019964046336882e-03,-5.108189599907853387e-03,-9.799193589831054041e+00
1.822591512756394669e-04,9.382262988270093085e-03,-9.801424493891087053e+00
1.148098939878542703e-02,-1.402664974380084077e-02,-9.787261667202596271e+00
8.538543372371157347e-03,1.651917758731941566e-03,-9.783029993151901138e+00
1.319547322998994299e-02,-3.439079214775245057e-04,-9.783641828645924576e+00
5.437893032466780199e-03,-1.372907891145469170e-02,-9.800397895721847163e+00
-1.425488093162223524e-02,-6.050745407400431701e-03,-9.783372135021506821e+00
9.531038182646257850e-03,8.586863193374538739e-03,-9.788899347987548794e+00
3.181993976413901269e-03,-6.382358900200199407e-03,-9.799033513825177621e+00
4.283648051622807734e-03,-4.668315041110866585e-03,-9.805419848909361136e+00
-9.520322645716797205e-03,-4.569366527494868151e-03,-9.795787458102795497e+00
1.874170353610018006e-02,9.473821876983477483e-03,-9.790680984210464288e+00
2.405165107969600181e-03,4.155532423509163478e-03,-9.797708083136418722e+00
9.291796024282835027e-04,-9.064570997112900153e-03,-9.805211864532637378e+00
-7.545329327483260920e-03,1.255744650359392686e-02,-9.792388899580151573e+00
-1.287930812115308660e-03,2.029525721923470041e-02,-9.779395128271891835e+00
-1.549875889037776811e-03,8.735633835102911762e-03,-9.785455487362797911e+00
-3.643388081576753607e-03,-5.552612157719422764e-03,-9.802477266232413555e+00
-2.262997427255634963e-02,-2.208752400494012544e-03,-9.803215471551784077e+00
5.242872813652520343e-03,-1.310643214712169449e-02,-9.790163156358330454e+00
2.027216117732496582e-03,5.775423054786022088e-03,-9.799427867809292536e+00
8.147113421330176575e-03,-6.269308140047846929e-03,-9.804706085944477678e+00
4.597433890470128785e-03,1.283809492821677903e-02,-9.792928507231716040e+00
-1.162835419608098872e-02,4.394801927060472055e-03,-9.798670319704445575e+00
2.663110231806565371e-04,-6.379202847040744452e-03,-9.797357429535809459e+00
-6.457187940004760311e-04,-1.287863400050219542e-02,-9.811616886052204833e+00
-1.164745577349164847e-02,-1.031571959298081299e-02,-9.793643712640939469e+00
-1.267161904194772162e-02,-8.121217482552520531e-03,-9.800581705823816492e+00
9.547873755393255016e-03,2.729014074811894619e-03,-9.798077241897573231e+00
5.837312615369584165e-03,6.697164861865351898e-03,-9.784422715012386362e+00
-3.703275912584401940e-03,-1.016375678223154465e-02,-9.797763733349741599e+00
1.634019630412443524e-02,9.596389580897986271e-03,-9.806513911052316956e+00
-2.460031958345414421e-03,2.610795074561399545e-03,-9.789846745985693488e+00
-1.566488896241769379e-03,-1.558731082826328614e-02,-9.784127524884301152e+00
-1.175131892132867846e-02,9.652391867547231719e-03,-9.806147529168095289e+00
-2.356160315553144317e-03,2.244545720533952515e-02,-9.799130387996543234e+00
-7.878551775714012252e-04,-4.106462941988315001e-04,-9.812921044573023721e+00
-7.333030294210152698e-03,8.990314323851986145e-03,-9.806201036829959250e+00
1.650558881269576297e-02,-1.186534169970273472e-02,-9.783761031551124532e+00
2.688274577882444200e-03,-4.719175224044769648e-03,-9.787663272291732497e+00
1.952526212963427363e-02,1.611474904806146132e-03,-9.799621694131493754e+00
9.753865870541990508e-04,-3.125830813244562419e-03,-9.796038997547141136e+00
-4.071689486106953816e-04,-7.131494549104465397e-03,-9.794156163372791823e+00
4.233198153825784224e-03,-1.769826374343948586e-02,-9.796967344626727581e+00
-4.227215976329528821e-03,-3.302678403896542377e-03,-9.811680056498532920e+00
1.462449291657155585e-02,6.660225340641201530e-03,-9.806105529163634316e+00
-8.952600073352785445e-03,-3.949130007787396402e-04,-9.796087291366870176e+00
-6.668332055166203975e-03,-3.774824298114026061e-03,-9.792722126933721682e+00
6.697460746074225535e-03,-1.439169746260012678e-03,-9.796020190034059993e+00
-1.930551010047818665e-03,1.635329130720484820e-03,-9.795434427675063560e+00
-3.181929213013479259e-03,-1.906990682401480276e-03,-9.805228757175031618e+00
-9.777940196030900435e-03,-1.452171859966677053e-02,-9.782099527286382212e+00
-2.609869484221320063e-03,-9.573691832400588186e-03,-9.798840039306371708e+00
2.475082725362461478e-03,-3.402765893289780123e-03,-9.797160848999743266e+00
7.471123341090088986e-03,-9.530876827405624675e-04,-9.803919656060489984e+00
5.083887684547477338e-03,6.926618017442195963e-03,-9.797763623160161472e+00
-1.943958085904997843e-02,-3.030257762854832865e-03,-9.799522968101594955e+00
-1.031870916732377866e-02,-2.843432334008916349e-03,-9.786819629145252719e+00
-7.629719448147161825e-03,-9.349873110015486169e-03,-9.790684626163630000e+00
4.423001689536549576e-03,-6.810111439519047662e-03,-9.781554473774937364e+00
-5.572931611574328224e-03,-1.119324471431555612e-02,-9.796378332621303642e+00
1.166211701369542636e-03,-2.110287561007115689e-02,-9.796063823100890744e+00
3.877023523871944797e-03,5.003286000333836275e-03,-9.798102042721032134e+00
4.794488838543986380e-03,-1.348555332804090082e-02,-9.815974649592064338e+00
1.204119077579424851e-02,6.170195494670184869e-03,-9.796578206819010148e+00
1.067869818315041706e-02,-4.681332871142591945e-03,-9.793021183085370396e+00
-3.587280649383336583e-03,3.074884741680245816e-04,-9.788452466240991967e+00
-4.091160744921355438e-03,-1.050355090181122764e-03,-9.785748404168327141e+00
-3.861654243507419045e-03,-6.643089446637480064e-05,-9.801850073749760028e+00
1.182410196564546989e-02,1.313104757292419362e-03,-9.800627389434845682e+00
-6.298637746822992496e-04,-1.220121955582573713e-02,-9.790216530278280871e+00
-1.177331832103204606e-02,1.079540725124512705e-02,-9.790126543362866585e+00
-3.502098062931391365e-03,-5.059129540928403515e-03,-9.787972608804889063e+00
1.776677195572897230e-03,-1.370474659990862740e-03,-9.801834666209629177e+00
1.866247115846800600e-03,-9.098280456842963021e-03,-9.785769988300145883e+00
1.485441091431305123e-03,-5.398316875743013055e-03,-9.805978787522461104e+00
6.917772066850153868e-03,-9.049987621447104502e-03,-9.785490678861446412e+00
-9.493151494797704565e-03,-3.106719635164715068e-03,-9.795945265921487177e+00
5.178695877237591248e-03,-1.030578733136971493e-02,-9.790713279801567026e+00
5.857154922935654817e-03,1.059520741347606994e-02,-9.784388491749803407e+00
-7.502579648846111711e-04,-4.596658228191396328e-03,-9.810847202435279968e+00
-4.359797452037530996e-03,4.867747523011988278e-03,-9.797065280795784759e+00
2.285854382077480255e-03,3.861503521633532880e-03,-9.800965913691346287e+00
1.848923261066802090e-02,3.393943037079973600e-03,-9.789855014597828031e+00
1.483566047829598645e-04,-5.741061853305716445e-03,-9.800509954855222361e+00
-4.783403115515087387e-03,-9.520290642007366369e-03,-9.793074280397588538e+00
6.673037768663053933e-03,1.152204293990980594e-02,-9.774331727164536687e+00
-2.197039642136288176e-03,9.655534947078587768e-03,-9.781138718580656644e+00
-4.422307885029463123e-04,-1.580925914138669661e-02,-9.796490930890598747e+00
1.639158201824508776e-02,-1.152079302244632571e-02,-9.786645955573854749e+00
